Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
31.01.2020;19:00;4.296;1.225;-1.054;2.725;0;204;-587;1.425;-244;553;0;0;-608;1.916;-101;0;-2.734;1.576;0
31.01.2020;20:00;5.570;1.537;-560;2.955;0;126;-604;1.409;-244;491;0;0;-608;1.985;-6;0;-2.692;1.781;0
31.01.2020;21:00;7.149;1.496;-450;3.258;0;828;-585;1.377;-221;446;0;0;-608;2.164;0;0;-2.242;1.686;0
31.01.2020;22:00;7.658;1.525;-289;3.496;0;805;-559;1.223;-268;450;0;0;-609;2.170;0;0;-1.806;1.520;0
31.01.2020;23:00;8.929;1.483;-580;3.888;0;1.131;-22;1.116;-328;419;0;0;-609;2.276;-1;45;-1.371;1.482;0
01.02.2020;00:00;10.110;1.667;-246;3.708;0;1.215;0;1.287;-311;379;0;0;-82;2.264;-3;102;-1.323;1.453;0
01.02.2020;01:00;10.772;1.699;-184;3.606;0;1.539;0;1.401;-222;361;0;70;0;2.328;-2;217;-1.329;1.288;0
01.02.2020;02:00;11.358;1.658;-346;3.727;0;1.912;0;1.615;-160;331;0;70;0;2.367;0;157;-1.362;1.389;0
01.02.2020;03:00;10.498;1.719;-447;3.551;0;1.946;0;1.582;-165;312;0;70;0;2.318;-1;0;-1.752;1.365;0
01.02.2020;04:00;9.933;1.522;-405;3.140;0;2.112;0;1.652;-146;313;0;70;0;2.446;-25;0;-2.158;1.412;0
01.02.2020;05:00;9.713;1.510;-529;3.278;0;2.081;0;1.515;-179;319;0;70;0;2.427;-36;0;-2.115;1.372;0
01.02.2020;06:00;10.106;1.471;-297;3.369;0;1.363;0;1.713;-177;296;0;70;0;2.449;-89;0;-1.614;1.552;0
01.02.2020;07:00;10.416;1.262;-71;3.268;0;1.771;0;1.769;-157;331;0;70;0;2.430;-223;0;-1.597;1.563;0
01.02.2020;08:00;10.023;1.495;0;2.780;0;1.715;0;1.831;-115;362;0;4;0;2.560;-275;0;-1.946;1.612;0
01.02.2020;09:00;10.011;1.694;0;2.612;0;1.508;0;1.783;-74;390;0;2;0;2.584;-246;0;-1.770;1.528;0
01.02.2020;10:00;9.600;1.648;0;2.228;0;1.314;0;1.830;-12;399;0;2;0;2.787;-268;0;-1.851;1.523;0
01.02.2020;11:00;9.363;1.416;0;2.218;0;1.648;0;1.721;-1;419;0;70;0;2.694;-254;0;-2.010;1.442;0
01.02.2020;12:00;9.843;1.212;0;2.451;0;2.060;0;1.658;-1;427;0;71;0;2.586;-155;0;-1.791;1.325;0
01.02.2020;13:00;9.541;1.107;-1;2.622;0;1.986;0;1.556;-13;433;0;71;0;2.524;-17;0;-2.055;1.328;0
01.02.2020;14:00;9.087;1.140;-33;2.835;0;1.914;0;1.559;-55;396;0;71;0;2.287;-40;0;-2.332;1.345;0
01.02.2020;15:00;9.314;1.399;0;2.951;0;1.662;0;1.573;-47;379;0;71;0;2.394;-65;0;-2.413;1.410;0
01.02.2020;16:00;8.999;1.620;0;2.581;0;1.436;0;1.715;-27;373;0;45;0;2.278;-147;0;-2.445;1.570;0
01.02.2020;17:00;8.445;1.808;0;2.566;0;984;-5;1.682;-86;404;0;0;0;2.208;-247;0;-2.479;1.610;0
01.02.2020;18:00;9.887;1.726;0;2.979;0;1.266;-268;1.749;-133;435;0;2;0;2.233;-58;0;-1.752;1.708;0
01.02.2020;19:00;10.476;1.839;0;2.749;0;1.235;0;1.798;-161;405;0;2;0;2.265;-34;0;-1.385;1.763;0
01.02.2020;20:00;10.267;1.561;0;2.704;0;1.836;0;1.724;-209;369;0;2;0;2.172;-89;0;-1.400;1.597;0
01.02.2020;21:00;10.339;1.588;0;2.825;0;2.177;0;1.645;-258;350;0;69;0;2.266;-130;0;-1.512;1.319;0
01.02.2020;22:00;11.503;1.807;0;3.352;0;2.046;0;1.617;-298;380;0;70;0;2.368;-119;286;-1.260;1.254;0
01.02.2020;23:00;11.622;1.633;0;3.457;0;2.092;0;1.570;-308;431;0;70;0;2.399;-90;284;-1.098;1.182;0
02.02.2020;00:00;11.590;1.715;0;3.104;0;2.034;0;1.531;-236;402;0;70;0;2.389;-80;340;-1.132;1.453;0
02.02.2020;01:00;11.777;1.764;0;3.097;0;2.086;0;1.505;-247;390;0;70;0;2.332;-6;388;-1.072;1.470;0
02.02.2020;02:00;11.915;1.690;0;3.265;0;2.158;0;1.483;-241;391;0;70;0;2.334;-1;404;-1.003;1.365;0
02.02.2020;03:00;11.501;1.727;0;3.337;0;2.077;0;1.392;-267;395;0;70;0;2.304;-5;192;-1.104;1.383;0
02.02.2020;04:00;11.552;1.866;0;3.419;0;1.900;0;1.394;-294;372;0;70;0;2.397;-14;128;-1.156;1.470;0
02.02.2020;05:00;10.957;1.752;0;3.362;0;2.020;0;1.429;-312;379;0;70;0;2.399;-4;0;-1.542;1.404;0
02.02.2020;06:00;10.102;1.597;0;3.295;0;1.992;0;1.426;-338;358;0;70;0;2.192;-25;0;-1.767;1.302;0
02.02.2020;07:00;8.897;1.409;0;3.410;0;1.080;0;1.538;-311;332;0;70;0;2.356;-141;0;-1.969;1.123;0
02.02.2020;08:00;6.218;1.498;0;2.824;0;126;-214;1.418;-290;334;0;0;-411;2.227;-178;0;-2.301;1.185;0
02.02.2020;09:00;3.209;1.610;0;2.390;0;41;-1.259;1.225;-352;340;0;0;-581;2.030;-167;0;-3.068;1.000;0
02.02.2020;10:00;1.000;1.650;0;1.914;0;18;-1.870;981;-410;368;0;0;-608;1.879;-202;0;-3.712;992;0
02.02.2020;11:00;-399;1.368;0;1.745;0;9;-1.845;828;-360;391;0;0;-608;1.654;-172;0;-4.114;743;-38
02.02.2020;12:00;-2.222;1.024;-186;1.485;0;7;-1.849;406;-506;389;0;0;-608;1.373;-234;0;-4.035;735;-223
02.02.2020;13:00;-3.436;676;-425;1.018;0;0;-1.844;357;-354;349;0;0;-608;1.359;-247;0;-4.252;736;-201
02.02.2020;14:00;-2.932;294;-605;1.388;0;0;-1.895;422;-105;325;0;0;-608;1.512;-200;0;-4.235;861;-86
02.02.2020;15:00;-2.245;0;-1.039;1.634;0;0;-1.887;597;-13;328;0;0;-607;1.744;-46;0;-4.019;1.063;0
02.02.2020;16:00;-1.431;516;-719;1.556;0;0;-1.800;757;-8;335;0;0;-607;1.807;-245;0;-4.251;1.228;0
02.02.2020;17:00;-2.542;588;-670;1.135;0;0;-1.561;475;-59;358;0;0;-607;1.361;-218;0;-4.412;1.068;0
02.02.2020;18:00;-2.283;491;-736;1.041;0;0;-1.427;454;-74;399;0;0;-607;1.208;-117;0;-4.017;1.102;0
02.02.2020;19:00;-1.606;683;-607;971;0;0;-1.452;508;-134;401;0;0;-607;1.408;-150;0;-3.853;1.226;0
02.02.2020;20:00;1.129;1.138;-247;1.579;0;0;-1.459;910;-126;383;0;0;-607;1.749;-111;0;-3.353;1.273;0
02.02.2020;21:00;1.481;1.083;-2;1.512;0;0;-1.489;1.017;-156;357;0;0;-607;1.851;-267;0;-3.130;1.312;0
02.02.2020;22:00;512;221;-155;1.743;0;0;-1.593;891;-181;395;0;0;-607;1.804;-257;0;-2.964;1.215;0
02.02.2020;23:00;168;336;-699;1.847;0;0;-1.514;871;-143;379;0;0;-608;1.788;-122;0;-3.072;1.105;0
03.02.2020;00:00;-341;402;-920;1.561;0;0;-867;728;-68;355;0;0;-171;1.685;-146;0;-3.919;1.019;0
03.02.2020;01:00;1.435;947;-720;1.868;0;134;-75;787;-80;332;0;0;-72;1.586;-277;0;-3.989;994;0
03.02.2020;02:00;757;1.140;-924;1.813;0;9;-305;592;-125;319;0;242;0;1.536;-328;0;-4.143;931;0
03.02.2020;03:00;1.696;1.508;-772;1.907;0;213;-454;675;-89;307;0;224;0;1.613;-230;0;-4.216;1.010;0
03.02.2020;04:00;1.002;1.574;-1.029;1.804;0;1;-762;819;-76;313;0;175;0;1.617;-308;0;-4.252;1.126;0
03.02.2020;05:00;331;1.598;-1.096;1.976;0;0;-1.387;955;-162;353;0;0;-49;1.645;-305;0;-4.441;1.244;0
03.02.2020;06:00;91;1.250;-1.647;1.881;0;120;-650;1.146;-163;408;0;0;-510;1.681;-269;0;-4.315;1.159;0
03.02.2020;07:00;1.167;991;-1.340;1.555;0;502;-20;1.051;-260;497;0;0;-112;1.140;-200;0;-3.722;1.085;0
03.02.2020;08:00;2.238;1.105;-673;1.577;0;403;-15;1.076;-356;533;0;2;0;1.026;-152;0;-3.488;1.200;0
03.02.2020;09:00;2.781;1.174;-474;1.936;0;418;-2;893;-262;540;0;2;0;1.262;-167;0;-3.750;1.211;0
03.02.2020;10:00;1.539;1.239;-533;1.840;0;254;-225;858;-387;538;0;2;0;1.224;-197;0;-4.282;1.208;0
03.02.2020;11:00;1.048;1.291;-614;1.921;0;325;-568;812;-403;539;0;0;-438;1.342;-150;0;-4.199;1.190;0
03.02.2020;12:00;2.042;1.208;-555;1.990;0;536;-583;763;-415;521;0;0;-285;1.333;-76;0;-3.709;1.314;0
03.02.2020;13:00;2.176;1.295;-413;2.057;0;533;-583;826;-410;516;0;0;-264;1.354;-140;0;-3.982;1.387;0
03.02.2020;14:00;1.463;1.281;-595;1.804;0;315;-576;875;-383;527;0;0;-155;1.424;-163;0;-4.380;1.489;0
03.02.2020;15:00;1.956;1.319;-92;1.678;0;497;-585;896;-383;530;0;0;-311;1.469;-122;0;-4.472;1.532;0
03.02.2020;16:00;2.267;1.473;0;1.490;0;551;-585;834;-414;523;0;0;-32;1.328;-140;0;-4.490;1.729;0
03.02.2020;17:00;1.505;1.860;0;1.127;0;450;-585;857;-701;567;0;3;0;959;-174;0;-4.387;1.529;0
03.02.2020;18:00;1.152;1.809;0;1.164;0;127;-752;830;-935;592;0;0;-201;780;-198;0;-3.507;1.443;0
03.02.2020;19:00;446;1.679;0;1.064;0;126;-819;869;-901;571;0;0;-549;729;-211;0;-3.619;1.507;0
03.02.2020;20:00;197;1.121;-171;1.517;0;140;-697;857;-671;560;0;0;-608;965;-98;0;-4.159;1.441;0
03.02.2020;21:00;-2.084;836;-733;1.189;0;122;-785;752;-719;517;0;0;-608;951;-92;0;-4.720;1.206;0
03.02.2020;22:00;-2.442;484;-1.052;1.178;0;112;-718;611;-699;497;0;0;-609;922;-102;0;-4.223;1.157;0
03.02.2020;23:00;-1.545;398;-1.628;1.685;0;186;-608;657;-499;439;0;0;-609;1.187;-53;0;-3.999;1.299;0
04.02.2020;00:00;-2.225;687;-1.811;1.439;0;138;-665;572;-354;400;0;0;-609;1.334;-117;0;-4.309;1.070;0
04.02.2020;01:00;106;1.247;-1.095;1.674;0;127;-712;677;-121;373;0;0;-609;1.689;-99;0;-4.433;1.388;0
04.02.2020;02:00;1.416;1.565;-554;1.593;0;213;-609;793;-79;389;0;0;-610;1.860;-70;0;-4.482;1.407;0
04.02.2020;03:00;1.497;1.576;-1.115;1.645;0;144;-621;845;-57;351;0;0;-288;1.867;-18;0;-4.272;1.440;0
04.02.2020;04:00;1.787;1.495;-1.182;1.833;0;170;-614;1.175;-85;352;0;0;-560;1.943;-89;0;-4.078;1.427;0
04.02.2020;05:00;2.129;1.351;-785;1.937;0;216;-602;1.301;-117;391;0;0;-609;2.027;-106;0;-4.284;1.409;0
04.02.2020;06:00;2.508;1.165;-1.436;2.019;0;611;-584;1.359;-237;439;0;0;-608;2.000;-73;0;-3.767;1.620;0
04.02.2020;07:00;3.129;1.195;-841;2.286;0;403;-544;1.224;-692;531;0;0;-595;1.442;-9;0;-2.571;1.300;0
04.02.2020;08:00;3.761;1.187;-80;2.086;0;377;-556;1.332;-919;555;0;0;-423;1.167;-27;0;-2.425;1.487;0
04.02.2020;09:00;4.129;1.057;-162;2.364;0;663;-400;1.108;-890;567;0;0;-296;1.272;-53;0;-2.620;1.519;0
04.02.2020;10:00;4.464;990;-252;2.625;0;529;-578;1.159;-782;558;0;0;-26;1.441;-27;0;-2.804;1.631;0
04.02.2020;11:00;4.095;722;-344;2.722;0;316;-436;1.162;-685;566;0;3;0;1.621;-10;0;-3.180;1.638;0
04.02.2020;12:00;4.041;670;-210;2.735;0;126;-804;1.213;-669;550;0;3;0;1.720;0;0;-2.979;1.686;0
04.02.2020;13:00;2.960;783;-50;2.528;0;133;-1.054;1.175;-680;580;0;0;-289;1.614;-5;0;-3.378;1.603;0
04.02.2020;14:00;2.278;925;-107;2.242;0;162;-989;1.157;-664;552;0;0;-316;1.618;-17;0;-3.866;1.581;0
04.02.2020;15:00;1.992;1.512;0;2.183;0;129;-1.085;1.077;-795;533;0;0;-275;1.331;-83;0;-4.031;1.496;0
04.02.2020;16:00;1.016;1.177;0;2.012;0;71;-1.407;1.150;-814;516;0;0;-121;1.125;-73;0;-4.237;1.617;0
04.02.2020;17:00;1.877;1.517;0;2.377;0;79;-1.460;1.008;-892;537;0;0;-2;1.066;-185;0;-3.671;1.503;0
04.02.2020;18:00;2.399;1.465;-3;2.291;0;88;-1.370;863;-1.100;568;0;0;-182;1.134;-410;0;-2.447;1.502;0
04.02.2020;19:00;3.988;1.630;0;2.372;0;135;-866;925;-1.138;550;0;0;-468;1.344;-432;0;-1.563;1.499;0
04.02.2020;20:00;4.516;1.581;0;2.796;0;120;-742;941;-942;517;0;0;-589;1.471;-349;0;-1.811;1.523;0
04.02.2020;21:00;5.174;1.576;0;3.076;0;849;-585;869;-1.032;466;0;0;-607;1.643;-328;0;-2.105;1.352;0
04.02.2020;22:00;6.296;1.664;0;3.255;0;744;-585;945;-950;493;0;0;-608;1.683;-346;0;-1.405;1.406;0
04.02.2020;23:00;6.432;1.274;-51;3.550;0;872;-585;937;-874;490;0;0;-608;1.748;-499;0;-1.213;1.391;0
05.02.2020;00:00;8.176;1.652;0;3.871;0;462;-580;972;-610;439;0;0;-116;1.808;-187;76;-994;1.383;0
05.02.2020;01:00;7.272;1.942;0;3.187;0;276;-382;880;-624;409;0;3;0;1.784;-453;10;-1.022;1.262;0
05.02.2020;02:00;5.686;2.109;0;2.557;0;170;-596;730;-693;415;0;3;0;1.627;-562;0;-1.165;1.091;0
05.02.2020;03:00;4.100;1.960;0;2.190;0;328;-552;565;-749;408;0;3;0;1.466;-619;0;-1.793;893;0
05.02.2020;04:00;3.405;1.559;0;2.208;0;77;-757;695;-623;422;0;0;-195;1.433;-432;0;-2.037;1.055;0
05.02.2020;05:00;4.927;1.606;0;2.911;0;0;-1.687;1.056;-447;461;0;0;-229;1.727;-70;0;-2.027;1.626;0
05.02.2020;06:00;1.814;581;-8;2.183;0;0;-1.434;888;-678;499;0;0;-197;1.185;-142;0;-2.480;1.417;0
05.02.2020;07:00;-1.101;1.097;-73;387;-238;0;-844;531;-801;570;0;0;-65;418;-380;0;-3.008;1.305;0
05.02.2020;08:00;-1.203;2.166;-1;122;-728;3;-500;243;-830;605;0;0;-165;377;-748;0;-2.873;1.126;0
05.02.2020;09:00;549;2.357;0;109;-512;124;-202;372;-664;595;0;0;-339;444;-418;0;-2.571;1.254;0
05.02.2020;10:00;1.452;2.117;0;369;-21;30;-573;554;-575;593;0;0;-584;889;-32;0;-2.469;1.154;0
05.02.2020;11:00;2.202;1.296;0;1.393;0;0;-1.744;710;-462;608;0;0;-607;1.394;-6;0;-1.750;1.370;0
05.02.2020;12:00;3.769;1.016;-4;2.080;0;0;-1.847;830;-294;579;0;0;-607;1.691;-1;0;-1.153;1.479;0
05.02.2020;13:00;3.718;573;0;2.128;0;1;-1.568;983;-334;562;0;0;-608;1.766;-8;0;-1.311;1.534;0
05.02.2020;14:00;3.265;259;-5;2.395;0;0;-1.858;1.134;-316;564;0;0;-607;1.934;-47;0;-1.674;1.486;0
05.02.2020;15:00;2.413;516;0;2.242;0;0;-1.875;1.049;-315;563;0;0;-607;1.844;-152;0;-2.359;1.507;0
05.02.2020;16:00;472;1.112;0;1.424;0;0;-1.848;1.114;-528;581;0;0;-607;1.346;-193;0;-3.210;1.281;0
05.02.2020;17:00;-379;2.234;0;476;-28;13;-1.846;924;-600;620;0;0;-607;829;-226;0;-3.286;1.118;0
05.02.2020;18:00;1.410;2.524;0;331;-62;34;-1.895;952;-605;662;0;0;-607;556;-159;0;-1.740;1.419;0
05.02.2020;19:00;2.431;2.742;0;575;-6;62;-1.638;879;-810;647;0;0;-607;576;-474;0;-678;1.163;0
05.02.2020;20:00;3.949;2.225;0;1.724;0;75;-1.661;949;-788;601;0;0;-608;977;-180;0;-886;1.521;0
05.02.2020;21:00;4.297;1.938;0;2.122;0;108;-1.388;970;-833;558;0;0;-608;1.248;-157;35;-1.084;1.388;0
05.02.2020;22:00;5.503;1.732;0;2.826;0;125;-1.261;862;-1.057;569;0;0;-609;1.537;-274;496;-666;1.223;0
05.02.2020;23:00;5.928;1.742;0;3.092;0;123;-1.250;751;-1.134;543;0;0;-609;1.667;-430;659;-494;1.268;0
06.02.2020;00:00;6.373;1.294;0;3.377;0;151;-1.042;752;-1.185;511;0;0;-609;1.817;-344;785;-534;1.400;0
06.02.2020;01:00;5.721;1.176;0;3.139;0;170;-776;588;-1.126;480;0;0;-609;1.744;-436;626;-470;1.215;0
06.02.2020;02:00;5.766;1.110;0;3.051;0;370;-585;470;-1.159;464;0;0;-609;1.793;-499;630;-390;1.120;0
06.02.2020;03:00;4.412;723;-280;3.019;0;419;-585;418;-1.155;466;0;0;-609;1.806;-503;381;-691;1.003;0
06.02.2020;04:00;4.116;587;-486;2.802;0;287;-593;538;-1.018;479;0;0;-609;1.843;-311;211;-856;1.242;0
06.02.2020;05:00;4.901;608;-585;2.839;0;298;-622;1.021;-804;513;0;0;-609;1.872;-253;307;-972;1.288;0
06.02.2020;06:00;6.341;676;-265;2.734;0;229;-611;1.255;-530;549;0;0;-608;1.729;-43;400;-752;1.578;0
06.02.2020;07:00;5.863;1.755;0;1.853;0;283;-589;979;-844;622;0;0;-608;1.229;-115;656;-406;1.048;0
06.02.2020;08:00;5.981;2.677;0;1.432;-67;169;-626;695;-805;648;0;0;-607;1.112;-143;717;-9;788;0
06.02.2020;09:00;6.570;2.842;0;1.264;-36;183;-606;641;-350;644;0;0;-608;1.428;-83;339;-102;1.014;0
06.02.2020;10:00;6.316;2.223;0;2.075;0;75;-1.375;684;-220;625;0;0;-608;1.915;-87;172;-361;1.198;0
06.02.2020;11:00;6.676;1.474;0;2.463;0;80;-1.306;735;-177;620;0;0;-608;2.488;-1;7;-489;1.390;0
06.02.2020;12:00;5.647;625;0;2.704;0;26;-1.632;810;-193;598;0;0;-608;2.476;0;85;-535;1.291;0
06.02.2020;13:00;5.335;661;0;2.928;0;32;-1.766;796;-213;576;0;0;-608;2.556;0;0;-907;1.280;0
06.02.2020;14:00;3.090;210;0;2.539;0;24;-1.816;787;-260;562;0;0;-607;2.201;-39;0;-1.872;1.361;0
06.02.2020;15:00;2.158;418;0;1.947;0;12;-1.850;877;-377;560;0;0;-607;1.968;-100;0;-2.092;1.402;0
06.02.2020;16:00;2.713;1.267;0;1.547;0;7;-1.771;1.330;-427;576;0;0;-607;1.694;-112;0;-2.361;1.570;0
06.02.2020;17:00;400;1.492;0;330;-440;15;-1.241;1.070;-511;615;0;0;-397;670;-125;0;-2.641;1.563;0
06.02.2020;18:00;1.412;2.234;0;145;-52;0;-1.390;882;-825;652;0;0;-430;457;-302;0;-1.213;1.254;0
06.02.2020;19:00;1.606;1.838;0;714;0;0;-1.863;892;-906;631;0;0;-595;636;-236;0;-857;1.352;0
06.02.2020;20:00;1.781;1.365;0;1.371;0;0;-1.862;882;-868;590;0;0;-607;879;-149;0;-1.185;1.365;0
06.02.2020;21:00;1.029;584;-60;1.515;0;0;-1.598;795;-867;555;0;0;-607;1.025;-126;0;-1.614;1.427;0
06.02.2020;22:00;961;7;-338;1.962;0;0;-1.531;820;-872;569;0;0;-607;1.157;-90;0;-1.673;1.557;0
06.02.2020;23:00;1.354;0;-680;2.990;0;0;-1.573;647;-1.029;539;0;0;-608;1.472;-129;0;-1.534;1.259;0
07.02.2020;00:00;1.841;0;-596;2.869;0;0;-1.652;726;-780;500;0;0;-608;1.529;-31;0;-1.831;1.715;0
07.02.2020;01:00;1.094;0;-944;2.981;0;0;-1.739;501;-819;468;0;0;-608;1.500;-110;0;-1.633;1.497;0
07.02.2020;02:00;-770;0;-1.158;2.581;0;0;-1.890;401;-886;448;0;0;-608;1.400;-177;0;-2.207;1.326;0
07.02.2020;03:00;-2.281;0;-1.585;2.320;0;0;-1.881;327;-788;436;0;0;-607;1.328;-75;0;-3.074;1.318;0
07.02.2020;04:00;-1.999;0;-1.700;2.126;0;0;-1.887;563;-526;434;0;0;-607;1.491;-62;0;-3.191;1.360;0
07.02.2020;05:00;-1.196;0;-1.783;2.070;0;0;-1.847;851;-481;454;0;0;-607;1.792;-133;0;-3.090;1.578;0
07.02.2020;06:00;-2.957;0;-1.870;556;-148;0;-1.531;907;-298;499;0;0;-170;1.319;-245;0;-3.514;1.538;0
07.02.2020;07:00;-1.758;0;-1.049;133;-633;120;-240;683;-494;579;0;0;-1;719;-342;0;-2.514;1.281;0
07.02.2020;08:00;-1.123;155;-102;87;-822;126;-609;605;-359;603;0;2;0;683;-407;0;-2.477;1.392;0
07.02.2020;09:00;-814;0;-427;229;-586;136;-728;648;-132;578;0;2;0;909;-357;0;-2.587;1.501;0
07.02.2020;10:00;2.807;0;-818;875;0;0;-584;1.225;-4;562;0;2;0;2.050;-264;0;-1.821;1.584;0
07.02.2020;11:00;3.272;74;-1.224;1.784;0;0;-1.635;1.478;0;565;0;0;-461;2.761;-146;0;-1.426;1.502;0
07.02.2020;12:00;3.481;97;-1.415;2.176;0;0;-1.737;1.636;0;558;0;0;-596;2.869;-91;0;-1.611;1.595;0
07.02.2020;13:00;3.377;21;-1.387;2.412;0;0;-1.545;1.538;0;554;0;0;-606;2.729;-74;0;-1.783;1.518;0
07.02.2020;14:00;1.848;87;-1.878;2.025;0;0;-1.572;1.729;0;548;0;0;-607;2.764;-194;0;-2.721;1.667;0
07.02.2020;15:00;-595;155;-2.193;1.459;0;0;-1.760;1.736;0;542;0;0;-607;2.279;-323;0;-3.482;1.599;0
07.02.2020;16:00;-1.465;19;-2.327;1.163;0;0;-1.397;1.782;0;554;0;0;-607;1.993;-451;0;-3.840;1.646;0
07.02.2020;17:00;263;234;-1.366;922;-10;12;-961;1.696;-40;565;0;0;-549;1.918;-383;0;-3.632;1.857;0
07.02.2020;18:00;2.406;741;-1.069;923;-5;5;-1.017;1.820;-26;599;0;0;-596;2.227;-425;0;-2.741;1.970;0
07.02.2020;19:00;4.475;908;-1.454;1.903;0;83;-722;1.866;-2;574;0;0;-606;2.442;-268;0;-2.135;1.886;0
07.02.2020;20:00;3.607;934;-2.282;2.516;0;71;-963;1.716;-96;525;0;0;-607;2.545;-162;0;-2.434;1.844;0
07.02.2020;21:00;2.629;850;-2.939;2.614;0;48;-1.127;1.706;-113;467;0;0;-607;2.620;-168;0;-2.558;1.836;0
07.02.2020;22:00;3.030;970;-2.743;2.757;0;43;-1.219;1.556;-209;496;0;0;-608;2.427;-104;0;-2.092;1.756;0
07.02.2020;23:00;4.233;1.014;-2.604;3.264;0;0;-1.734;1.749;-148;489;0;0;-608;2.806;-72;0;-1.790;1.867;0
08.02.2020;00:00;5.604;1.325;-2.163;3.389;0;26;-1.388;1.773;-246;457;0;0;-608;2.667;-50;55;-1.255;1.622;0
08.02.2020;01:00;3.983;1.332;-2.309;3.003;0;2;-1.472;1.342;-272;423;0;0;-608;2.476;-2;0;-1.484;1.552;0
08.02.2020;02:00;3.883;1.229;-2.467;3.145;0;1;-1.479;1.510;-196;406;0;0;-608;2.540;-22;0;-1.891;1.715;0
08.02.2020;03:00;2.978;1.122;-2.495;3.075;0;0;-1.495;1.489;-131;409;0;0;-608;2.459;-105;0;-2.342;1.600;0
08.02.2020;04:00;1.980;1.172;-2.552;2.655;0;0;-1.492;1.529;-123;422;0;0;-608;2.352;-136;0;-2.841;1.602;0
08.02.2020;05:00;3.180;1.259;-2.314;2.994;0;0;-1.562;1.884;-160;429;0;0;-608;2.562;-161;0;-2.576;1.433;0
08.02.2020;06:00;4.821;1.340;-1.863;3.232;0;0;-1.508;1.649;-242;400;0;0;-608;2.588;-126;0;-1.649;1.608;0
08.02.2020;07:00;4.585;1.149;-2.299;2.980;0;0;-1.533;1.812;-239;422;0;0;-608;2.631;-93;0;-1.430;1.793;0
08.02.2020;08:00;5.787;1.354;-1.012;3.051;0;0;-1.521;1.606;-250;447;0;0;-608;2.474;-47;0;-1.369;1.662;0
08.02.2020;09:00;7.115;1.369;-391;3.274;0;0;-1.719;1.611;-211;455;0;0;-608;2.605;0;0;-877;1.607;0
08.02.2020;10:00;7.116;1.013;-236;3.052;0;0;-1.724;1.674;-101;463;0;0;-608;2.910;-1;0;-925;1.599;0
08.02.2020;11:00;7.762;1.096;0;2.912;0;0;-1.764;1.604;-75;490;0;0;-607;3.060;0;0;-586;1.632;0
08.02.2020;12:00;6.594;921;0;2.473;0;0;-1.746;1.554;-73;485;0;0;-608;2.847;-46;0;-732;1.519;0
08.02.2020;13:00;6.176;999;0;2.509;0;0;-1.464;1.398;-105;477;0;0;-607;2.777;-35;0;-1.285;1.512;0
08.02.2020;14:00;5.222;1.033;0;2.354;0;2;-1.263;1.261;-137;467;0;0;-607;2.663;-75;0;-1.942;1.466;0
08.02.2020;15:00;3.017;634;-134;1.881;0;32;-1.120;1.301;-153;458;0;0;-607;2.286;-110;0;-2.916;1.465;0
08.02.2020;16:00;1.263;399;-775;1.753;0;1;-1.348;1.411;-158;460;0;0;-607;2.032;-147;0;-3.252;1.494;0
08.02.2020;17:00;401;450;-619;1.264;0;0;-1.463;1.521;-247;487;0;0;-607;1.557;-168;0;-3.352;1.578;0
08.02.2020;18:00;338;436;-863;1.215;0;0;-1.363;1.344;-358;516;0;0;-607;1.258;-148;0;-2.524;1.432;0
08.02.2020;19:00;2.898;579;-1.136;2.347;0;0;-1.403;1.520;-379;497;0;0;-607;1.793;-70;0;-1.832;1.589;0
08.02.2020;20:00;4.521;829;-922;2.625;0;0;-1.495;1.729;-326;458;0;0;-608;2.250;-96;0;-1.695;1.772;0
08.02.2020;21:00;5.646;1.218;-747;2.922;0;0;-1.554;1.844;-333;418;0;0;-608;2.306;-62;0;-1.389;1.631;0
08.02.2020;22:00;6.159;1.141;-1.022;3.413;0;0;-1.597;1.967;-314;449;0;0;-608;2.345;-94;97;-1.116;1.498;0
08.02.2020;23:00;6.346;1.161;-1.412;3.793;0;0;-1.512;1.877;-296;418;0;0;-608;2.586;0;172;-1.056;1.223;0
09.02.2020;00:00;7.202;1.491;-925;3.687;0;0;-1.429;1.794;-248;393;0;0;-608;2.697;0;66;-1.261;1.545;0
09.02.2020;01:00;7.837;1.451;-445;3.569;0;17;-1.178;1.916;-150;353;0;0;-608;2.682;-97;147;-1.237;1.417;0
09.02.2020;02:00;9.576;1.382;-603;4.298;0;150;-580;1.882;-127;325;0;0;-608;2.841;-101;512;-1.057;1.262;0
09.02.2020;03:00;11.002;1.504;-252;3.900;0;787;-178;2.114;-40;320;0;0;-110;2.873;-198;170;-1.237;1.349;0
09.02.2020;04:00;11.886;1.492;-358;3.829;0;1.244;0;2.241;-7;318;0;2;0;2.950;-185;163;-1.288;1.485;0
