Datum;Uhrzeit;Generation_DE G[MW];Generation_DE C[MW];Generation_DE F[MW];Generation_DE A[MW];Generation_DE B[MW];Generation_DE D[MW];Generation_DE E[MW]
11.02.2020;20:00;680;-;0;195;0;0;0
11.02.2020;21:00;498;-;0;195;0;0;0
11.02.2020;22:00;549;-;0;189;0;0;0
11.02.2020;23:00;698;-;0;188;0;0;0
12.02.2020;00:00;527;-;0;182;0;0;0
12.02.2020;01:00;480;-;0;179;0;0;0
12.02.2020;02:00;479;-;0;179;0;0;0
12.02.2020;03:00;479;-;0;180;0;0;0
12.02.2020;04:00;496;-;0;179;0;0;0
12.02.2020;05:00;689;-;0;179;0;0;0
12.02.2020;06:00;919;-;0;194;0;0;0
12.02.2020;07:00;1.046;-;0;277;0;0;0
12.02.2020;08:00;1.045;-;0;290;0;0;0
12.02.2020;09:00;952;-;0;197;0;0;0
12.02.2020;10:00;585;-;0;194;0;0;0
12.02.2020;11:00;554;-;0;192;0;0;0
12.02.2020;12:00;593;-;0;192;0;0;0
12.02.2020;13:00;731;-;0;190;0;0;0
12.02.2020;14:00;686;-;0;191;0;0;0
12.02.2020;15:00;949;-;0;197;0;0;0
12.02.2020;16:00;1.041;-;0;198;0;0;0
12.02.2020;17:00;1.041;-;0;243;0;0;0
12.02.2020;18:00;1.040;-;0;300;0;0;0
12.02.2020;19:00;1.038;-;0;298;0;0;0
12.02.2020;20:00;1.039;-;0;209;0;0;0
12.02.2020;21:00;1.035;-;0;199;0;0;0
12.02.2020;22:00;940;-;0;199;0;0;0
12.02.2020;23:00;661;-;0;197;0;0;0
13.02.2020;00:00;619;-;0;184;0;0;0
13.02.2020;01:00;500;-;0;183;0;0;0
13.02.2020;02:00;482;-;0;181;0;0;0
13.02.2020;03:00;481;-;0;181;0;0;0
13.02.2020;04:00;483;-;0;181;0;0;0
13.02.2020;05:00;520;-;0;183;0;0;0
13.02.2020;06:00;786;-;0;190;0;0;0
13.02.2020;07:00;1.038;-;0;197;0;0;0
13.02.2020;08:00;1.029;-;0;191;0;0;0
13.02.2020;09:00;861;-;0;187;0;0;0
13.02.2020;10:00;667;-;0;184;0;0;0
13.02.2020;11:00;697;-;0;185;0;0;0
13.02.2020;12:00;638;-;0;183;0;0;0
13.02.2020;13:00;485;-;0;179;0;0;0
13.02.2020;14:00;497;-;0;176;0;0;0
13.02.2020;15:00;638;-;0;177;0;0;0
13.02.2020;16:00;917;-;0;176;0;0;0
13.02.2020;17:00;1.036;-;0;184;0;0;0
13.02.2020;18:00;1.038;-;0;264;0;0;0
13.02.2020;19:00;1.037;-;0;249;0;0;0
13.02.2020;20:00;1.035;-;0;182;0;0;0
13.02.2020;21:00;1.031;-;0;181;0;0;0
13.02.2020;22:00;1.041;-;0;183;0;0;0
13.02.2020;23:00;1.036;-;0;189;0;0;0
14.02.2020;00:00;1.038;-;0;179;0;0;0
14.02.2020;01:00;1.037;-;0;182;0;0;0
14.02.2020;02:00;1.037;-;0;185;0;0;0
14.02.2020;03:00;1.037;-;0;202;0;0;0
14.02.2020;04:00;1.038;-;0;239;0;0;0
14.02.2020;05:00;1.039;-;0;280;0;0;0
14.02.2020;06:00;1.040;-;0;278;0;0;0
14.02.2020;07:00;1.038;-;0;287;0;0;0
14.02.2020;08:00;1.038;-;0;296;0;0;0
14.02.2020;09:00;1.045;-;0;290;0;0;0
14.02.2020;10:00;1.042;-;0;295;0;0;0
14.02.2020;11:00;1.042;-;0;297;0;0;0
14.02.2020;12:00;1.044;-;0;296;0;0;0
14.02.2020;13:00;1.045;-;0;296;0;0;0
14.02.2020;14:00;1.044;-;0;293;0;0;0
14.02.2020;15:00;1.046;-;0;287;0;0;0
14.02.2020;16:00;1.045;-;0;286;0;0;0
14.02.2020;17:00;1.045;-;0;295;0;0;0
14.02.2020;18:00;1.047;-;0;300;0;0;0
14.02.2020;19:00;1.044;-;0;302;0;0;0
14.02.2020;20:00;1.048;-;0;302;0;0;0
14.02.2020;21:00;1.045;-;0;305;0;0;0
14.02.2020;22:00;1.047;-;0;312;0;0;0
14.02.2020;23:00;1.049;-;0;308;0;0;0
15.02.2020;00:00;1.047;-;0;301;0;0;0
15.02.2020;01:00;1.045;-;0;301;0;0;0
15.02.2020;02:00;1.049;-;0;303;0;0;0
15.02.2020;03:00;1.044;-;0;255;0;0;0
15.02.2020;04:00;1.038;-;0;189;0;0;0
15.02.2020;05:00;831;-;0;186;0;0;0
15.02.2020;06:00;797;-;0;184;0;0;0
15.02.2020;07:00;805;-;0;185;0;0;0
15.02.2020;08:00;952;-;0;186;0;0;0
15.02.2020;09:00;663;-;0;185;0;0;0
15.02.2020;10:00;480;-;0;182;0;0;0
15.02.2020;11:00;486;-;0;181;0;0;0
15.02.2020;12:00;484;-;0;183;0;0;0
15.02.2020;13:00;486;-;0;185;0;0;0
15.02.2020;14:00;489;-;0;188;0;0;0
15.02.2020;15:00;485;-;0;190;0;0;0
15.02.2020;16:00;486;-;0;190;0;0;0
15.02.2020;17:00;519;-;0;195;0;0;0
15.02.2020;18:00;701;-;0;204;0;0;0
15.02.2020;19:00;493;-;0;196;0;0;0
15.02.2020;20:00;486;-;0;199;0;0;0
15.02.2020;21:00;486;-;0;198;0;0;0
15.02.2020;22:00;485;-;0;195;0;0;0
15.02.2020;23:00;485;-;0;193;0;0;0
16.02.2020;00:00;487;-;0;181;0;0;0
16.02.2020;01:00;482;-;0;184;0;0;0
16.02.2020;02:00;486;-;0;184;0;0;0
16.02.2020;03:00;490;-;0;184;0;0;0
16.02.2020;04:00;486;-;0;184;0;0;0
16.02.2020;05:00;488;-;0;183;0;0;0
16.02.2020;06:00;485;-;0;185;0;0;0
16.02.2020;07:00;487;-;0;185;0;0;0
16.02.2020;08:00;485;-;0;184;0;0;0
16.02.2020;09:00;486;-;0;183;0;0;0
16.02.2020;10:00;486;-;0;184;0;0;0
16.02.2020;11:00;485;-;0;183;0;0;0
16.02.2020;12:00;487;-;0;185;0;0;0
16.02.2020;13:00;484;-;0;185;0;0;0
16.02.2020;14:00;487;-;0;184;0;0;0
16.02.2020;15:00;486;-;0;183;0;0;0
16.02.2020;16:00;485;-;0;182;0;0;0
16.02.2020;17:00;485;-;0;184;0;0;0
16.02.2020;18:00;488;-;0;188;0;0;0
16.02.2020;19:00;483;-;0;187;0;0;0
16.02.2020;20:00;485;-;0;190;0;0;0
16.02.2020;21:00;486;-;0;194;0;0;0
16.02.2020;22:00;487;-;0;196;0;0;0
16.02.2020;23:00;484;-;0;190;0;0;0
17.02.2020;00:00;489;-;0;184;0;0;0
17.02.2020;01:00;483;-;0;186;0;0;0
17.02.2020;02:00;487;-;0;183;0;0;0
17.02.2020;03:00;486;-;0;183;0;0;0
17.02.2020;04:00;486;-;0;185;0;0;0
17.02.2020;05:00;487;-;0;184;0;0;0
17.02.2020;06:00;715;-;0;224;0;0;0
17.02.2020;07:00;1.049;-;0;306;0;0;0
17.02.2020;08:00;1.048;-;0;297;0;0;0
17.02.2020;09:00;1.044;-;0;300;0;0;0
17.02.2020;10:00;1.043;-;0;299;0;0;0
17.02.2020;11:00;1.047;-;0;270;0;0;0
17.02.2020;12:00;1.045;-;0;182;0;0;0
17.02.2020;13:00;1.047;-;0;182;0;0;0
17.02.2020;14:00;1.048;-;0;273;0;0;0
17.02.2020;15:00;1.044;-;0;300;0;0;0
17.02.2020;16:00;1.050;-;0;299;0;0;0
17.02.2020;17:00;1.048;-;0;305;0;0;0
17.02.2020;18:00;1.049;-;0;305;0;0;0
17.02.2020;19:00;1.053;-;0;301;0;0;0
17.02.2020;20:00;1.044;-;0;230;0;0;0
17.02.2020;21:00;1.045;-;0;188;0;0;0
17.02.2020;22:00;856;-;0;188;0;0;0
17.02.2020;23:00;774;-;0;182;0;0;0
18.02.2020;00:00;668;-;0;175;0;0;0
18.02.2020;01:00;642;-;0;173;0;0;0
18.02.2020;02:00;486;-;0;175;0;0;0
18.02.2020;03:00;487;-;0;173;0;0;0
18.02.2020;04:00;484;-;0;173;0;0;0
18.02.2020;05:00;783;-;0;202;0;0;0
18.02.2020;06:00;1.054;-;0;294;0;0;0
18.02.2020;07:00;1.045;-;0;294;0;0;0
18.02.2020;08:00;1.004;-;0;197;0;0;0
18.02.2020;09:00;924;-;0;182;0;0;0
18.02.2020;10:00;742;-;0;183;0;0;0
18.02.2020;11:00;749;-;0;187;0;0;0
18.02.2020;12:00;981;-;0;181;0;0;0
18.02.2020;13:00;782;-;0;182;0;0;0
18.02.2020;14:00;908;-;0;185;0;0;0
18.02.2020;15:00;947;-;0;179;0;0;0
18.02.2020;16:00;1.049;-;0;226;0;0;0
18.02.2020;17:00;1.048;-;0;300;0;0;0
18.02.2020;18:00;1.048;-;0;304;0;0;0
18.02.2020;19:00;1.050;-;0;307;0;0;0
18.02.2020;20:00;1.048;-;0;260;0;0;0
18.02.2020;21:00;917;-;0;190;0;0;0
18.02.2020;22:00;586;-;0;188;0;0;0
18.02.2020;23:00;484;-;0;186;0;0;0
19.02.2020;00:00;484;-;0;181;0;0;0
19.02.2020;01:00;565;-;0;178;0;0;0
19.02.2020;02:00;580;-;0;179;0;0;0
19.02.2020;03:00;486;-;0;179;0;0;0
19.02.2020;04:00;536;-;0;177;0;0;0
19.02.2020;05:00;594;-;0;179;0;0;0
19.02.2020;06:00;1.017;-;0;259;0;0;0
19.02.2020;07:00;1.046;-;0;296;0;0;0
19.02.2020;08:00;1.051;-;0;297;0;0;0
19.02.2020;09:00;1.048;-;0;297;0;0;0
19.02.2020;10:00;1.047;-;0;301;0;0;0
19.02.2020;11:00;1.049;-;0;295;0;0;0
19.02.2020;12:00;1.046;-;0;198;0;0;0
19.02.2020;13:00;971;-;0;184;0;0;0
19.02.2020;14:00;1.024;-;0;181;0;0;0
19.02.2020;15:00;1.025;-;0;180;0;0;0
19.02.2020;16:00;1.051;-;0;260;0;0;0
19.02.2020;17:00;1.049;-;0;301;0;0;0
19.02.2020;18:00;1.051;-;0;306;0;0;0
19.02.2020;19:00;1.052;-;0;305;0;0;0
19.02.2020;20:00;1.051;-;0;253;0;0;0
19.02.2020;21:00;1.047;-;0;189;0;0;0
19.02.2020;22:00;1.029;-;0;186;0;0;0
19.02.2020;23:00;639;-;0;184;0;0;0
20.02.2020;00:00;480;-;0;179;0;0;0
20.02.2020;01:00;484;-;0;176;0;0;0
20.02.2020;02:00;487;-;0;177;0;0;0
20.02.2020;03:00;493;-;0;178;0;0;0
20.02.2020;04:00;621;-;0;180;0;0;0
20.02.2020;05:00;775;-;0;192;0;0;0
20.02.2020;06:00;1.043;-;0;266;0;0;0
20.02.2020;07:00;1.049;-;0;299;0;0;0
20.02.2020;08:00;1.052;-;0;299;0;0;0
20.02.2020;09:00;1.047;-;0;300;0;0;0
20.02.2020;10:00;1.050;-;0;297;0;0;0
20.02.2020;11:00;1.052;-;0;298;0;0;0
20.02.2020;12:00;1.048;-;0;286;0;0;0
20.02.2020;13:00;1.048;-;0;201;0;0;0
20.02.2020;14:00;1.039;-;0;182;0;0;0
20.02.2020;15:00;1.043;-;0;182;0;0;0
20.02.2020;16:00;1.048;-;0;184;0;0;0
20.02.2020;17:00;1.048;-;0;207;0;0;0
20.02.2020;18:00;1.048;-;0;302;0;0;0
20.02.2020;19:00;1.045;-;0;283;0;0;0
20.02.2020;20:00;959;-;0;192;0;0;0
20.02.2020;21:00;898;-;0;190;0;0;0
20.02.2020;22:00;765;-;0;190;0;0;0
20.02.2020;23:00;539;-;0;57;0;0;0
21.02.2020;00:00;484;-;0;0;0;0;0
21.02.2020;01:00;483;-;0;0;0;0;0
21.02.2020;02:00;484;-;0;0;0;0;0
21.02.2020;03:00;483;-;0;0;0;0;0
21.02.2020;04:00;485;-;0;0;0;0;0
21.02.2020;05:00;520;-;0;0;0;0;0
21.02.2020;06:00;941;-;0;0;0;0;33
21.02.2020;07:00;1.044;-;0;0;0;0;43
21.02.2020;08:00;1.044;-;0;0;0;0;228
21.02.2020;09:00;1.047;-;0;0;0;0;213
21.02.2020;10:00;888;-;0;0;0;0;236
21.02.2020;11:00;500;-;0;136;0;0;244
21.02.2020;12:00;651;-;0;188;0;0;0
21.02.2020;13:00;494;-;0;175;0;0;0
21.02.2020;14:00;483;-;0;174;0;0;0
21.02.2020;15:00;487;-;0;173;0;0;0
21.02.2020;16:00;668;-;0;176;0;0;0
21.02.2020;17:00;1.013;-;0;270;0;0;0
21.02.2020;18:00;1.050;-;0;297;0;0;0
21.02.2020;19:00;1.050;-;0;277;0;0;0
21.02.2020;20:00;1.050;-;0;202;0;0;0
21.02.2020;21:00;967;-;0;183;0;0;0
21.02.2020;22:00;813;-;0;182;0;0;0
21.02.2020;23:00;606;-;0;181;0;0;0
22.02.2020;00:00;578;-;0;173;0;0;0
22.02.2020;01:00;730;-;0;174;0;0;0
22.02.2020;02:00;845;-;0;176;0;0;0
22.02.2020;03:00;839;-;0;172;0;0;0
22.02.2020;04:00;670;-;0;172;0;0;0
22.02.2020;05:00;496;-;0;172;0;0;0
22.02.2020;06:00;528;-;0;173;0;0;0
22.02.2020;07:00;538;-;0;174;0;0;0
22.02.2020;08:00;551;-;0;173;0;0;0
22.02.2020;09:00;644;-;0;174;0;0;0
22.02.2020;10:00;538;-;0;173;0;0;0
22.02.2020;11:00;486;-;0;173;0;0;0
22.02.2020;12:00;483;-;0;173;0;0;0
22.02.2020;13:00;485;-;0;173;0;0;0
22.02.2020;14:00;483;-;0;175;0;0;0
22.02.2020;15:00;611;-;0;174;0;0;0
22.02.2020;16:00;846;-;0;175;0;0;0
22.02.2020;17:00;999;-;0;184;0;0;0
22.02.2020;18:00;1.032;-;0;186;0;0;0
22.02.2020;19:00;1.024;-;0;184;0;0;0
22.02.2020;20:00;803;-;0;188;0;0;0
22.02.2020;21:00;741;-;0;187;0;0;0
22.02.2020;22:00;826;-;0;184;0;0;0
22.02.2020;23:00;823;-;0;181;0;0;0
23.02.2020;00:00;586;-;0;173;0;0;0
23.02.2020;01:00;483;-;0;170;0;0;0
23.02.2020;02:00;484;-;0;171;0;0;0
23.02.2020;03:00;487;-;0;172;0;0;0
23.02.2020;04:00;482;-;0;173;0;0;0
23.02.2020;05:00;486;-;0;171;0;0;0
23.02.2020;06:00;484;-;0;169;0;0;0
23.02.2020;07:00;484;-;0;173;0;0;0
23.02.2020;08:00;486;-;0;176;0;0;0
23.02.2020;09:00;484;-;0;173;0;0;0
23.02.2020;10:00;483;-;0;171;0;0;0
23.02.2020;11:00;485;-;0;171;0;0;0
23.02.2020;12:00;489;-;0;173;0;0;0
23.02.2020;13:00;485;-;0;172;0;0;0
23.02.2020;14:00;483;-;0;173;0;0;0
23.02.2020;15:00;485;-;0;174;0;0;0
23.02.2020;16:00;487;-;0;173;0;0;0
23.02.2020;17:00;483;-;0;174;0;0;0
23.02.2020;18:00;486;-;0;177;0;0;0
23.02.2020;19:00;486;-;0;180;0;0;0
23.02.2020;20:00;483;-;0;180;0;0;0
23.02.2020;21:00;486;-;0;178;0;0;0
23.02.2020;22:00;487;-;0;175;0;0;0
23.02.2020;23:00;485;-;0;174;0;0;0
24.02.2020;00:00;483;-;0;169;0;0;0
24.02.2020;01:00;485;-;0;165;0;0;0
24.02.2020;02:00;485;-;0;165;0;0;0
24.02.2020;03:00;484;-;0;166;0;0;0
24.02.2020;04:00;524;-;0;164;0;0;0
24.02.2020;05:00;858;-;0;203;0;0;0
24.02.2020;06:00;1.046;-;0;282;0;0;0
24.02.2020;07:00;1.048;-;0;286;0;0;0
24.02.2020;08:00;1.050;-;0;287;0;0;0
24.02.2020;09:00;1.052;-;0;288;0;0;0
24.02.2020;10:00;1.046;-;0;288;0;0;0
24.02.2020;11:00;1.047;-;0;290;0;0;0
24.02.2020;12:00;1.049;-;0;291;0;0;0
24.02.2020;13:00;1.049;-;0;221;0;0;0
24.02.2020;14:00;1.048;-;0;175;0;0;0
24.02.2020;15:00;954;-;0;175;0;0;0
24.02.2020;16:00;1.003;-;0;175;0;0;0
24.02.2020;17:00;1.036;-;0;223;0;0;0
24.02.2020;18:00;1.040;-;0;270;0;0;0
24.02.2020;19:00;925;-;0;183;0;0;0
24.02.2020;20:00;604;-;0;190;0;0;0
24.02.2020;21:00;482;-;0;190;0;0;0
24.02.2020;22:00;482;-;0;190;0;0;0
24.02.2020;23:00;482;-;0;198;0;0;0
25.02.2020;00:00;486;-;0;199;0;0;0
25.02.2020;01:00;552;-;0;200;0;0;0
25.02.2020;02:00;925;-;0;203;0;0;0
25.02.2020;03:00;1.028;-;0;186;0;19;0
25.02.2020;04:00;1.021;-;0;171;0;109;0
25.02.2020;05:00;1.030;-;0;172;0;305;0
25.02.2020;06:00;929;-;0;176;0;324;0
25.02.2020;07:00;1.039;-;227;213;0;444;0
25.02.2020;08:00;1.038;-;505;245;0;530;0
25.02.2020;09:00;1.039;-;906;271;0;526;0
25.02.2020;10:00;1.038;-;998;175;0;433;0
25.02.2020;11:00;1.009;-;997;174;0;293;0
25.02.2020;12:00;779;-;848;176;0;283;0
25.02.2020;13:00;483;-;529;176;0;283;0
25.02.2020;14:00;483;-;487;175;0;285;0
25.02.2020;15:00;487;-;488;175;0;282;0
25.02.2020;16:00;771;-;758;174;0;283;0
25.02.2020;17:00;1.040;-;1.034;175;0;283;0
25.02.2020;18:00;1.043;-;955;201;0;289;0
25.02.2020;19:00;1.045;-;939;312;0;65;0
25.02.2020;20:00;1.045;-;1.049;201;0;0;0
25.02.2020;21:00;1.040;-;1.045;173;0;0;0
25.02.2020;22:00;837;-;777;171;0;0;0
25.02.2020;23:00;992;-;936;173;0;0;0
26.02.2020;00:00;830;-;819;173;0;0;0
26.02.2020;01:00;509;-;512;172;0;0;0
26.02.2020;02:00;486;-;486;173;0;0;0
26.02.2020;03:00;490;-;515;173;0;0;0
26.02.2020;04:00;489;-;549;173;0;0;0
26.02.2020;05:00;725;-;727;206;0;0;0
26.02.2020;06:00;1.045;-;1.048;286;0;0;0
26.02.2020;07:00;1.046;-;1.047;290;0;0;0
26.02.2020;08:00;1.048;-;1.051;290;0;0;0
26.02.2020;09:00;1.045;-;1.058;288;0;0;0
26.02.2020;10:00;1.050;-;1.067;302;0;0;0
26.02.2020;11:00;1.049;-;1.066;303;0;0;0
26.02.2020;12:00;1.049;-;1.063;306;0;0;0
26.02.2020;13:00;1.048;-;1.054;305;0;0;0
26.02.2020;14:00;1.046;-;1.060;270;0;0;0
26.02.2020;15:00;1.047;-;1.066;287;0;0;0
26.02.2020;16:00;1.047;-;1.062;302;0;0;0
26.02.2020;17:00;1.048;-;1.063;307;0;0;0
26.02.2020;18:00;1.047;-;1.063;315;0;0;0
26.02.2020;19:00;1.047;-;1.060;312;0;0;0
26.02.2020;20:00;1.047;-;1.057;310;0;0;0
26.02.2020;21:00;1.044;-;1.056;309;0;0;0
26.02.2020;22:00;1.049;-;1.056;307;0;0;0
26.02.2020;23:00;1.047;-;1.054;306;0;0;0
27.02.2020;00:00;1.047;-;1.056;293;0;0;0
27.02.2020;01:00;1.049;-;1.058;188;0;0;0
27.02.2020;02:00;1.044;-;1.056;184;0;0;0
27.02.2020;03:00;954;-;958;185;0;0;0
27.02.2020;04:00;1.039;-;1.034;208;0;0;0
27.02.2020;05:00;1.046;-;1.052;295;0;0;0
27.02.2020;06:00;1.043;-;1.046;297;0;0;0
27.02.2020;07:00;1.046;-;1.048;301;0;0;0
27.02.2020;08:00;1.043;-;1.050;301;0;0;0
27.02.2020;09:00;1.043;-;1.054;300;0;0;0
27.02.2020;10:00;1.047;-;1.056;299;0;0;0
27.02.2020;11:00;1.044;-;1.055;299;0;0;0
27.02.2020;12:00;1.043;-;1.050;300;0;0;0
27.02.2020;13:00;1.044;-;1.051;294;0;0;0
27.02.2020;14:00;1.043;-;1.047;301;0;0;0
27.02.2020;15:00;1.045;-;1.061;296;0;0;0
27.02.2020;16:00;1.040;-;1.057;296;0;0;0
27.02.2020;17:00;1.041;-;1.059;299;0;0;0
27.02.2020;18:00;1.042;-;1.057;304;0;0;0
27.02.2020;19:00;1.042;-;1.058;300;0;0;0
27.02.2020;20:00;1.046;-;1.060;296;0;0;0
27.02.2020;21:00;1.046;-;1.059;299;0;0;0
27.02.2020;22:00;1.042;-;1.057;250;0;0;0
27.02.2020;23:00;1.041;-;1.055;186;0;0;0
28.02.2020;00:00;1.045;-;1.058;181;0;0;0
28.02.2020;01:00;1.043;-;1.060;177;0;0;0
28.02.2020;02:00;1.043;-;1.057;177;0;0;0
28.02.2020;03:00;1.041;-;1.061;186;0;0;0
28.02.2020;04:00;1.046;-;1.056;284;0;0;0
28.02.2020;05:00;1.044;-;1.063;254;0;0;0
28.02.2020;06:00;1.043;-;1.059;251;0;0;0
28.02.2020;07:00;1.042;-;1.062;298;0;0;0
28.02.2020;08:00;1.047;-;1.059;297;0;0;0
28.02.2020;09:00;1.045;-;1.061;298;0;0;0
28.02.2020;10:00;1.041;-;1.064;298;0;0;0
28.02.2020;11:00;1.046;-;1.062;302;0;0;0
28.02.2020;12:00;1.049;-;1.056;299;0;0;0
28.02.2020;13:00;1.043;-;1.061;194;0;0;0
28.02.2020;14:00;1.016;-;1.064;184;0;0;0
28.02.2020;15:00;1.046;-;1.065;182;0;0;0
28.02.2020;16:00;1.051;-;1.063;194;0;0;0
28.02.2020;17:00;1.049;-;1.065;192;0;0;0
28.02.2020;18:00;1.047;-;1.065;249;0;0;0
28.02.2020;19:00;1.015;-;1.014;206;0;0;0
28.02.2020;20:00;935;-;434;188;0;0;0
28.02.2020;21:00;781;-;0;185;0;0;0
28.02.2020;22:00;748;-;0;182;0;0;0
28.02.2020;23:00;747;-;0;179;0;0;0
29.02.2020;00:00;740;-;0;174;0;0;0
29.02.2020;01:00;797;-;0;174;0;0;0
29.02.2020;02:00;851;-;0;174;0;0;0
29.02.2020;03:00;809;-;0;174;0;0;0
29.02.2020;04:00;595;-;0;174;0;0;0
29.02.2020;05:00;560;-;0;174;0;0;0
29.02.2020;06:00;484;-;0;176;0;0;0
29.02.2020;07:00;482;-;0;178;0;0;0
29.02.2020;08:00;485;-;0;174;0;0;0
29.02.2020;09:00;483;-;0;175;0;0;0
29.02.2020;10:00;486;-;0;176;0;0;0
29.02.2020;11:00;488;-;0;176;0;0;0
29.02.2020;12:00;479;-;0;176;0;0;0
29.02.2020;13:00;483;-;0;176;0;0;0
29.02.2020;14:00;526;-;0;174;0;0;0
29.02.2020;15:00;643;-;0;172;0;0;0
29.02.2020;16:00;491;-;0;173;0;0;0
29.02.2020;17:00;486;-;0;178;0;0;0
29.02.2020;18:00;481;-;0;184;0;0;0
29.02.2020;19:00;484;-;0;182;0;0;0
29.02.2020;20:00;483;-;0;183;0;0;0
29.02.2020;21:00;483;-;0;184;0;0;0
29.02.2020;22:00;518;-;0;183;0;0;0
29.02.2020;23:00;506;-;0;178;0;0;0
01.03.2020;00:00;484;-;0;169;0;0;0
01.03.2020;01:00;483;-;0;171;0;0;0
01.03.2020;02:00;481;-;0;155;0;0;0
01.03.2020;03:00;483;-;0;170;0;0;0
01.03.2020;04:00;486;-;0;172;0;0;0
01.03.2020;05:00;482;-;0;170;0;0;0
01.03.2020;06:00;484;-;0;171;0;0;0
01.03.2020;07:00;482;-;0;173;0;0;0
01.03.2020;08:00;483;-;0;174;0;0;0
01.03.2020;09:00;576;-;0;172;0;0;0
01.03.2020;10:00;482;-;0;173;0;0;0
01.03.2020;11:00;487;-;0;171;0;0;0
01.03.2020;12:00;484;-;0;174;0;0;0
01.03.2020;13:00;482;-;0;178;0;0;0
01.03.2020;14:00;485;-;0;170;0;0;0
01.03.2020;15:00;484;-;0;169;0;0;0
01.03.2020;16:00;629;-;0;166;0;0;0
01.03.2020;17:00;959;-;0;233;0;0;0
01.03.2020;18:00;1.044;-;0;291;0;0;0
01.03.2020;19:00;1.047;-;0;292;0;0;0
01.03.2020;20:00;1.044;-;0;291;0;0;0
01.03.2020;21:00;977;-;0;225;0;0;0
01.03.2020;22:00;1.013;-;0;175;0;0;0
01.03.2020;23:00;781;-;0;186;0;0;0
02.03.2020;00:00;484;-;0;192;0;0;0
02.03.2020;01:00;488;-;0;193;0;0;0
02.03.2020;02:00;572;-;0;200;0;0;0
02.03.2020;03:00;579;-;0;203;0;0;0
02.03.2020;04:00;583;-;0;185;0;5;0
02.03.2020;05:00;676;-;180;179;0;75;0
02.03.2020;06:00;899;-;513;269;0;284;0
02.03.2020;07:00;1.049;-;849;291;0;512;0
02.03.2020;08:00;1.044;-;986;291;0;561;0
02.03.2020;09:00;1.044;-;922;290;0;611;0
02.03.2020;10:00;1.042;-;918;290;0;611;0
02.03.2020;11:00;1.052;-;918;290;0;611;0
02.03.2020;12:00;1.051;-;873;290;0;611;0
02.03.2020;13:00;1.054;-;867;291;0;612;0
02.03.2020;14:00;1.054;-;866;291;0;586;0
02.03.2020;15:00;1.051;-;1.026;291;0;608;0
02.03.2020;16:00;1.051;-;1.060;289;0;610;0
02.03.2020;17:00;1.053;-;1.062;292;0;611;0
02.03.2020;18:00;1.052;-;1.061;292;0;615;0
02.03.2020;19:00;1.058;-;1.060;293;0;615;0
02.03.2020;20:00;1.052;-;1.059;292;0;617;0
02.03.2020;21:00;1.055;-;1.065;292;0;616;0
02.03.2020;22:00;1.057;-;1.062;285;0;568;0
02.03.2020;23:00;1.055;-;1.063;283;0;338;0
03.03.2020;00:00;1.054;-;1.059;214;0;275;0
03.03.2020;01:00;955;-;999;163;0;279;0
03.03.2020;02:00;783;-;703;162;0;279;0
03.03.2020;03:00;887;-;736;160;0;275;0
03.03.2020;04:00;1.037;-;1.044;158;0;272;0
03.03.2020;05:00;1.046;-;1.054;237;1;332;46
03.03.2020;06:00;1.051;-;1.057;296;96;573;259
03.03.2020;07:00;1.052;-;1.059;294;239;603;445
03.03.2020;08:00;1.050;-;1.060;293;289;575;525
03.03.2020;09:00;1.058;-;1.063;292;302;613;533
03.03.2020;10:00;1.053;-;1.032;293;296;615;528
03.03.2020;11:00;1.056;-;869;293;297;615;519
03.03.2020;12:00;1.052;-;1.030;293;296;613;516
03.03.2020;13:00;1.052;-;1.057;292;297;618;516
03.03.2020;14:00;1.056;-;1.059;293;296;613;515
03.03.2020;15:00;1.051;-;1.055;291;296;613;517
03.03.2020;16:00;1.056;-;1.059;291;297;614;518
03.03.2020;17:00;1.052;-;1.058;291;293;614;549
03.03.2020;18:00;1.056;-;1.058;293;256;620;541
03.03.2020;19:00;1.057;-;1.058;292;297;633;593
03.03.2020;20:00;1.055;-;1.059;292;299;617;593
03.03.2020;21:00;1.056;-;1.061;293;300;616;596
03.03.2020;22:00;1.060;-;1.059;291;300;619;595
03.03.2020;23:00;1.057;-;1.055;290;289;612;590
04.03.2020;00:00;1.058;-;1.055;176;158;420;442
04.03.2020;01:00;1.060;-;1.056;146;139;285;260
04.03.2020;02:00;1.058;-;1.055;145;138;282;256
04.03.2020;03:00;1.059;-;1.056;146;138;285;257
04.03.2020;04:00;1.057;-;1.057;208;147;286;278
04.03.2020;05:00;1.058;-;1.057;250;254;363;446
04.03.2020;06:00;1.060;-;1.059;292;297;603;597
04.03.2020;07:00;1.057;-;1.057;292;299;618;596
04.03.2020;08:00;1.061;-;1.058;292;298;629;610
04.03.2020;09:00;1.059;-;1.057;293;298;618;597
04.03.2020;10:00;1.061;-;1.056;292;298;617;599
04.03.2020;11:00;1.058;-;1.060;292;299;617;598
04.03.2020;12:00;1.063;-;1.058;292;299;618;598
04.03.2020;13:00;1.062;-;1.057;291;299;616;596
04.03.2020;14:00;1.061;-;1.060;291;300;618;599
04.03.2020;15:00;1.063;-;1.054;290;302;616;600
04.03.2020;16:00;1.065;-;1.056;290;303;615;582
04.03.2020;17:00;1.064;-;1.059;290;303;616;581
04.03.2020;18:00;1.061;-;1.058;291;305;625;593
