Datum;Uhrzeit;Generation_DE Walsum 10[MW];Generation_DE Walsum 9[MW];Generation_DE Walsum 7[MW]
08.03.2020;23:00;0;95;-
09.03.2020;00:00;0;100;-
09.03.2020;01:00;0;98;-
09.03.2020;02:00;0;98;-
09.03.2020;03:00;0;97;-
09.03.2020;04:00;0;97;-
09.03.2020;05:00;0;102;-
09.03.2020;06:00;0;146;-
09.03.2020;07:00;0;196;-
09.03.2020;08:00;0;276;-
09.03.2020;09:00;0;298;-
09.03.2020;10:00;0;172;-
09.03.2020;11:00;0;111;-
09.03.2020;12:00;0;94;-
09.03.2020;13:00;0;97;-
09.03.2020;14:00;0;99;-
09.03.2020;15:00;0;104;-
09.03.2020;16:00;0;159;-
09.03.2020;17:00;0;234;-
09.03.2020;18:00;0;326;-
09.03.2020;19:00;0;327;-
09.03.2020;20:00;0;258;-
09.03.2020;21:00;0;117;-
09.03.2020;22:00;0;96;-
09.03.2020;23:00;0;95;-
10.03.2020;00:00;0;96;-
10.03.2020;01:00;0;95;-
10.03.2020;02:00;0;92;-
10.03.2020;03:00;0;94;-
10.03.2020;04:00;0;96;-
10.03.2020;05:00;0;94;-
10.03.2020;06:00;0;96;-
10.03.2020;07:00;0;95;-
10.03.2020;08:00;0;97;-
10.03.2020;09:00;0;95;-
10.03.2020;10:00;0;97;-
10.03.2020;11:00;0;98;-
10.03.2020;12:00;0;100;-
10.03.2020;13:00;0;97;-
10.03.2020;14:00;0;97;-
10.03.2020;15:00;0;97;-
10.03.2020;16:00;0;99;-
10.03.2020;17:00;0;96;-
10.03.2020;18:00;0;97;-
10.03.2020;19:00;0;95;-
10.03.2020;20:00;0;95;-
10.03.2020;21:00;0;96;-
10.03.2020;22:00;0;97;-
10.03.2020;23:00;0;71;-
11.03.2020;00:00;0;97;-
11.03.2020;01:00;0;93;-
11.03.2020;02:00;0;96;-
11.03.2020;03:00;0;96;-
11.03.2020;04:00;0;97;-
11.03.2020;05:00;0;98;-
11.03.2020;06:00;0;109;-
11.03.2020;07:00;0;127;-
11.03.2020;08:00;0;105;-
11.03.2020;09:00;0;94;-
11.03.2020;10:00;0;102;-
11.03.2020;11:00;0;97;-
11.03.2020;12:00;0;96;-
11.03.2020;13:00;0;95;-
11.03.2020;14:00;0;96;-
11.03.2020;15:00;0;93;-
11.03.2020;16:00;0;84;-
11.03.2020;17:00;0;94;-
11.03.2020;18:00;0;116;-
11.03.2020;19:00;0;86;-
11.03.2020;20:00;0;82;-
11.03.2020;21:00;0;80;-
11.03.2020;22:00;0;82;-
11.03.2020;23:00;0;60;-
12.03.2020;00:00;0;80;-
12.03.2020;01:00;0;80;-
12.03.2020;02:00;0;79;-
12.03.2020;03:00;0;78;-
12.03.2020;04:00;0;80;-
12.03.2020;05:00;0;81;-
12.03.2020;06:00;0;90;-
12.03.2020;07:00;0;81;-
12.03.2020;08:00;0;80;-
12.03.2020;09:00;0;80;-
12.03.2020;10:00;0;81;-
12.03.2020;11:00;0;81;-
12.03.2020;12:00;0;79;-
12.03.2020;13:00;0;80;-
12.03.2020;14:00;0;83;-
12.03.2020;15:00;0;81;-
12.03.2020;16:00;0;82;-
12.03.2020;17:00;0;101;-
12.03.2020;18:00;0;122;-
12.03.2020;19:00;0;120;-
12.03.2020;20:00;0;125;-
12.03.2020;21:00;0;97;-
12.03.2020;22:00;0;101;-
12.03.2020;23:00;0;110;-
13.03.2020;00:00;0;111;-
13.03.2020;01:00;0;105;-
13.03.2020;02:00;0;91;-
13.03.2020;03:00;0;84;-
13.03.2020;04:00;0;92;-
13.03.2020;05:00;0;91;-
13.03.2020;06:00;0;91;-
13.03.2020;07:00;0;101;-
13.03.2020;08:00;0;86;-
13.03.2020;09:00;0;82;-
13.03.2020;10:00;0;82;-
13.03.2020;11:00;0;82;-
13.03.2020;12:00;0;81;-
13.03.2020;13:00;0;80;-
13.03.2020;14:00;0;82;-
13.03.2020;15:00;0;82;-
13.03.2020;16:00;0;81;-
13.03.2020;17:00;0;81;-
13.03.2020;18:00;0;82;-
13.03.2020;19:00;0;82;-
13.03.2020;20:00;0;112;-
13.03.2020;21:00;0;125;-
13.03.2020;22:00;0;113;-
13.03.2020;23:00;0;114;-
14.03.2020;00:00;0;97;-
14.03.2020;01:00;0;84;-
14.03.2020;02:00;0;86;-
14.03.2020;03:00;0;94;-
14.03.2020;04:00;0;91;-
14.03.2020;05:00;0;90;-
14.03.2020;06:00;0;96;-
14.03.2020;07:00;0;91;-
14.03.2020;08:00;0;100;-
14.03.2020;09:00;0;83;-
14.03.2020;10:00;0;82;-
14.03.2020;11:00;0;82;-
14.03.2020;12:00;0;81;-
14.03.2020;13:00;0;82;-
14.03.2020;14:00;0;81;-
14.03.2020;15:00;0;81;-
14.03.2020;16:00;0;82;-
14.03.2020;17:00;0;100;-
14.03.2020;18:00;0;147;-
14.03.2020;19:00;0;214;-
14.03.2020;20:00;0;295;-
14.03.2020;21:00;0;320;-
14.03.2020;22:00;0;322;-
14.03.2020;23:00;0;321;-
15.03.2020;00:00;0;329;-
15.03.2020;01:00;0;340;-
15.03.2020;02:00;0;332;-
15.03.2020;03:00;0;320;-
15.03.2020;04:00;0;320;-
15.03.2020;05:00;0;320;-
15.03.2020;06:00;0;290;-
15.03.2020;07:00;0;155;-
15.03.2020;08:00;0;92;-
15.03.2020;09:00;0;81;-
15.03.2020;10:00;0;82;-
15.03.2020;11:00;0;81;-
15.03.2020;12:00;0;83;-
15.03.2020;13:00;0;81;-
15.03.2020;14:00;0;82;-
15.03.2020;15:00;0;81;-
15.03.2020;16:00;0;82;-
15.03.2020;17:00;0;132;-
15.03.2020;18:00;0;203;-
15.03.2020;19:00;0;234;-
15.03.2020;20:00;0;186;-
15.03.2020;21:00;0;162;-
15.03.2020;22:00;0;173;-
15.03.2020;23:00;0;137;-
16.03.2020;00:00;0;131;-
16.03.2020;01:00;0;129;-
16.03.2020;02:00;0;134;-
16.03.2020;03:00;0;111;-
16.03.2020;04:00;0;126;-
16.03.2020;05:00;0;108;-
16.03.2020;06:00;0;101;-
16.03.2020;07:00;0;101;-
16.03.2020;08:00;0;103;-
16.03.2020;09:00;0;101;-
16.03.2020;10:00;0;101;-
16.03.2020;11:00;0;101;-
16.03.2020;12:00;0;100;-
16.03.2020;13:00;13;100;-
16.03.2020;14:00;216;84;-
16.03.2020;15:00;320;85;-
16.03.2020;16:00;468;109;-
16.03.2020;17:00;678;172;-
16.03.2020;18:00;670;220;-
16.03.2020;19:00;679;191;-
16.03.2020;20:00;702;126;-
16.03.2020;21:00;693;116;-
16.03.2020;22:00;666;116;-
16.03.2020;23:00;522;83;-
17.03.2020;00:00;362;80;-
17.03.2020;01:00;213;80;-
17.03.2020;02:00;179;83;-
17.03.2020;03:00;179;79;-
17.03.2020;04:00;240;80;-
17.03.2020;05:00;361;81;-
17.03.2020;06:00;646;81;-
17.03.2020;07:00;487;82;-
17.03.2020;08:00;614;81;-
17.03.2020;09:00;530;82;-
17.03.2020;10:00;362;80;-
17.03.2020;11:00;387;0;-
17.03.2020;12:00;319;0;-
17.03.2020;13:00;208;0;-
17.03.2020;14:00;245;0;-
17.03.2020;15:00;381;0;-
17.03.2020;16:00;400;0;-
17.03.2020;17:00;653;0;-
17.03.2020;18:00;672;0;-
17.03.2020;19:00;680;0;-
17.03.2020;20:00;638;0;-
17.03.2020;21:00;518;0;-
17.03.2020;22:00;281;0;-
17.03.2020;23:00;190;0;-
18.03.2020;00:00;193;0;-
18.03.2020;01:00;195;0;-
18.03.2020;02:00;188;0;-
18.03.2020;03:00;183;0;-
18.03.2020;04:00;190;0;-
18.03.2020;05:00;252;0;-
18.03.2020;06:00;308;0;-
18.03.2020;07:00;507;0;-
18.03.2020;08:00;476;0;-
18.03.2020;09:00;320;0;-
18.03.2020;10:00;274;0;-
18.03.2020;11:00;194;0;-
18.03.2020;12:00;184;0;-
18.03.2020;13:00;189;0;-
18.03.2020;14:00;189;0;-
18.03.2020;15:00;193;0;-
18.03.2020;16:00;241;0;-
18.03.2020;17:00;465;0;-
18.03.2020;18:00;680;0;-
18.03.2020;19:00;698;0;-
18.03.2020;20:00;693;0;-
18.03.2020;21:00;647;0;-
18.03.2020;22:00;523;0;-
18.03.2020;23:00;278;0;-
19.03.2020;00:00;190;0;-
19.03.2020;01:00;192;0;-
19.03.2020;02:00;191;0;-
19.03.2020;03:00;190;0;-
19.03.2020;04:00;193;0;-
19.03.2020;05:00;286;0;-
19.03.2020;06:00;555;0;-
19.03.2020;07:00;625;0;-
19.03.2020;08:00;612;0;-
19.03.2020;09:00;521;0;-
19.03.2020;10:00;424;0;-
19.03.2020;11:00;307;0;-
19.03.2020;12:00;296;0;-
19.03.2020;13:00;332;0;-
19.03.2020;14:00;303;0;-
19.03.2020;15:00;506;0;-
19.03.2020;16:00;593;0;-
19.03.2020;17:00;639;70;-
19.03.2020;18:00;660;146;-
19.03.2020;19:00;673;154;-
19.03.2020;20:00;534;125;-
19.03.2020;21:00;439;82;-
19.03.2020;22:00;396;89;-
19.03.2020;23:00;51;84;-
20.03.2020;00:00;0;85;-
20.03.2020;01:00;0;81;-
20.03.2020;02:00;0;81;-
20.03.2020;03:00;0;82;-
20.03.2020;04:00;0;84;-
20.03.2020;05:00;0;99;-
20.03.2020;06:00;0;88;-
20.03.2020;07:00;0;81;-
20.03.2020;08:00;0;102;-
20.03.2020;09:00;0;107;-
20.03.2020;10:00;0;95;-
20.03.2020;11:00;0;94;-
20.03.2020;12:00;0;109;-
20.03.2020;13:00;0;93;-
20.03.2020;14:00;0;83;-
20.03.2020;15:00;0;83;-
20.03.2020;16:00;0;81;-
20.03.2020;17:00;0;82;-
20.03.2020;18:00;0;83;-
20.03.2020;19:00;0;81;-
20.03.2020;20:00;0;89;-
20.03.2020;21:00;0;83;-
20.03.2020;22:00;0;82;-
20.03.2020;23:00;0;82;-
21.03.2020;00:00;0;83;-
21.03.2020;01:00;0;82;-
21.03.2020;02:00;0;82;-
21.03.2020;03:00;0;83;-
21.03.2020;04:00;0;82;-
21.03.2020;05:00;0;82;-
21.03.2020;06:00;0;84;-
21.03.2020;07:00;0;97;-
21.03.2020;08:00;0;84;-
21.03.2020;09:00;0;83;-
21.03.2020;10:00;0;82;-
21.03.2020;11:00;0;101;-
21.03.2020;12:00;0;111;-
21.03.2020;13:00;0;97;-
21.03.2020;14:00;0;91;-
21.03.2020;15:00;0;84;-
21.03.2020;16:00;0;83;-
21.03.2020;17:00;0;88;-
21.03.2020;18:00;0;109;-
21.03.2020;19:00;0;124;-
21.03.2020;20:00;0;108;-
21.03.2020;21:00;0;84;-
21.03.2020;22:00;0;83;-
21.03.2020;23:00;0;82;-
22.03.2020;00:00;0;81;-
22.03.2020;01:00;0;82;-
22.03.2020;02:00;0;82;-
22.03.2020;03:00;0;82;-
22.03.2020;04:00;0;83;-
22.03.2020;05:00;0;82;-
22.03.2020;06:00;0;83;-
22.03.2020;07:00;0;82;-
22.03.2020;08:00;0;88;-
22.03.2020;09:00;0;93;-
22.03.2020;10:00;0;83;-
22.03.2020;11:00;0;83;-
22.03.2020;12:00;0;82;-
22.03.2020;13:00;0;82;-
22.03.2020;14:00;0;83;-
22.03.2020;15:00;0;83;-
22.03.2020;16:00;0;81;-
22.03.2020;17:00;0;84;-
22.03.2020;18:00;0;100;-
22.03.2020;19:00;0;100;-
22.03.2020;20:00;0;91;-
22.03.2020;21:00;0;85;-
22.03.2020;22:00;0;84;-
22.03.2020;23:00;0;62;-
23.03.2020;00:00;0;83;-
23.03.2020;01:00;0;82;-
23.03.2020;02:00;0;84;-
23.03.2020;03:00;0;82;-
23.03.2020;04:00;0;82;-
23.03.2020;05:00;0;83;-
23.03.2020;06:00;0;83;-
23.03.2020;07:00;0;84;-
23.03.2020;08:00;0;84;-
23.03.2020;09:00;0;83;-
23.03.2020;10:00;0;84;-
23.03.2020;11:00;0;84;-
23.03.2020;12:00;0;82;-
23.03.2020;13:00;0;83;-
23.03.2020;14:00;0;82;-
23.03.2020;15:00;0;83;-
23.03.2020;16:00;0;84;-
23.03.2020;17:00;0;103;-
23.03.2020;18:00;0;131;-
23.03.2020;19:00;0;107;-
23.03.2020;20:00;0;84;-
23.03.2020;21:00;0;81;-
23.03.2020;22:00;0;82;-
23.03.2020;23:00;0;63;-
24.03.2020;00:00;0;80;-
24.03.2020;01:00;0;81;-
24.03.2020;02:00;0;81;-
24.03.2020;03:00;0;82;-
24.03.2020;04:00;0;82;-
24.03.2020;05:00;0;81;-
24.03.2020;06:00;0;82;-
24.03.2020;07:00;0;82;-
24.03.2020;08:00;0;82;-
24.03.2020;09:00;0;81;-
24.03.2020;10:00;0;82;-
24.03.2020;11:00;0;84;-
24.03.2020;12:00;0;83;-
24.03.2020;13:00;0;82;-
24.03.2020;14:00;0;82;-
24.03.2020;15:00;0;82;-
24.03.2020;16:00;0;81;-
24.03.2020;17:00;0;87;-
24.03.2020;18:00;0;130;-
24.03.2020;19:00;0;127;-
24.03.2020;20:00;0;97;-
24.03.2020;21:00;0;83;-
24.03.2020;22:00;0;83;-
24.03.2020;23:00;0;85;-
25.03.2020;00:00;0;80;-
25.03.2020;01:00;0;84;-
25.03.2020;02:00;0;81;-
25.03.2020;03:00;0;82;-
25.03.2020;04:00;0;81;-
25.03.2020;05:00;0;84;-
25.03.2020;06:00;0;82;-
25.03.2020;07:00;0;83;-
25.03.2020;08:00;0;81;-
25.03.2020;09:00;0;84;-
25.03.2020;10:00;0;84;-
25.03.2020;11:00;0;83;-
25.03.2020;12:00;0;82;-
25.03.2020;13:00;0;83;-
25.03.2020;14:00;0;83;-
25.03.2020;15:00;0;83;-
25.03.2020;16:00;0;82;-
25.03.2020;17:00;0;83;-
25.03.2020;18:00;0;84;-
25.03.2020;19:00;0;81;-
25.03.2020;20:00;0;82;-
25.03.2020;21:00;0;83;-
25.03.2020;22:00;0;83;-
25.03.2020;23:00;0;82;-
26.03.2020;00:00;0;83;-
26.03.2020;01:00;0;83;-
26.03.2020;02:00;0;83;-
26.03.2020;03:00;0;83;-
26.03.2020;04:00;0;82;-
26.03.2020;05:00;0;84;-
26.03.2020;06:00;0;83;-
26.03.2020;07:00;0;83;-
26.03.2020;08:00;0;83;-
26.03.2020;09:00;0;83;-
26.03.2020;10:00;0;80;-
26.03.2020;11:00;0;84;-
26.03.2020;12:00;0;94;-
26.03.2020;13:00;0;98;-
26.03.2020;14:00;0;85;-
26.03.2020;15:00;0;85;-
26.03.2020;16:00;0;85;-
26.03.2020;17:00;0;84;-
26.03.2020;18:00;0;83;-
26.03.2020;19:00;0;83;-
26.03.2020;20:00;0;84;-
26.03.2020;21:00;0;84;-
26.03.2020;22:00;0;84;-
26.03.2020;23:00;0;85;-
27.03.2020;00:00;0;85;-
27.03.2020;01:00;0;85;-
27.03.2020;02:00;0;84;-
27.03.2020;03:00;0;77;-
27.03.2020;04:00;0;84;-
27.03.2020;05:00;0;83;-
27.03.2020;06:00;0;83;-
27.03.2020;07:00;0;84;-
27.03.2020;08:00;0;84;-
27.03.2020;09:00;0;95;-
27.03.2020;10:00;0;101;-
27.03.2020;11:00;0;89;-
27.03.2020;12:00;0;79;-
27.03.2020;13:00;0;78;-
27.03.2020;14:00;0;79;-
27.03.2020;15:00;0;80;-
27.03.2020;16:00;0;80;-
27.03.2020;17:00;0;79;-
27.03.2020;18:00;0;79;-
27.03.2020;19:00;0;79;-
27.03.2020;20:00;0;79;-
27.03.2020;21:00;0;80;-
27.03.2020;22:00;0;83;-
27.03.2020;23:00;0;83;-
28.03.2020;00:00;0;83;-
28.03.2020;01:00;0;82;-
28.03.2020;02:00;0;82;-
28.03.2020;03:00;0;99;-
28.03.2020;04:00;0;95;-
28.03.2020;05:00;0;82;-
28.03.2020;06:00;0;81;-
28.03.2020;07:00;0;82;-
28.03.2020;08:00;0;81;-
28.03.2020;09:00;0;81;-
28.03.2020;10:00;0;81;-
28.03.2020;11:00;0;81;-
28.03.2020;12:00;0;82;-
28.03.2020;13:00;0;80;-
28.03.2020;14:00;0;81;-
28.03.2020;15:00;0;84;-
28.03.2020;16:00;0;81;-
28.03.2020;17:00;0;80;-
28.03.2020;18:00;0;81;-
28.03.2020;19:00;0;79;-
28.03.2020;20:00;0;81;-
28.03.2020;21:00;0;82;-
28.03.2020;22:00;0;81;-
28.03.2020;23:00;0;81;-
29.03.2020;00:00;0;81;-
29.03.2020;01:00;0;81;-
29.03.2020;03:00;0;95;-
29.03.2020;04:00;0;109;-
29.03.2020;05:00;0;95;-
29.03.2020;06:00;0;90;-
29.03.2020;07:00;0;84;-
29.03.2020;08:00;0;80;-
29.03.2020;09:00;0;79;-
29.03.2020;10:00;0;82;-
29.03.2020;11:00;0;84;-
29.03.2020;12:00;0;90;-
29.03.2020;13:00;0;94;-
29.03.2020;14:00;0;91;-
29.03.2020;15:00;0;89;-
29.03.2020;16:00;0;83;-
29.03.2020;17:00;0;80;-
29.03.2020;18:00;0;81;-
29.03.2020;19:00;0;81;-
29.03.2020;20:00;0;81;-
29.03.2020;21:00;0;81;-
29.03.2020;22:00;0;83;-
29.03.2020;23:00;0;81;-
30.03.2020;00:00;0;81;-
30.03.2020;01:00;0;82;-
30.03.2020;02:00;0;81;-
30.03.2020;03:00;0;82;-
30.03.2020;04:00;0;81;-
30.03.2020;05:00;0;81;-
30.03.2020;06:00;0;81;-
30.03.2020;07:00;0;81;-
30.03.2020;08:00;0;82;-
30.03.2020;09:00;0;82;-
30.03.2020;10:00;0;82;-
30.03.2020;11:00;0;81;-
30.03.2020;12:00;0;81;-
30.03.2020;13:00;0;81;-
30.03.2020;14:00;0;81;-
30.03.2020;15:00;0;79;-
30.03.2020;16:00;0;80;-
30.03.2020;17:00;0;80;-
30.03.2020;18:00;0;86;-
30.03.2020;19:00;0;120;-
30.03.2020;20:00;0;96;-
30.03.2020;21:00;0;84;-
30.03.2020;22:00;0;82;-
30.03.2020;23:00;0;83;-
31.03.2020;00:00;0;82;-
31.03.2020;01:00;0;82;-
31.03.2020;02:00;0;87;-
31.03.2020;03:00;0;82;-
31.03.2020;04:00;0;87;-
31.03.2020;05:00;0;81;-
31.03.2020;06:00;0;81;-
31.03.2020;07:00;0;81;-
31.03.2020;08:00;0;81;-
31.03.2020;09:00;0;81;-
31.03.2020;10:00;0;81;-
31.03.2020;11:00;0;81;-
31.03.2020;12:00;0;92;-
31.03.2020;13:00;0;91;-
31.03.2020;14:00;0;87;-
31.03.2020;15:00;0;83;-
31.03.2020;16:00;0;81;-
31.03.2020;17:00;0;82;-
31.03.2020;18:00;0;82;-
31.03.2020;19:00;0;81;-
31.03.2020;20:00;0;80;-
31.03.2020;21:00;0;81;-
31.03.2020;22:00;0;82;-
31.03.2020;23:00;0;107;-
01.04.2020;00:00;0;121;-
01.04.2020;01:00;0;119;-
01.04.2020;02:00;0;102;-
01.04.2020;03:00;0;99;-
01.04.2020;04:00;0;86;-
01.04.2020;05:00;0;99;-
01.04.2020;06:00;0;102;-
01.04.2020;07:00;0;102;-
01.04.2020;08:00;0;117;-
01.04.2020;09:00;0;99;-
01.04.2020;10:00;0;92;-
01.04.2020;11:00;0;85;-
01.04.2020;12:00;0;85;-
01.04.2020;13:00;0;85;-
01.04.2020;14:00;0;84;-
01.04.2020;15:00;0;86;-
01.04.2020;16:00;0;86;-
01.04.2020;17:00;0;94;-
01.04.2020;18:00;0;169;-
01.04.2020;19:00;0;169;-
01.04.2020;20:00;0;143;-
01.04.2020;21:00;0;132;-
01.04.2020;22:00;0;104;-
01.04.2020;23:00;0;89;-
02.04.2020;00:00;0;100;-
02.04.2020;01:00;0;98;-
02.04.2020;02:00;0;86;-
02.04.2020;03:00;0;90;-
02.04.2020;04:00;0;90;-
02.04.2020;05:00;0;86;-
02.04.2020;06:00;0;84;-
02.04.2020;07:00;0;88;-
02.04.2020;08:00;0;107;-
02.04.2020;09:00;0;98;-
02.04.2020;10:00;0;153;-
02.04.2020;11:00;0;133;-
02.04.2020;12:00;0;87;-
02.04.2020;13:00;0;84;-
02.04.2020;14:00;0;84;-
02.04.2020;15:00;0;84;-
02.04.2020;16:00;0;84;-
02.04.2020;17:00;0;102;-
02.04.2020;18:00;0;193;-
02.04.2020;19:00;0;272;-
02.04.2020;20:00;0;271;-
02.04.2020;21:00;0;272;-
02.04.2020;22:00;0;271;-
02.04.2020;23:00;0;227;-
03.04.2020;00:00;0;280;-
03.04.2020;01:00;0;290;-
03.04.2020;02:00;0;300;-
03.04.2020;03:00;0;242;-
03.04.2020;04:00;0;229;-
03.04.2020;05:00;0;180;-
03.04.2020;06:00;0;115;-
03.04.2020;07:00;0;94;-
03.04.2020;08:00;0;80;-
03.04.2020;09:00;0;85;-
03.04.2020;10:00;0;108;-
03.04.2020;11:00;0;102;-
03.04.2020;12:00;0;81;-
03.04.2020;13:00;0;83;-
03.04.2020;14:00;0;85;-
03.04.2020;15:00;0;84;-
03.04.2020;16:00;0;86;-
03.04.2020;17:00;0;85;-
03.04.2020;18:00;0;84;-
03.04.2020;19:00;0;85;-
03.04.2020;20:00;0;83;-
03.04.2020;21:00;0;86;-
03.04.2020;22:00;0;85;-
03.04.2020;23:00;0;85;-
04.04.2020;00:00;0;86;-
04.04.2020;01:00;0;84;-
04.04.2020;02:00;0;86;-
04.04.2020;03:00;0;91;-
04.04.2020;04:00;0;97;-
04.04.2020;05:00;0;100;-
04.04.2020;06:00;0;98;-
04.04.2020;07:00;0;86;-
04.04.2020;08:00;0;84;-
04.04.2020;09:00;0;82;-
04.04.2020;10:00;0;85;-
04.04.2020;11:00;0;83;-
04.04.2020;12:00;0;83;-
04.04.2020;13:00;0;83;-
04.04.2020;14:00;0;83;-
04.04.2020;15:00;0;83;-
04.04.2020;16:00;0;85;-
04.04.2020;17:00;0;84;-
04.04.2020;18:00;0;149;-
04.04.2020;19:00;0;211;-
04.04.2020;20:00;0;152;-
04.04.2020;21:00;0;22;-
04.04.2020;22:00;0;0;-
04.04.2020;23:00;0;0;-
05.04.2020;00:00;-;-;-
05.04.2020;01:00;-;-;-
05.04.2020;02:00;-;-;-
05.04.2020;03:00;-;-;-
05.04.2020;04:00;-;-;-
05.04.2020;05:00;-;-;-
05.04.2020;06:00;-;-;-
05.04.2020;07:00;-;-;-
05.04.2020;08:00;-;-;-
05.04.2020;09:00;-;-;-
05.04.2020;10:00;-;-;-
05.04.2020;11:00;-;-;-
05.04.2020;12:00;-;-;-
05.04.2020;13:00;-;-;-
05.04.2020;14:00;-;-;-
05.04.2020;15:00;-;-;-
05.04.2020;16:00;-;-;-
05.04.2020;17:00;-;-;-
05.04.2020;18:00;-;-;-
05.04.2020;19:00;-;-;-
05.04.2020;20:00;-;-;-
05.04.2020;21:00;-;-;-
05.04.2020;22:00;-;-;-
05.04.2020;23:00;-;-;-
06.04.2020;00:00;0;0;-
06.04.2020;01:00;0;0;-
06.04.2020;02:00;0;0;-
06.04.2020;03:00;0;0;-
06.04.2020;04:00;0;0;-
06.04.2020;05:00;0;0;-
06.04.2020;06:00;0;0;-
06.04.2020;07:00;0;0;-
06.04.2020;08:00;0;0;-
06.04.2020;09:00;0;0;-
06.04.2020;10:00;0;0;-
06.04.2020;11:00;0;0;-
06.04.2020;12:00;0;0;-
06.04.2020;13:00;0;0;-
06.04.2020;14:00;0;0;-
06.04.2020;15:00;0;0;-
06.04.2020;16:00;0;0;-
06.04.2020;17:00;0;0;-
06.04.2020;18:00;0;0;-
06.04.2020;19:00;0;0;-
06.04.2020;20:00;0;0;-
06.04.2020;21:00;0;0;-
06.04.2020;22:00;0;0;-
06.04.2020;23:00;0;0;-
07.04.2020;00:00;0;0;-
07.04.2020;01:00;0;0;-
07.04.2020;02:00;102;0;-
07.04.2020;03:00;257;0;-
07.04.2020;04:00;293;0;-
07.04.2020;05:00;299;0;-
07.04.2020;06:00;317;0;-
07.04.2020;07:00;304;0;-
07.04.2020;08:00;277;0;-
07.04.2020;09:00;192;0;-
07.04.2020;10:00;188;0;-
07.04.2020;11:00;187;0;-
07.04.2020;12:00;187;0;-
07.04.2020;13:00;188;0;-
07.04.2020;14:00;193;0;-
07.04.2020;15:00;247;0;-
07.04.2020;16:00;346;0;-
07.04.2020;17:00;445;0;-
07.04.2020;18:00;596;0;-
07.04.2020;19:00;616;0;-
07.04.2020;20:00;472;0;-
07.04.2020;21:00;269;0;-
07.04.2020;22:00;197;0;-
07.04.2020;23:00;203;0;-
08.04.2020;00:00;198;0;-
08.04.2020;01:00;194;0;-
08.04.2020;02:00;195;0;-
08.04.2020;03:00;193;0;-
08.04.2020;04:00;189;0;-
08.04.2020;05:00;254;0;-
08.04.2020;06:00;482;0;-
08.04.2020;07:00;518;0;-
08.04.2020;08:00;528;0;-
08.04.2020;09:00;475;0;-
08.04.2020;10:00;275;0;-
08.04.2020;11:00;190;0;-
08.04.2020;12:00;190;0;-
08.04.2020;13:00;191;0;-
08.04.2020;14:00;195;0;-
08.04.2020;15:00;204;0;-
08.04.2020;16:00;243;0;-
08.04.2020;17:00;520;0;-
08.04.2020;18:00;636;0;-
08.04.2020;19:00;672;0;-
08.04.2020;20:00;672;0;-
08.04.2020;21:00;667;0;-
08.04.2020;22:00;680;0;-
08.04.2020;23:00;535;0;-
09.04.2020;00:00;533;0;-
09.04.2020;01:00;335;0;-
09.04.2020;02:00;325;0;-
09.04.2020;03:00;399;0;-
09.04.2020;04:00;340;0;-
09.04.2020;05:00;554;0;-
09.04.2020;06:00;653;0;-
09.04.2020;07:00;672;0;-
09.04.2020;08:00;573;0;-
09.04.2020;09:00;510;0;-
09.04.2020;10:00;363;0;-
09.04.2020;11:00;217;0;-
09.04.2020;12:00;188;0;-
09.04.2020;13:00;188;0;-
09.04.2020;14:00;189;0;-
09.04.2020;15:00;190;0;-
09.04.2020;16:00;235;0;-
09.04.2020;17:00;430;0;-
09.04.2020;18:00;572;0;-
09.04.2020;19:00;705;0;-
09.04.2020;20:00;710;0;-
09.04.2020;21:00;538;0;-
09.04.2020;22:00;495;0;-
09.04.2020;23:00;391;0;-
10.04.2020;00:00;409;0;-
10.04.2020;01:00;2;0;-
10.04.2020;02:00;0;0;-
10.04.2020;03:00;0;0;-
10.04.2020;04:00;0;0;-
10.04.2020;05:00;0;0;-
10.04.2020;06:00;0;0;-
10.04.2020;07:00;0;0;-
10.04.2020;08:00;0;0;-
10.04.2020;09:00;0;0;-
10.04.2020;10:00;0;0;-
10.04.2020;11:00;0;0;-
10.04.2020;12:00;0;0;-
10.04.2020;13:00;0;0;-
10.04.2020;14:00;0;0;-
10.04.2020;15:00;0;0;-
10.04.2020;16:00;0;0;-
10.04.2020;17:00;0;0;-
10.04.2020;18:00;0;0;-
10.04.2020;19:00;0;0;-
10.04.2020;20:00;0;0;-
10.04.2020;21:00;0;0;-
10.04.2020;22:00;0;0;-
10.04.2020;23:00;0;0;-
11.04.2020;00:00;0;0;-
11.04.2020;01:00;0;0;-
11.04.2020;02:00;0;0;-
11.04.2020;03:00;0;0;-
11.04.2020;04:00;0;0;-
11.04.2020;05:00;0;0;-
11.04.2020;06:00;0;0;-
11.04.2020;07:00;0;0;-
11.04.2020;08:00;0;0;-
11.04.2020;09:00;0;0;-
11.04.2020;10:00;0;0;-
11.04.2020;11:00;0;0;-
11.04.2020;12:00;0;0;-
11.04.2020;13:00;0;0;-
11.04.2020;14:00;0;0;-
11.04.2020;15:00;0;0;-
11.04.2020;16:00;0;0;-
11.04.2020;17:00;0;0;-
11.04.2020;18:00;0;0;-
11.04.2020;19:00;0;0;-
11.04.2020;20:00;0;0;-
11.04.2020;21:00;0;0;-
11.04.2020;22:00;0;0;-
11.04.2020;23:00;0;0;-
12.04.2020;00:00;0;0;-
12.04.2020;01:00;0;0;-
12.04.2020;02:00;0;0;-
