Datum;Uhrzeit;Generation_DE R[MW];Generation_DE Q[MW];Generation_DE P[MW];Generation_DE N[MW]
31.03.2020;22:00;566;822;492;218
31.03.2020;23:00;564;825;492;210
01.04.2020;00:00;562;827;467;209
01.04.2020;01:00;563;828;494;208
01.04.2020;02:00;559;826;479;212
01.04.2020;03:00;564;826;455;211
01.04.2020;04:00;563;824;456;212
01.04.2020;05:00;575;827;460;212
01.04.2020;06:00;588;829;459;212
01.04.2020;07:00;582;825;459;215
01.04.2020;08:00;575;824;460;214
01.04.2020;09:00;592;824;472;215
01.04.2020;10:00;591;823;492;216
01.04.2020;11:00;489;752;433;194
01.04.2020;12:00;393;753;406;180
01.04.2020;13:00;528;747;396;181
01.04.2020;14:00;504;747;392;183
01.04.2020;15:00;520;746;399;186
01.04.2020;16:00;560;762;464;185
01.04.2020;17:00;574;805;485;207
01.04.2020;18:00;574;825;486;208
01.04.2020;19:00;570;824;488;209
01.04.2020;20:00;570;827;487;210
01.04.2020;21:00;564;825;492;209
01.04.2020;22:00;554;826;491;207
01.04.2020;23:00;557;828;487;208
02.04.2020;00:00;561;830;489;211
02.04.2020;01:00;564;832;492;212
02.04.2020;02:00;561;830;490;212
02.04.2020;03:00;566;828;490;211
02.04.2020;04:00;564;825;490;216
02.04.2020;05:00;579;827;493;216
02.04.2020;06:00;573;827;492;215
02.04.2020;07:00;572;826;492;213
02.04.2020;08:00;574;827;493;216
02.04.2020;09:00;572;822;496;217
02.04.2020;10:00;465;732;492;216
02.04.2020;11:00;291;556;487;182
02.04.2020;12:00;167;525;392;178
02.04.2020;13:00;163;413;193;195
02.04.2020;14:00;156;410;200;192
02.04.2020;15:00;162;407;198;188
02.04.2020;16:00;284;403;200;187
02.04.2020;17:00;305;400;192;187
02.04.2020;18:00;375;414;179;182
02.04.2020;19:00;432;553;379;174
02.04.2020;20:00;379;556;469;176
02.04.2020;21:00;384;428;485;185
02.04.2020;22:00;372;406;428;181
02.04.2020;23:00;292;410;394;176
03.04.2020;00:00;417;541;475;233
03.04.2020;01:00;405;510;494;383
03.04.2020;02:00;437;508;406;460
03.04.2020;03:00;565;520;476;455
03.04.2020;04:00;572;631;493;401
03.04.2020;05:00;569;635;441;398
03.04.2020;06:00;569;811;492;467
03.04.2020;07:00;573;824;496;495
03.04.2020;08:00;571;823;494;495
03.04.2020;09:00;574;823;495;496
03.04.2020;10:00;570;822;492;498
03.04.2020;11:00;559;811;493;497
03.04.2020;12:00;558;686;493;407
03.04.2020;13:00;575;548;396;398
03.04.2020;14:00;581;562;370;398
03.04.2020;15:00;572;760;466;428
03.04.2020;16:00;586;825;493;466
03.04.2020;17:00;580;822;492;502
03.04.2020;18:00;571;823;492;497
03.04.2020;19:00;578;822;495;499
03.04.2020;20:00;574;815;495;499
03.04.2020;21:00;579;815;495;499
03.04.2020;22:00;577;816;495;501
03.04.2020;23:00;576;808;495;500
04.04.2020;00:00;571;823;484;500
04.04.2020;01:00;378;824;445;500
04.04.2020;02:00;1;824;447;499
04.04.2020;03:00;0;822;452;500
04.04.2020;04:00;0;817;457;499
04.04.2020;05:00;0;815;473;417
04.04.2020;06:00;0;823;481;495
04.04.2020;07:00;0;817;477;487
04.04.2020;08:00;0;806;478;470
04.04.2020;09:00;0;638;477;402
04.04.2020;10:00;0;510;425;369
04.04.2020;11:00;0;533;384;365
04.04.2020;12:00;0;419;374;366
04.04.2020;13:00;0;413;373;365
04.04.2020;14:00;0;408;391;366
04.04.2020;15:00;0;420;375;366
04.04.2020;16:00;0;555;371;393
04.04.2020;17:00;0;572;433;458
04.04.2020;18:00;0;792;468;500
04.04.2020;19:00;0;823;477;498
04.04.2020;20:00;0;813;481;498
04.04.2020;21:00;0;814;478;497
04.04.2020;22:00;0;773;468;494
04.04.2020;23:00;0;602;464;416
05.04.2020;00:00;0;581;386;217
05.04.2020;01:00;0;365;420;182
05.04.2020;02:00;0;0;358;181
05.04.2020;03:00;0;0;348;181
05.04.2020;04:00;0;0;354;180
05.04.2020;05:00;0;0;348;180
05.04.2020;06:00;0;0;348;180
05.04.2020;07:00;0;0;348;180
05.04.2020;08:00;0;0;349;181
05.04.2020;09:00;0;0;350;179
05.04.2020;10:00;0;0;350;178
05.04.2020;11:00;0;0;349;169
05.04.2020;12:00;0;0;351;166
05.04.2020;13:00;0;0;349;166
05.04.2020;14:00;0;0;349;170
05.04.2020;15:00;0;0;324;174
05.04.2020;16:00;0;0;318;170
05.04.2020;17:00;0;0;329;170
05.04.2020;18:00;0;0;372;172
05.04.2020;19:00;0;0;373;168
05.04.2020;20:00;0;0;374;164
05.04.2020;21:00;0;0;371;167
05.04.2020;22:00;0;0;350;166
05.04.2020;23:00;0;0;348;168
06.04.2020;00:00;0;0;388;194
06.04.2020;01:00;0;0;352;171
06.04.2020;02:00;0;0;349;170
06.04.2020;03:00;0;0;350;171
06.04.2020;04:00;0;0;350;170
06.04.2020;05:00;0;0;345;173
06.04.2020;06:00;0;0;348;214
06.04.2020;07:00;0;0;396;207
06.04.2020;08:00;0;0;405;207
06.04.2020;09:00;0;0;358;171
06.04.2020;10:00;0;0;368;169
06.04.2020;11:00;0;0;395;170
06.04.2020;12:00;0;0;408;168
06.04.2020;13:00;0;0;418;168
06.04.2020;14:00;0;0;407;167
06.04.2020;15:00;0;0;409;167
06.04.2020;16:00;0;108;405;168
06.04.2020;17:00;0;358;403;183
06.04.2020;18:00;0;510;411;206
06.04.2020;19:00;0;628;409;200
06.04.2020;20:00;0;734;405;196
06.04.2020;21:00;0;823;410;202
06.04.2020;22:00;0;820;413;204
06.04.2020;23:00;0;820;412;197
07.04.2020;00:00;0;819;411;178
07.04.2020;01:00;0;819;410;358
07.04.2020;02:00;0;813;398;458
07.04.2020;03:00;0;753;400;441
07.04.2020;04:00;0;818;399;456
07.04.2020;05:00;0;823;411;501
07.04.2020;06:00;0;820;414;482
07.04.2020;07:00;0;820;407;501
07.04.2020;08:00;0;821;413;503
07.04.2020;09:00;0;822;414;478
07.04.2020;10:00;0;820;416;397
07.04.2020;11:00;0;796;370;393
07.04.2020;12:00;0;547;339;388
07.04.2020;13:00;0;660;338;388
07.04.2020;14:00;0;661;330;387
07.04.2020;15:00;0;659;346;389
07.04.2020;16:00;0;661;368;415
07.04.2020;17:00;0;693;399;473
07.04.2020;18:00;0;801;429;500
07.04.2020;19:00;0;822;429;500
07.04.2020;20:00;0;814;435;501
07.04.2020;21:00;0;813;446;500
07.04.2020;22:00;0;790;446;500
07.04.2020;23:00;0;583;441;407
08.04.2020;00:00;0;554;416;396
08.04.2020;01:00;0;439;360;393
08.04.2020;02:00;0;406;365;397
08.04.2020;03:00;0;417;356;395
08.04.2020;04:00;0;551;362;397
08.04.2020;05:00;0;569;420;449
08.04.2020;06:00;0;796;447;493
08.04.2020;07:00;0;826;448;501
08.04.2020;08:00;0;826;454;503
08.04.2020;09:00;0;815;460;502
08.04.2020;10:00;0;684;466;412
08.04.2020;11:00;0;660;421;399
08.04.2020;12:00;0;659;364;400
08.04.2020;13:00;0;661;355;400
08.04.2020;14:00;0;658;357;401
08.04.2020;15:00;0;560;351;402
08.04.2020;16:00;0;528;403;414
08.04.2020;17:00;0;672;426;475
08.04.2020;18:00;0;799;444;478
08.04.2020;19:00;0;818;438;478
08.04.2020;20:00;0;820;438;478
08.04.2020;21:00;0;811;442;479
08.04.2020;22:00;0;812;449;500
08.04.2020;23:00;0;803;445;502
09.04.2020;00:00;0;808;443;485
09.04.2020;01:00;0;677;431;407
09.04.2020;02:00;0;598;432;397
09.04.2020;03:00;0;609;435;401
09.04.2020;04:00;0;621;371;395
09.04.2020;05:00;0;794;438;470
09.04.2020;06:00;0;825;438;500
09.04.2020;07:00;0;828;443;502
09.04.2020;08:00;0;826;450;502
09.04.2020;09:00;0;818;442;502
09.04.2020;10:00;0;809;444;416
09.04.2020;11:00;0;757;436;398
09.04.2020;12:00;0;756;359;397
09.04.2020;13:00;0;754;361;397
09.04.2020;14:00;0;738;362;396
09.04.2020;15:00;0;525;357;395
09.04.2020;16:00;0;630;379;397
09.04.2020;17:00;0;810;453;463
09.04.2020;18:00;0;815;453;498
09.04.2020;19:00;0;821;452;500
09.04.2020;20:00;0;816;453;502
09.04.2020;21:00;0;810;456;502
09.04.2020;22:00;0;796;455;502
09.04.2020;23:00;0;795;448;414
10.04.2020;00:00;0;728;448;203
10.04.2020;01:00;0;761;458;209
10.04.2020;02:00;0;675;455;176
10.04.2020;03:00;0;655;453;177
10.04.2020;04:00;0;727;465;185
10.04.2020;05:00;0;823;478;208
10.04.2020;06:00;0;822;478;207
10.04.2020;07:00;0;823;481;209
10.04.2020;08:00;0;808;480;208
10.04.2020;09:00;0;648;402;178
10.04.2020;10:00;0;547;374;176
10.04.2020;11:00;0;535;376;173
10.04.2020;12:00;0;530;376;171
10.04.2020;13:00;0;527;375;170
10.04.2020;14:00;0;552;372;169
10.04.2020;15:00;0;533;373;169
10.04.2020;16:00;0;547;373;171
10.04.2020;17:00;0;724;372;183
10.04.2020;18:00;0;820;467;210
10.04.2020;19:00;0;819;480;207
10.04.2020;20:00;0;822;481;209
10.04.2020;21:00;0;823;477;214
10.04.2020;22:00;0;759;465;216
10.04.2020;23:00;0;564;469;214
11.04.2020;00:00;0;508;420;175
11.04.2020;01:00;0;509;369;170
11.04.2020;02:00;0;507;372;172
11.04.2020;03:00;0;510;367;170
11.04.2020;04:00;0;513;369;171
11.04.2020;05:00;0;508;409;170
11.04.2020;06:00;0;507;374;171
11.04.2020;07:00;0;510;392;168
11.04.2020;08:00;0;504;374;167
11.04.2020;09:00;0;512;370;168
11.04.2020;10:00;0;506;370;169
11.04.2020;11:00;0;508;370;168
11.04.2020;12:00;0;507;370;168
11.04.2020;13:00;0;509;370;169
11.04.2020;14:00;0;508;370;168
11.04.2020;15:00;0;515;368;171
11.04.2020;16:00;0;513;369;173
11.04.2020;17:00;0;512;373;172
11.04.2020;18:00;0;513;424;171
11.04.2020;19:00;0;512;447;170
11.04.2020;20:00;0;513;438;171
11.04.2020;21:00;0;512;438;170
11.04.2020;22:00;0;510;409;170
11.04.2020;23:00;0;512;427;171
12.04.2020;00:00;0;512;392;171
12.04.2020;01:00;0;510;382;171
12.04.2020;02:00;0;509;381;172
12.04.2020;03:00;0;512;383;174
12.04.2020;04:00;0;510;382;173
12.04.2020;05:00;0;513;380;172
12.04.2020;06:00;0;512;355;175
12.04.2020;07:00;0;511;348;175
12.04.2020;08:00;0;510;350;180
12.04.2020;09:00;0;509;350;173
12.04.2020;10:00;0;511;350;173
12.04.2020;11:00;0;510;351;173
12.04.2020;12:00;0;508;353;173
12.04.2020;13:00;0;510;351;173
12.04.2020;14:00;0;513;352;171
12.04.2020;15:00;0;516;351;171
12.04.2020;16:00;0;515;352;170
12.04.2020;17:00;0;516;352;169
12.04.2020;18:00;0;515;352;170
12.04.2020;19:00;0;518;360;170
12.04.2020;20:00;0;510;354;170
12.04.2020;21:00;0;505;351;170
12.04.2020;22:00;0;503;349;171
12.04.2020;23:00;0;491;349;176
13.04.2020;00:00;0;349;358;181
13.04.2020;01:00;0;0;350;185
13.04.2020;02:00;0;0;358;187
13.04.2020;03:00;0;0;349;186
13.04.2020;04:00;0;0;349;179
13.04.2020;05:00;0;0;350;178
13.04.2020;06:00;0;0;344;179
13.04.2020;07:00;0;0;345;177
13.04.2020;08:00;0;0;346;176
13.04.2020;09:00;0;0;346;176
13.04.2020;10:00;0;0;345;175
13.04.2020;11:00;0;0;345;175
13.04.2020;12:00;0;0;345;174
13.04.2020;13:00;0;0;327;173
13.04.2020;14:00;0;0;334;173
13.04.2020;15:00;0;0;331;174
13.04.2020;16:00;0;0;328;175
13.04.2020;17:00;0;0;329;173
13.04.2020;18:00;0;0;377;179
13.04.2020;19:00;0;0;429;213
13.04.2020;20:00;0;0;401;204
13.04.2020;21:00;0;0;416;203
13.04.2020;22:00;0;0;379;188
13.04.2020;23:00;0;0;361;177
14.04.2020;00:00;0;0;384;178
14.04.2020;01:00;0;0;384;177
14.04.2020;02:00;0;0;383;177
14.04.2020;03:00;0;0;382;178
14.04.2020;04:00;0;0;381;179
14.04.2020;05:00;0;0;389;179
14.04.2020;06:00;0;0;464;210
14.04.2020;07:00;0;0;464;216
14.04.2020;08:00;0;0;462;215
14.04.2020;09:00;0;0;463;215
14.04.2020;10:00;0;0;466;219
14.04.2020;11:00;0;0;465;220
14.04.2020;12:00;0;0;469;221
14.04.2020;13:00;0;0;434;218
14.04.2020;14:00;0;0;387;187
14.04.2020;15:00;0;0;395;174
14.04.2020;16:00;0;0;405;180
14.04.2020;17:00;0;0;420;214
14.04.2020;18:00;0;0;462;214
14.04.2020;19:00;0;0;471;215
14.04.2020;20:00;0;0;470;214
14.04.2020;21:00;0;0;472;214
14.04.2020;22:00;0;0;469;213
14.04.2020;23:00;0;0;466;209
15.04.2020;00:00;0;0;405;177
15.04.2020;01:00;0;0;369;177
15.04.2020;02:00;0;0;360;177
15.04.2020;03:00;0;0;361;177
15.04.2020;04:00;0;0;456;208
15.04.2020;05:00;0;0;478;209
15.04.2020;06:00;0;0;480;209
15.04.2020;07:00;0;0;483;210
15.04.2020;08:00;0;0;482;208
15.04.2020;09:00;0;0;459;204
15.04.2020;10:00;0;0;410;181
15.04.2020;11:00;0;0;432;206
15.04.2020;12:00;0;0;424;187
15.04.2020;13:00;0;0;373;180
15.04.2020;14:00;0;0;363;181
15.04.2020;15:00;0;0;417;193
15.04.2020;16:00;0;0;377;179
15.04.2020;17:00;0;0;457;209
15.04.2020;18:00;0;0;473;211
15.04.2020;19:00;0;0;456;211
15.04.2020;20:00;0;91;461;215
15.04.2020;21:00;0;314;468;215
15.04.2020;22:00;0;435;459;213
15.04.2020;23:00;0;510;464;174
16.04.2020;00:00;0;538;463;168
16.04.2020;01:00;0;515;460;167
16.04.2020;02:00;0;517;460;167
16.04.2020;03:00;0;523;460;167
16.04.2020;04:00;0;639;464;170
16.04.2020;05:00;0;810;473;215
16.04.2020;06:00;0;790;480;221
16.04.2020;07:00;0;774;480;223
16.04.2020;08:00;0;821;480;224
16.04.2020;09:00;0;797;479;221
16.04.2020;10:00;0;563;478;179
16.04.2020;11:00;0;443;440;175
16.04.2020;12:00;0;410;384;173
16.04.2020;13:00;0;406;370;170
16.04.2020;14:00;0;428;362;170
16.04.2020;15:00;0;555;402;168
16.04.2020;16:00;0;569;455;170
16.04.2020;17:00;0;793;467;213
16.04.2020;18:00;0;815;469;216
16.04.2020;19:00;0;819;473;214
16.04.2020;20:00;0;821;468;216
16.04.2020;21:00;0;818;475;217
16.04.2020;22:00;0;816;468;214
16.04.2020;23:00;0;814;469;216
17.04.2020;00:00;0;816;468;215
17.04.2020;01:00;0;816;466;216
17.04.2020;02:00;0;814;463;216
17.04.2020;03:00;0;818;466;215
17.04.2020;04:00;0;816;468;215
17.04.2020;05:00;0;818;477;217
17.04.2020;06:00;0;819;480;216
17.04.2020;07:00;0;819;482;216
17.04.2020;08:00;0;819;480;216
17.04.2020;09:00;0;809;481;215
17.04.2020;10:00;0;715;481;171
17.04.2020;11:00;0;654;474;172
17.04.2020;12:00;0;507;474;171
17.04.2020;13:00;0;507;394;171
17.04.2020;14:00;0;511;399;172
17.04.2020;15:00;0;547;460;172
17.04.2020;16:00;0;730;478;187
17.04.2020;17:00;0;763;478;178
17.04.2020;18:00;0;814;479;209
17.04.2020;19:00;0;810;478;215
17.04.2020;20:00;0;812;478;214
17.04.2020;21:00;0;810;476;215
17.04.2020;22:00;0;813;476;214
17.04.2020;23:00;0;702;320;215
18.04.2020;00:00;0;561;181;186
18.04.2020;01:00;0;601;185;180
18.04.2020;02:00;0;514;191;181
18.04.2020;03:00;0;512;178;182
18.04.2020;04:00;0;511;171;183
18.04.2020;05:00;0;510;172;184
18.04.2020;06:00;0;512;173;184
18.04.2020;07:00;0;510;173;185
18.04.2020;08:00;0;511;174;183
18.04.2020;09:00;0;512;175;212
18.04.2020;10:00;0;510;172;188
18.04.2020;11:00;0;509;173;188
18.04.2020;12:00;0;508;173;187
18.04.2020;13:00;0;508;174;188
18.04.2020;14:00;0;509;173;190
18.04.2020;15:00;0;511;174;189
18.04.2020;16:00;0;507;173;189
18.04.2020;17:00;0;512;171;189
18.04.2020;18:00;0;598;172;216
18.04.2020;19:00;0;610;172;216
18.04.2020;20:00;0;601;170;215
18.04.2020;21:00;0;508;164;173
18.04.2020;22:00;0;507;166;173
18.04.2020;23:00;0;508;166;174
19.04.2020;00:00;0;507;157;174
19.04.2020;01:00;0;508;153;175
19.04.2020;02:00;0;508;153;176
19.04.2020;03:00;0;508;154;175
19.04.2020;04:00;0;508;156;175
19.04.2020;05:00;0;511;156;174
19.04.2020;06:00;0;513;155;173
19.04.2020;07:00;0;511;156;173
19.04.2020;08:00;0;515;155;174
19.04.2020;09:00;0;516;157;172
19.04.2020;10:00;0;514;157;172
19.04.2020;11:00;0;517;156;173
19.04.2020;12:00;0;517;153;173
19.04.2020;13:00;0;514;154;173
19.04.2020;14:00;0;515;152;173
19.04.2020;15:00;0;512;154;203
19.04.2020;16:00;0;512;149;204
19.04.2020;17:00;0;509;134;205
19.04.2020;18:00;0;508;125;207
19.04.2020;19:00;0;511;323;210
19.04.2020;20:00;0;504;360;204
19.04.2020;21:00;0;514;355;205
19.04.2020;22:00;0;509;356;206
19.04.2020;23:00;0;517;356;208
20.04.2020;00:00;0;513;354;176
20.04.2020;01:00;0;509;371;173
20.04.2020;02:00;0;507;353;173
20.04.2020;03:00;0;506;353;174
20.04.2020;04:00;0;506;355;174
20.04.2020;05:00;0;420;355;174
20.04.2020;06:00;0;0;354;174
20.04.2020;07:00;0;0;352;175
20.04.2020;08:00;0;0;369;175
20.04.2020;09:00;0;0;319;174
20.04.2020;10:00;0;0;322;172
20.04.2020;11:00;0;0;312;173
20.04.2020;12:00;0;0;331;174
20.04.2020;13:00;0;0;308;175
20.04.2020;14:00;0;0;307;175
20.04.2020;15:00;0;0;314;175
20.04.2020;16:00;0;0;321;177
20.04.2020;17:00;0;0;313;175
20.04.2020;18:00;0;0;322;175
20.04.2020;19:00;0;0;314;174
20.04.2020;20:00;0;0;317;174
20.04.2020;21:00;0;0;316;174
20.04.2020;22:00;0;0;307;175
20.04.2020;23:00;0;0;304;175
21.04.2020;00:00;0;0;307;175
21.04.2020;01:00;0;0;303;175
21.04.2020;02:00;0;0;304;175
21.04.2020;03:00;0;0;308;175
21.04.2020;04:00;0;0;305;175
21.04.2020;05:00;0;0;323;175
21.04.2020;06:00;0;0;323;179
21.04.2020;07:00;0;0;337;176
21.04.2020;08:00;0;0;342;175
21.04.2020;09:00;0;0;339;175
21.04.2020;10:00;0;0;332;174
21.04.2020;11:00;0;0;335;172
21.04.2020;12:00;0;0;346;18
21.04.2020;13:00;0;0;360;18
21.04.2020;14:00;0;0;350;18
21.04.2020;15:00;0;0;342;18
21.04.2020;16:00;0;0;343;18
21.04.2020;17:00;0;0;345;30
21.04.2020;18:00;0;0;344;160
21.04.2020;19:00;0;0;338;170
21.04.2020;20:00;0;0;383;167
21.04.2020;21:00;0;0;339;167
21.04.2020;22:00;0;0;324;168
21.04.2020;23:00;0;0;326;168
22.04.2020;00:00;0;0;325;168
22.04.2020;01:00;0;0;316;167
22.04.2020;02:00;0;0;314;168
22.04.2020;03:00;0;0;313;169
22.04.2020;04:00;0;0;319;167
22.04.2020;05:00;0;0;353;167
22.04.2020;06:00;0;0;363;169
22.04.2020;07:00;0;0;364;170
22.04.2020;08:00;0;0;370;171
22.04.2020;09:00;0;0;368;171
22.04.2020;10:00;0;0;354;172
22.04.2020;11:00;0;0;348;172
22.04.2020;12:00;0;0;342;171
22.04.2020;13:00;0;0;341;171
22.04.2020;14:00;0;0;344;170
22.04.2020;15:00;0;0;341;171
22.04.2020;16:00;0;0;330;171
22.04.2020;17:00;0;0;336;169
22.04.2020;18:00;0;0;425;166
22.04.2020;19:00;0;0;450;200
22.04.2020;20:00;0;0;438;211
22.04.2020;21:00;0;0;423;207
22.04.2020;22:00;0;0;426;200
22.04.2020;23:00;0;0;381;195
23.04.2020;00:00;0;0;376;184
23.04.2020;01:00;0;0;374;177
23.04.2020;02:00;0;0;360;175
23.04.2020;03:00;0;0;379;164
23.04.2020;04:00;0;0;366;177
23.04.2020;05:00;0;0;448;378
23.04.2020;06:00;0;0;445;429
23.04.2020;07:00;0;0;454;475
23.04.2020;08:00;0;0;453;499
23.04.2020;09:00;0;0;441;490
23.04.2020;10:00;5;0;370;400
23.04.2020;11:00;148;0;420;398
23.04.2020;12:00;69;0;439;409
23.04.2020;13:00;0;0;455;440
23.04.2020;14:00;0;0;450;401
23.04.2020;15:00;0;0;439;396
23.04.2020;16:00;0;0;450;398
23.04.2020;17:00;182;0;450;489
23.04.2020;18:00;353;0;455;500
23.04.2020;19:00;392;0;455;501
23.04.2020;20:00;377;0;456;494
23.04.2020;21:00;363;0;457;502
23.04.2020;22:00;363;0;455;503
23.04.2020;23:00;450;0;456;504
24.04.2020;00:00;564;0;471;503
24.04.2020;01:00;610;0;471;418
24.04.2020;02:00;609;0;473;393
24.04.2020;03:00;609;0;471;391
24.04.2020;04:00;610;0;465;392
24.04.2020;05:00;611;0;467;411
24.04.2020;06:00;610;0;473;491
24.04.2020;07:00;608;0;469;501
24.04.2020;08:00;483;0;468;500
24.04.2020;09:00;481;0;470;451
24.04.2020;10:00;479;0;341;398
24.04.2020;11:00;482;0;146;405
24.04.2020;12:00;482;0;142;401
24.04.2020;13:00;481;0;159;399
24.04.2020;14:00;480;0;183;399
24.04.2020;15:00;471;0;181;402
24.04.2020;16:00;328;0;182;398
24.04.2020;17:00;330;0;182;403
24.04.2020;18:00;345;0;182;400
24.04.2020;19:00;580;0;207;405
24.04.2020;20:00;603;0;209;401
24.04.2020;21:00;601;0;210;402
24.04.2020;22:00;600;0;212;398
24.04.2020;23:00;519;0;177;393
25.04.2020;00:00;309;0;4;371
25.04.2020;01:00;334;0;0;375
25.04.2020;02:00;211;0;0;370
25.04.2020;03:00;204;0;0;370
25.04.2020;04:00;207;0;0;367
25.04.2020;05:00;206;0;0;368
25.04.2020;06:00;207;0;0;369
25.04.2020;07:00;232;0;0;367
25.04.2020;08:00;353;0;0;369
25.04.2020;09:00;345;0;0;367
25.04.2020;10:00;220;0;0;367
25.04.2020;11:00;205;0;0;368
25.04.2020;12:00;204;0;0;367
25.04.2020;13:00;203;0;0;369
25.04.2020;14:00;203;0;0;369
25.04.2020;15:00;206;0;0;368
25.04.2020;16:00;338;0;0;367
25.04.2020;17:00;365;0;0;367
25.04.2020;18:00;494;0;0;431
25.04.2020;19:00;606;0;0;495
25.04.2020;20:00;610;0;0;501
25.04.2020;21:00;611;0;0;503
25.04.2020;22:00;609;0;0;495
25.04.2020;23:00;596;0;0;375
26.04.2020;00:00;501;0;0;369
26.04.2020;01:00;405;0;0;368
26.04.2020;02:00;331;0;0;368
26.04.2020;03:00;215;0;0;368
26.04.2020;04:00;205;0;0;369
26.04.2020;05:00;204;0;0;369
26.04.2020;06:00;202;0;0;368
26.04.2020;07:00;231;0;0;369
26.04.2020;08:00;355;0;0;368
26.04.2020;09:00;346;0;0;368
26.04.2020;10:00;218;0;0;369
26.04.2020;11:00;200;0;0;369
26.04.2020;12:00;204;0;0;368
26.04.2020;13:00;203;0;0;369
26.04.2020;14:00;203;0;0;368
26.04.2020;15:00;207;0;0;375
26.04.2020;16:00;337;0;0;418
26.04.2020;17:00;366;0;0;418
26.04.2020;18:00;496;0;0;489
26.04.2020;19:00;605;0;0;498
26.04.2020;20:00;605;0;0;498
26.04.2020;21:00;603;0;0;499
26.04.2020;22:00;602;0;0;493
26.04.2020;23:00;601;0;0;435
27.04.2020;00:00;603;0;0;430
27.04.2020;01:00;553;98;0;430
27.04.2020;02:00;312;385;0;367
27.04.2020;03:00;307;441;0;367
27.04.2020;04:00;415;530;0;390
27.04.2020;05:00;571;650;0;401
27.04.2020;06:00;571;656;0;485
27.04.2020;07:00;568;653;0;500
27.04.2020;08:00;566;653;0;500
27.04.2020;09:00;564;650;0;494
27.04.2020;10:00;566;543;0;458
27.04.2020;11:00;561;530;0;415
27.04.2020;12:00;568;513;0;414
27.04.2020;13:00;568;529;0;416
27.04.2020;14:00;548;513;0;410
27.04.2020;15:00;514;511;0;411
27.04.2020;16:00;315;520;0;409
27.04.2020;17:00;520;702;0;485
27.04.2020;18:00;550;816;0;499
27.04.2020;19:00;551;809;0;498
27.04.2020;20:00;545;812;0;498
27.04.2020;21:00;502;760;0;497
27.04.2020;22:00;276;489;0;498
27.04.2020;23:00;220;419;0;499
28.04.2020;00:00;223;1;0;489
28.04.2020;01:00;324;0;0;419
28.04.2020;02:00;531;0;0;392
28.04.2020;03:00;551;0;0;392
28.04.2020;04:00;544;0;0;472
28.04.2020;05:00;546;0;0;496
28.04.2020;06:00;540;0;0;498
28.04.2020;07:00;552;0;0;498
28.04.2020;08:00;549;0;0;499
28.04.2020;09:00;558;0;0;495
28.04.2020;10:00;555;0;0;498
28.04.2020;11:00;557;0;0;490
28.04.2020;12:00;557;0;0;491
28.04.2020;13:00;557;0;0;486
28.04.2020;14:00;538;0;0;487
28.04.2020;15:00;535;333;0;493
28.04.2020;16:00;545;470;0;497
28.04.2020;17:00;543;556;0;497
28.04.2020;18:00;556;774;0;497
28.04.2020;19:00;546;811;0;499
28.04.2020;20:00;543;806;0;498
28.04.2020;21:00;542;808;0;500
28.04.2020;22:00;539;785;0;489
28.04.2020;23:00;477;615;0;451
29.04.2020;00:00;264;543;0;408
29.04.2020;01:00;131;549;0;393
29.04.2020;02:00;131;541;0;395
29.04.2020;03:00;134;540;0;392
29.04.2020;04:00;280;545;1;393
29.04.2020;05:00;304;667;1;478
29.04.2020;06:00;518;828;1;499
29.04.2020;07:00;553;825;1;500
29.04.2020;08:00;572;817;1;499
29.04.2020;09:00;572;816;1;498
29.04.2020;10:00;565;812;1;498
29.04.2020;11:00;574;813;1;498
29.04.2020;12:00;573;815;1;469
29.04.2020;13:00;567;815;1;462
29.04.2020;14:00;543;815;1;462
29.04.2020;15:00;457;814;1;460
29.04.2020;16:00;556;820;1;493
29.04.2020;17:00;561;813;1;497
29.04.2020;18:00;559;811;1;498
29.04.2020;19:00;562;812;1;498
29.04.2020;20:00;560;817;1;497
29.04.2020;21:00;576;805;1;498
29.04.2020;22:00;564;711;1;485
29.04.2020;23:00;435;533;1;397
30.04.2020;00:00;282;381;1;373
30.04.2020;01:00;178;0;1;373
30.04.2020;02:00;164;0;1;382
30.04.2020;03:00;168;0;1;374
30.04.2020;04:00;171;0;1;374
30.04.2020;05:00;300;0;1;371
30.04.2020;06:00;328;0;1;370
30.04.2020;07:00;548;0;1;478
30.04.2020;08:00;557;0;1;496
30.04.2020;09:00;454;0;1;410
30.04.2020;10:00;317;0;1;374
30.04.2020;11:00;300;0;1;367
30.04.2020;12:00;186;0;1;367
30.04.2020;13:00;169;0;1;373
30.04.2020;14:00;159;0;1;376
30.04.2020;15:00;179;0;1;371
30.04.2020;16:00;315;0;1;370
30.04.2020;17:00;329;0;1;472
30.04.2020;18:00;540;0;1;497
30.04.2020;19:00;562;0;1;499
30.04.2020;20:00;569;0;1;499
30.04.2020;21:00;589;0;1;499
30.04.2020;22:00;465;0;1;417
30.04.2020;23:00;301;0;1;376
