Datum;Uhrzeit;Generation_DE GT 3[MW];Generation_DE Block 4[MW];Generation_DE Block 3[MW]
08.03.2020;19:00;-;140;-
08.03.2020;20:00;-;151;-
08.03.2020;21:00;-;136;-
08.03.2020;22:00;-;137;-
08.03.2020;23:00;-;0;-
09.03.2020;00:00;-;148;-
09.03.2020;01:00;-;131;-
09.03.2020;02:00;-;123;-
09.03.2020;03:00;-;140;-
09.03.2020;04:00;-;137;-
09.03.2020;05:00;-;126;-
09.03.2020;06:00;-;132;-
09.03.2020;07:00;-;128;-
09.03.2020;08:00;-;122;-
09.03.2020;09:00;-;134;-
09.03.2020;10:00;-;116;-
09.03.2020;11:00;-;127;-
09.03.2020;12:00;-;132;-
09.03.2020;13:00;-;136;-
09.03.2020;14:00;-;129;-
09.03.2020;15:00;-;130;-
09.03.2020;16:00;-;123;-
09.03.2020;17:00;-;127;-
09.03.2020;18:00;-;130;-
09.03.2020;19:00;-;121;-
09.03.2020;20:00;-;127;-
09.03.2020;21:00;-;132;-
09.03.2020;22:00;-;126;-
09.03.2020;23:00;-;0;-
10.03.2020;00:00;-;0;-
10.03.2020;01:00;-;126;-
10.03.2020;02:00;-;124;-
10.03.2020;03:00;-;132;-
10.03.2020;04:00;-;132;-
10.03.2020;05:00;-;125;-
10.03.2020;06:00;-;124;-
10.03.2020;07:00;-;132;-
10.03.2020;08:00;-;128;-
10.03.2020;09:00;-;134;-
10.03.2020;10:00;-;120;-
10.03.2020;11:00;-;128;-
10.03.2020;12:00;-;98;-
10.03.2020;13:00;-;114;-
10.03.2020;14:00;-;140;-
10.03.2020;15:00;-;116;-
10.03.2020;16:00;-;122;-
10.03.2020;17:00;-;123;-
10.03.2020;18:00;-;119;-
10.03.2020;19:00;-;114;-
10.03.2020;20:00;-;127;-
10.03.2020;21:00;-;123;-
10.03.2020;22:00;-;119;-
10.03.2020;23:00;-;0;-
11.03.2020;00:00;-;0;-
11.03.2020;01:00;-;111;-
11.03.2020;02:00;-;127;-
11.03.2020;03:00;-;125;-
11.03.2020;04:00;-;120;-
11.03.2020;05:00;-;113;-
11.03.2020;06:00;-;47;-
11.03.2020;07:00;-;45;-
11.03.2020;08:00;-;97;-
11.03.2020;09:00;-;94;-
11.03.2020;10:00;-;101;-
11.03.2020;11:00;-;120;-
11.03.2020;12:00;-;131;-
11.03.2020;13:00;-;115;-
11.03.2020;14:00;-;100;-
11.03.2020;15:00;-;108;-
11.03.2020;16:00;-;118;-
11.03.2020;17:00;-;120;-
11.03.2020;18:00;-;142;-
11.03.2020;19:00;-;143;-
11.03.2020;20:00;-;126;-
11.03.2020;21:00;-;137;-
11.03.2020;22:00;-;138;-
11.03.2020;23:00;-;0;-
12.03.2020;00:00;-;0;-
12.03.2020;01:00;-;135;-
12.03.2020;02:00;-;134;-
12.03.2020;03:00;-;126;-
12.03.2020;04:00;-;145;-
12.03.2020;05:00;-;130;-
12.03.2020;06:00;-;141;-
12.03.2020;07:00;-;139;-
12.03.2020;08:00;-;150;-
12.03.2020;09:00;-;154;-
12.03.2020;10:00;-;153;-
12.03.2020;11:00;-;151;-
12.03.2020;12:00;-;118;-
12.03.2020;13:00;-;126;-
12.03.2020;14:00;-;118;-
12.03.2020;15:00;-;140;-
12.03.2020;16:00;-;131;-
12.03.2020;17:00;-;129;-
12.03.2020;18:00;-;129;-
12.03.2020;19:00;-;122;-
12.03.2020;20:00;-;116;-
12.03.2020;21:00;-;137;-
12.03.2020;22:00;-;115;-
12.03.2020;23:00;-;0;-
13.03.2020;00:00;-;126;-
13.03.2020;01:00;-;118;-
13.03.2020;02:00;-;121;-
13.03.2020;03:00;-;124;-
13.03.2020;04:00;-;121;-
13.03.2020;05:00;-;128;-
13.03.2020;06:00;-;128;-
13.03.2020;07:00;-;118;-
13.03.2020;08:00;-;116;-
13.03.2020;09:00;-;143;-
13.03.2020;10:00;-;124;-
13.03.2020;11:00;-;123;-
13.03.2020;12:00;-;131;-
13.03.2020;13:00;-;122;-
13.03.2020;14:00;-;110;-
13.03.2020;15:00;-;134;-
13.03.2020;16:00;-;127;-
13.03.2020;17:00;-;128;-
13.03.2020;18:00;-;127;-
13.03.2020;19:00;-;127;-
13.03.2020;20:00;-;128;-
13.03.2020;21:00;-;128;-
13.03.2020;22:00;-;124;-
13.03.2020;23:00;-;0;-
14.03.2020;00:00;-;0;-
14.03.2020;01:00;-;138;-
14.03.2020;02:00;-;133;-
14.03.2020;03:00;-;148;-
14.03.2020;04:00;-;136;-
14.03.2020;05:00;-;137;-
14.03.2020;06:00;-;138;-
14.03.2020;07:00;-;138;-
14.03.2020;08:00;-;124;-
14.03.2020;09:00;-;136;-
14.03.2020;10:00;-;139;-
14.03.2020;11:00;-;140;-
14.03.2020;12:00;-;140;-
14.03.2020;13:00;-;144;-
14.03.2020;14:00;-;137;-
14.03.2020;15:00;-;147;-
14.03.2020;16:00;-;144;-
14.03.2020;17:00;-;145;-
14.03.2020;18:00;-;144;-
14.03.2020;19:00;-;144;-
14.03.2020;20:00;-;134;-
14.03.2020;21:00;-;144;-
14.03.2020;22:00;-;138;-
14.03.2020;23:00;-;0;-
15.03.2020;00:00;-;0;-
15.03.2020;01:00;-;144;-
15.03.2020;02:00;-;134;-
15.03.2020;03:00;-;133;-
15.03.2020;04:00;-;137;-
15.03.2020;05:00;-;131;-
15.03.2020;06:00;-;123;-
15.03.2020;07:00;-;126;-
15.03.2020;08:00;-;132;-
15.03.2020;09:00;-;134;-
15.03.2020;10:00;-;128;-
15.03.2020;11:00;-;128;-
15.03.2020;12:00;-;143;-
15.03.2020;13:00;-;134;-
15.03.2020;14:00;-;128;-
15.03.2020;15:00;-;131;-
15.03.2020;16:00;-;133;-
15.03.2020;17:00;-;121;-
15.03.2020;18:00;-;138;-
15.03.2020;19:00;-;138;-
15.03.2020;20:00;-;126;-
15.03.2020;21:00;-;116;-
15.03.2020;22:00;-;116;-
15.03.2020;23:00;-;0;-
16.03.2020;00:00;-;0;-
16.03.2020;01:00;-;125;-
16.03.2020;02:00;-;127;-
16.03.2020;03:00;-;130;-
16.03.2020;04:00;-;131;-
16.03.2020;05:00;-;129;-
16.03.2020;06:00;-;141;-
16.03.2020;07:00;-;126;-
16.03.2020;08:00;-;131;-
16.03.2020;09:00;-;135;-
16.03.2020;10:00;-;135;-
16.03.2020;11:00;-;135;-
16.03.2020;12:00;-;146;-
16.03.2020;13:00;-;136;-
16.03.2020;14:00;-;133;-
16.03.2020;15:00;-;139;-
16.03.2020;16:00;-;120;-
16.03.2020;17:00;-;127;-
16.03.2020;18:00;-;143;-
16.03.2020;19:00;-;121;-
16.03.2020;20:00;-;117;-
16.03.2020;21:00;-;126;-
16.03.2020;22:00;-;130;-
16.03.2020;23:00;-;0;-
17.03.2020;00:00;-;124;-
17.03.2020;01:00;-;128;-
17.03.2020;02:00;-;112;-
17.03.2020;03:00;-;81;-
17.03.2020;04:00;-;47;-
17.03.2020;05:00;-;44;-
17.03.2020;06:00;-;45;-
17.03.2020;07:00;-;45;-
17.03.2020;08:00;-;44;-
17.03.2020;09:00;-;43;-
17.03.2020;10:00;-;43;-
17.03.2020;11:00;-;43;-
17.03.2020;12:00;-;43;-
17.03.2020;13:00;-;42;-
17.03.2020;14:00;-;43;-
17.03.2020;15:00;-;43;-
17.03.2020;16:00;-;43;-
17.03.2020;17:00;-;43;-
17.03.2020;18:00;-;44;-
17.03.2020;19:00;-;43;-
17.03.2020;20:00;-;42;-
17.03.2020;21:00;-;42;-
17.03.2020;22:00;-;42;-
17.03.2020;23:00;-;0;-
18.03.2020;00:00;-;0;-
18.03.2020;01:00;-;45;-
18.03.2020;02:00;-;64;-
18.03.2020;03:00;-;94;-
18.03.2020;04:00;-;128;-
18.03.2020;05:00;-;134;-
18.03.2020;06:00;-;135;-
18.03.2020;07:00;-;133;-
18.03.2020;08:00;-;122;-
18.03.2020;09:00;-;134;-
18.03.2020;10:00;-;113;-
18.03.2020;11:00;-;109;-
18.03.2020;12:00;-;73;-
18.03.2020;13:00;-;87;-
18.03.2020;14:00;-;87;-
18.03.2020;15:00;-;87;-
18.03.2020;16:00;-;86;-
18.03.2020;17:00;-;87;-
18.03.2020;18:00;-;92;-
18.03.2020;19:00;-;129;-
18.03.2020;20:00;-;152;-
18.03.2020;21:00;-;154;-
18.03.2020;22:00;-;151;-
18.03.2020;23:00;-;0;-
19.03.2020;00:00;-;0;-
19.03.2020;01:00;-;151;-
19.03.2020;02:00;-;156;-
19.03.2020;03:00;-;158;-
19.03.2020;04:00;-;154;-
19.03.2020;05:00;-;164;-
19.03.2020;06:00;-;166;-
19.03.2020;07:00;-;165;-
19.03.2020;08:00;-;168;-
19.03.2020;09:00;-;144;-
19.03.2020;10:00;-;133;-
19.03.2020;11:00;-;154;-
19.03.2020;12:00;-;152;-
19.03.2020;13:00;-;139;-
19.03.2020;14:00;-;133;-
19.03.2020;15:00;-;140;-
19.03.2020;16:00;-;147;-
19.03.2020;17:00;-;147;-
19.03.2020;18:00;-;147;-
19.03.2020;19:00;-;138;-
19.03.2020;20:00;-;123;-
19.03.2020;21:00;-;120;-
19.03.2020;22:00;-;122;-
19.03.2020;23:00;-;0;-
20.03.2020;00:00;-;0;-
20.03.2020;01:00;-;135;-
20.03.2020;02:00;-;90;-
20.03.2020;03:00;-;74;-
20.03.2020;04:00;-;76;-
20.03.2020;05:00;-;88;-
20.03.2020;06:00;-;72;-
20.03.2020;07:00;-;60;-
20.03.2020;08:00;-;70;-
20.03.2020;09:00;-;78;-
20.03.2020;10:00;-;68;-
20.03.2020;11:00;-;60;-
20.03.2020;12:00;-;67;-
20.03.2020;13:00;-;67;-
20.03.2020;14:00;-;80;-
20.03.2020;15:00;-;79;-
20.03.2020;16:00;-;85;-
20.03.2020;17:00;-;77;-
20.03.2020;18:00;-;89;-
20.03.2020;19:00;-;112;-
20.03.2020;20:00;-;97;-
20.03.2020;21:00;-;99;-
20.03.2020;22:00;-;108;-
20.03.2020;23:00;-;0;-
21.03.2020;00:00;-;0;-
21.03.2020;01:00;-;91;-
21.03.2020;02:00;-;89;-
21.03.2020;03:00;-;88;-
21.03.2020;04:00;-;81;-
21.03.2020;05:00;-;107;-
21.03.2020;06:00;-;99;-
21.03.2020;07:00;-;96;-
21.03.2020;08:00;-;108;-
21.03.2020;09:00;-;104;-
21.03.2020;10:00;-;96;-
21.03.2020;11:00;-;108;-
21.03.2020;12:00;-;113;-
21.03.2020;13:00;-;106;-
21.03.2020;14:00;-;112;-
21.03.2020;15:00;-;119;-
21.03.2020;16:00;-;126;-
21.03.2020;17:00;-;121;-
21.03.2020;18:00;-;108;-
21.03.2020;19:00;-;122;-
21.03.2020;20:00;-;116;-
21.03.2020;21:00;-;121;-
21.03.2020;22:00;-;117;-
21.03.2020;23:00;-;0;-
22.03.2020;00:00;-;0;-
22.03.2020;01:00;-;115;-
22.03.2020;02:00;-;116;-
22.03.2020;03:00;-;116;-
22.03.2020;04:00;-;117;-
22.03.2020;05:00;-;117;-
22.03.2020;06:00;-;112;-
22.03.2020;07:00;-;88;-
22.03.2020;08:00;-;47;-
22.03.2020;09:00;-;47;-
22.03.2020;10:00;-;52;-
22.03.2020;11:00;-;44;-
22.03.2020;12:00;-;44;-
22.03.2020;13:00;-;48;-
22.03.2020;14:00;-;47;-
22.03.2020;15:00;-;46;-
22.03.2020;16:00;-;43;-
22.03.2020;17:00;-;50;-
22.03.2020;18:00;-;47;-
22.03.2020;19:00;-;50;-
22.03.2020;20:00;-;42;-
22.03.2020;21:00;-;41;-
22.03.2020;22:00;-;68;-
22.03.2020;23:00;-;0;-
23.03.2020;00:00;-;0;-
23.03.2020;01:00;-;114;-
23.03.2020;02:00;-;113;-
23.03.2020;03:00;-;121;-
23.03.2020;04:00;-;114;-
23.03.2020;05:00;-;114;-
23.03.2020;06:00;-;113;-
23.03.2020;07:00;-;113;-
23.03.2020;08:00;-;111;-
23.03.2020;09:00;-;99;-
23.03.2020;10:00;-;123;-
23.03.2020;11:00;-;126;-
23.03.2020;12:00;-;124;-
23.03.2020;13:00;-;124;-
23.03.2020;14:00;-;121;-
23.03.2020;15:00;-;112;-
23.03.2020;16:00;-;112;-
23.03.2020;17:00;-;112;-
23.03.2020;18:00;-;116;-
23.03.2020;19:00;-;127;-
23.03.2020;20:00;-;115;-
23.03.2020;21:00;-;125;-
23.03.2020;22:00;-;125;-
23.03.2020;23:00;-;0;-
24.03.2020;00:00;-;0;-
24.03.2020;01:00;-;143;-
24.03.2020;02:00;-;147;-
24.03.2020;03:00;-;146;-
24.03.2020;04:00;-;135;-
24.03.2020;05:00;-;130;-
24.03.2020;06:00;-;134;-
24.03.2020;07:00;-;130;-
24.03.2020;08:00;-;95;-
24.03.2020;09:00;-;94;-
24.03.2020;10:00;-;94;-
24.03.2020;11:00;-;0;-
24.03.2020;12:00;-;95;-
24.03.2020;13:00;-;96;-
24.03.2020;14:00;-;97;-
24.03.2020;15:00;-;97;-
24.03.2020;16:00;-;97;-
24.03.2020;17:00;-;99;-
24.03.2020;18:00;-;99;-
24.03.2020;19:00;-;97;-
24.03.2020;20:00;-;95;-
24.03.2020;21:00;-;95;-
24.03.2020;22:00;-;75;-
24.03.2020;23:00;-;0;-
25.03.2020;00:00;-;0;-
25.03.2020;01:00;-;62;-
25.03.2020;02:00;-;63;-
25.03.2020;03:00;-;63;-
25.03.2020;04:00;-;62;-
25.03.2020;05:00;-;53;-
25.03.2020;06:00;-;56;-
25.03.2020;07:00;-;57;-
25.03.2020;08:00;-;56;-
25.03.2020;09:00;-;60;-
25.03.2020;10:00;-;78;-
25.03.2020;11:00;-;0;-
25.03.2020;12:00;-;68;-
25.03.2020;13:00;-;61;-
25.03.2020;14:00;-;61;-
25.03.2020;15:00;-;68;-
25.03.2020;16:00;-;84;-
25.03.2020;17:00;-;75;-
25.03.2020;18:00;-;74;-
25.03.2020;19:00;-;84;-
25.03.2020;20:00;-;71;-
25.03.2020;21:00;-;70;-
25.03.2020;22:00;-;84;-
25.03.2020;23:00;-;0;-
26.03.2020;00:00;-;84;-
26.03.2020;01:00;-;84;-
26.03.2020;02:00;-;84;-
26.03.2020;03:00;-;55;-
26.03.2020;04:00;-;62;-
26.03.2020;05:00;-;78;-
26.03.2020;06:00;-;78;-
26.03.2020;07:00;-;56;-
26.03.2020;08:00;-;48;-
26.03.2020;09:00;-;0;-
26.03.2020;10:00;-;78;-
26.03.2020;11:00;-;45;-
26.03.2020;12:00;-;84;-
26.03.2020;13:00;-;0;-
26.03.2020;14:00;-;84;-
26.03.2020;15:00;-;62;-
26.03.2020;16:00;-;54;-
26.03.2020;17:00;-;51;-
26.03.2020;18:00;-;0;-
26.03.2020;19:00;-;84;-
26.03.2020;20:00;-;76;-
26.03.2020;21:00;-;84;-
26.03.2020;22:00;-;84;-
26.03.2020;23:00;-;0;-
27.03.2020;00:00;-;0;-
27.03.2020;01:00;-;79;-
27.03.2020;02:00;-;79;-
27.03.2020;03:00;-;74;-
27.03.2020;04:00;-;53;-
27.03.2020;05:00;-;43;-
27.03.2020;06:00;-;74;-
27.03.2020;07:00;-;74;-
27.03.2020;08:00;-;60;-
27.03.2020;09:00;-;74;-
27.03.2020;10:00;-;52;-
27.03.2020;11:00;-;51;-
27.03.2020;12:00;-;0;-
27.03.2020;13:00;-;102;-
27.03.2020;14:00;-;102;-
27.03.2020;15:00;-;102;-
27.03.2020;16:00;-;102;-
27.03.2020;17:00;-;0;-
27.03.2020;18:00;-;102;-
27.03.2020;19:00;-;113;-
27.03.2020;20:00;-;112;-
27.03.2020;21:00;-;112;-
27.03.2020;22:00;-;147;-
27.03.2020;23:00;-;147;-
28.03.2020;00:00;-;0;-
28.03.2020;01:00;-;103;-
28.03.2020;02:00;-;103;-
28.03.2020;03:00;-;74;-
28.03.2020;04:00;-;63;-
28.03.2020;05:00;-;74;-
28.03.2020;06:00;-;74;-
28.03.2020;07:00;-;65;-
28.03.2020;08:00;-;60;-
28.03.2020;09:00;-;74;-
28.03.2020;10:00;-;74;-
28.03.2020;11:00;-;68;-
28.03.2020;12:00;-;103;-
28.03.2020;13:00;-;80;-
28.03.2020;14:00;-;106;-
28.03.2020;15:00;-;103;-
28.03.2020;16:00;-;103;-
28.03.2020;17:00;-;109;-
28.03.2020;18:00;-;103;-
28.03.2020;19:00;-;103;-
28.03.2020;20:00;-;90;-
28.03.2020;21:00;-;104;-
28.03.2020;22:00;-;103;-
28.03.2020;23:00;-;0;-
29.03.2020;00:00;-;103;-
29.03.2020;01:00;-;103;-
29.03.2020;03:00;-;0;-
29.03.2020;04:00;-;74;-
29.03.2020;05:00;-;74;-
29.03.2020;06:00;-;74;-
29.03.2020;07:00;-;70;-
29.03.2020;08:00;-;74;-
29.03.2020;09:00;-;67;-
29.03.2020;10:00;-;74;-
29.03.2020;11:00;-;103;-
29.03.2020;12:00;-;103;-
29.03.2020;13:00;-;103;-
29.03.2020;14:00;-;104;-
29.03.2020;15:00;-;102;-
29.03.2020;16:00;-;103;-
29.03.2020;17:00;-;103;-
29.03.2020;18:00;-;104;-
29.03.2020;19:00;-;0;-
29.03.2020;20:00;-;103;-
29.03.2020;21:00;-;102;-
29.03.2020;22:00;-;103;-
29.03.2020;23:00;-;107;-
30.03.2020;00:00;-;101;-
30.03.2020;01:00;-;73;-
30.03.2020;02:00;-;101;-
30.03.2020;03:00;-;74;-
30.03.2020;04:00;-;74;-
30.03.2020;05:00;-;0;-
30.03.2020;06:00;-;74;-
30.03.2020;07:00;-;60;-
30.03.2020;08:00;-;74;-
30.03.2020;09:00;-;74;-
30.03.2020;10:00;-;63;-
30.03.2020;11:00;-;0;-
30.03.2020;12:00;-;101;-
30.03.2020;13:00;-;0;-
30.03.2020;14:00;-;101;-
30.03.2020;15:00;-;84;-
30.03.2020;16:00;-;0;-
30.03.2020;17:00;-;101;-
30.03.2020;18:00;-;100;-
30.03.2020;19:00;-;120;-
30.03.2020;20:00;-;101;-
30.03.2020;21:00;-;101;-
30.03.2020;22:00;-;101;-
30.03.2020;23:00;-;107;-
31.03.2020;00:00;-;101;-
31.03.2020;01:00;-;107;-
31.03.2020;02:00;-;100;-
31.03.2020;03:00;-;0;-
31.03.2020;04:00;-;74;-
31.03.2020;05:00;-;65;-
31.03.2020;06:00;-;0;-
31.03.2020;07:00;-;62;-
31.03.2020;08:00;-;68;-
31.03.2020;09:00;-;61;-
31.03.2020;10:00;-;74;-
31.03.2020;11:00;-;52;-
31.03.2020;12:00;-;101;-
31.03.2020;13:00;-;69;-
31.03.2020;14:00;-;0;-
31.03.2020;15:00;-;106;-
31.03.2020;16:00;-;90;-
31.03.2020;17:00;-;101;-
31.03.2020;18:00;-;103;-
31.03.2020;19:00;-;101;-
31.03.2020;20:00;-;101;-
31.03.2020;21:00;-;72;-
31.03.2020;22:00;-;101;-
31.03.2020;23:00;-;102;-
01.04.2020;00:00;-;0;-
01.04.2020;01:00;-;58;-
01.04.2020;02:00;-;100;-
01.04.2020;03:00;-;89;-
01.04.2020;04:00;-;59;-
01.04.2020;05:00;-;59;-
01.04.2020;06:00;-;57;-
01.04.2020;07:00;-;59;-
01.04.2020;08:00;-;56;-
01.04.2020;09:00;-;0;-
01.04.2020;10:00;-;59;-
01.04.2020;11:00;-;62;-
01.04.2020;12:00;-;0;-
01.04.2020;13:00;-;59;-
01.04.2020;14:00;-;87;-
01.04.2020;15:00;-;0;-
01.04.2020;16:00;-;59;-
01.04.2020;17:00;-;95;-
01.04.2020;18:00;-;59;-
01.04.2020;19:00;-;81;-
01.04.2020;20:00;-;0;-
01.04.2020;21:00;-;92;-
01.04.2020;22:00;-;59;-
01.04.2020;23:00;-;91;-
02.04.2020;00:00;-;0;-
02.04.2020;01:00;-;59;-
02.04.2020;02:00;-;59;-
02.04.2020;03:00;-;86;-
02.04.2020;04:00;-;76;-
02.04.2020;05:00;-;70;-
02.04.2020;06:00;-;59;-
02.04.2020;07:00;-;54;-
02.04.2020;08:00;-;59;-
02.04.2020;09:00;-;62;-
02.04.2020;10:00;-;60;-
02.04.2020;11:00;-;57;-
02.04.2020;12:00;-;57;-
02.04.2020;13:00;-;0;-
02.04.2020;14:00;-;66;-
02.04.2020;15:00;-;0;-
02.04.2020;16:00;-;86;-
02.04.2020;17:00;-;95;-
02.04.2020;18:00;-;59;-
02.04.2020;19:00;-;95;-
02.04.2020;20:00;-;59;-
02.04.2020;21:00;-;91;-
02.04.2020;22:00;-;79;-
02.04.2020;23:00;-;101;-
03.04.2020;00:00;-;59;-
03.04.2020;01:00;-;96;-
03.04.2020;02:00;-;59;-
03.04.2020;03:00;-;59;-
03.04.2020;04:00;-;63;-
03.04.2020;05:00;-;57;-
03.04.2020;06:00;-;59;-
03.04.2020;07:00;-;58;-
03.04.2020;08:00;-;60;-
03.04.2020;09:00;-;59;-
03.04.2020;10:00;-;58;-
03.04.2020;11:00;-;59;-
03.04.2020;12:00;-;60;-
03.04.2020;13:00;-;62;-
03.04.2020;14:00;-;59;-
03.04.2020;15:00;-;73;-
03.04.2020;16:00;-;0;-
03.04.2020;17:00;-;88;-
03.04.2020;18:00;-;89;-
03.04.2020;19:00;-;59;-
03.04.2020;20:00;-;98;-
03.04.2020;21:00;-;59;-
03.04.2020;22:00;-;101;-
03.04.2020;23:00;-;105;-
04.04.2020;00:00;-;59;-
04.04.2020;01:00;-;103;-
04.04.2020;02:00;-;0;-
04.04.2020;03:00;-;59;-
04.04.2020;04:00;-;63;-
04.04.2020;05:00;-;58;-
04.04.2020;06:00;-;59;-
04.04.2020;07:00;-;59;-
04.04.2020;08:00;-;61;-
04.04.2020;09:00;-;60;-
04.04.2020;10:00;-;59;-
04.04.2020;11:00;-;59;-
04.04.2020;12:00;-;59;-
04.04.2020;13:00;-;89;-
04.04.2020;14:00;-;89;-
04.04.2020;15:00;-;91;-
04.04.2020;16:00;-;0;-
04.04.2020;17:00;-;93;-
04.04.2020;18:00;-;89;-
04.04.2020;19:00;-;94;-
04.04.2020;20:00;-;102;-
04.04.2020;21:00;-;89;-
04.04.2020;22:00;-;97;-
04.04.2020;23:00;-;0;-
05.04.2020;00:00;-;89;-
05.04.2020;01:00;-;100;-
05.04.2020;02:00;-;89;-
05.04.2020;03:00;-;89;-
05.04.2020;04:00;-;89;-
05.04.2020;05:00;-;50;-
05.04.2020;06:00;-;59;-
05.04.2020;07:00;-;59;-
05.04.2020;08:00;-;59;-
05.04.2020;09:00;-;60;-
05.04.2020;10:00;-;0;-
05.04.2020;11:00;-;59;-
05.04.2020;12:00;-;59;-
05.04.2020;13:00;-;69;-
05.04.2020;14:00;-;100;-
05.04.2020;15:00;-;0;-
05.04.2020;16:00;-;89;-
05.04.2020;17:00;-;88;-
05.04.2020;18:00;-;89;-
05.04.2020;19:00;-;89;-
05.04.2020;20:00;-;89;-
05.04.2020;21:00;-;87;-
05.04.2020;22:00;-;89;-
05.04.2020;23:00;-;89;-
06.04.2020;00:00;-;0;-
06.04.2020;01:00;-;0;-
06.04.2020;02:00;-;89;-
06.04.2020;03:00;-;89;-
06.04.2020;04:00;-;53;-
06.04.2020;05:00;-;59;-
06.04.2020;06:00;-;61;-
06.04.2020;07:00;-;0;-
06.04.2020;08:00;-;59;-
06.04.2020;09:00;-;51;-
06.04.2020;10:00;-;47;-
06.04.2020;11:00;-;53;-
06.04.2020;12:00;-;89;-
06.04.2020;13:00;-;61;-
06.04.2020;14:00;-;64;-
06.04.2020;15:00;-;89;-
06.04.2020;16:00;-;89;-
06.04.2020;17:00;-;64;-
06.04.2020;18:00;-;79;-
06.04.2020;19:00;-;89;-
06.04.2020;20:00;-;89;-
06.04.2020;21:00;-;54;-
06.04.2020;22:00;-;89;-
06.04.2020;23:00;-;61;-
07.04.2020;00:00;-;69;-
07.04.2020;01:00;-;74;-
07.04.2020;02:00;-;78;-
07.04.2020;03:00;-;69;-
07.04.2020;04:00;-;69;-
07.04.2020;05:00;-;64;-
07.04.2020;06:00;-;0;-
07.04.2020;07:00;-;69;-
07.04.2020;08:00;-;42;-
07.04.2020;09:00;-;44;-
07.04.2020;10:00;-;69;-
07.04.2020;11:00;-;52;-
07.04.2020;12:00;-;69;-
07.04.2020;13:00;-;52;-
07.04.2020;14:00;-;69;-
07.04.2020;15:00;-;69;-
07.04.2020;16:00;-;68;-
07.04.2020;17:00;-;57;-
07.04.2020;18:00;-;69;-
07.04.2020;19:00;-;69;-
07.04.2020;20:00;-;76;-
07.04.2020;21:00;-;63;-
07.04.2020;22:00;-;69;-
07.04.2020;23:00;-;62;-
08.04.2020;00:00;-;68;-
08.04.2020;01:00;-;73;-
08.04.2020;02:00;-;61;-
08.04.2020;03:00;-;63;-
08.04.2020;04:00;-;63;-
08.04.2020;05:00;-;56;-
08.04.2020;06:00;-;63;-
08.04.2020;07:00;-;63;-
08.04.2020;08:00;-;51;-
08.04.2020;09:00;-;63;-
08.04.2020;10:00;-;54;-
08.04.2020;11:00;-;52;-
08.04.2020;12:00;-;68;-
08.04.2020;13:00;-;56;-
08.04.2020;14:00;-;68;-
08.04.2020;15:00;-;48;-
08.04.2020;16:00;-;72;-
08.04.2020;17:00;-;68;-
08.04.2020;18:00;-;71;-
08.04.2020;19:00;-;0;-
08.04.2020;20:00;-;68;-
08.04.2020;21:00;-;69;-
08.04.2020;22:00;-;0;-
08.04.2020;23:00;-;62;-
09.04.2020;00:00;-;0;-
09.04.2020;01:00;-;68;-
09.04.2020;02:00;-;64;-
09.04.2020;03:00;-;0;-
09.04.2020;04:00;-;68;-
09.04.2020;05:00;-;48;-
09.04.2020;06:00;-;47;-
09.04.2020;07:00;-;57;-
09.04.2020;08:00;-;57;-
09.04.2020;09:00;-;55;-
09.04.2020;10:00;-;68;-
09.04.2020;11:00;-;57;-
09.04.2020;12:00;-;68;-
09.04.2020;13:00;-;72;-
09.04.2020;14:00;-;68;-
09.04.2020;15:00;-;98;-
09.04.2020;16:00;-;96;-
09.04.2020;17:00;-;87;-
09.04.2020;18:00;-;91;-
09.04.2020;19:00;-;87;-
09.04.2020;20:00;-;77;-
09.04.2020;21:00;-;87;-
09.04.2020;22:00;-;103;-
09.04.2020;23:00;-;103;-
10.04.2020;00:00;-;0;-
10.04.2020;01:00;-;98;-
10.04.2020;02:00;-;96;-
10.04.2020;03:00;-;0;-
10.04.2020;04:00;-;73;-
10.04.2020;05:00;-;62;-
10.04.2020;06:00;-;73;-
10.04.2020;07:00;-;73;-
10.04.2020;08:00;-;60;-
10.04.2020;09:00;-;73;-
10.04.2020;10:00;-;51;-
10.04.2020;11:00;-;0;-
10.04.2020;12:00;-;60;-
10.04.2020;13:00;-;64;-
10.04.2020;14:00;-;83;-
10.04.2020;15:00;-;73;-
10.04.2020;16:00;-;86;-
10.04.2020;17:00;-;83;-
10.04.2020;18:00;-;98;-
10.04.2020;19:00;-;0;-
10.04.2020;20:00;-;83;-
10.04.2020;21:00;-;86;-
10.04.2020;22:00;-;83;-
10.04.2020;23:00;-;89;-
11.04.2020;00:00;-;98;-
11.04.2020;01:00;-;100;-
11.04.2020;02:00;-;98;-
11.04.2020;03:00;-;79;-
11.04.2020;04:00;-;77;-
11.04.2020;05:00;-;73;-
11.04.2020;06:00;-;63;-
11.04.2020;07:00;-;73;-
11.04.2020;08:00;-;52;-
11.04.2020;09:00;-;0;-
11.04.2020;10:00;-;60;-
11.04.2020;11:00;-;60;-
11.04.2020;12:00;-;0;-
11.04.2020;13:00;-;93;-
11.04.2020;14:00;-;93;-
11.04.2020;15:00;-;102;-
11.04.2020;16:00;-;0;-
11.04.2020;17:00;-;98;-
11.04.2020;18:00;-;96;-
11.04.2020;19:00;-;98;-
11.04.2020;20:00;-;96;-
11.04.2020;21:00;-;98;-
11.04.2020;22:00;-;92;-
11.04.2020;23:00;-;98;-
