Datum;Uhrzeit;Generation_DE D[MW];Generation_DE C[MW];Generation_DE H_VGT[MW];Generation_DE G_VGT[MW];Generation_DE F[MW];Generation_DE H[MW];Generation_DE G[MW];Generation_DE E[MW]
12.02.2020;03:00;-;-;0;0;0;289;0;177
12.02.2020;04:00;-;-;0;0;0;302;0;178
12.02.2020;05:00;-;-;0;0;0;310;0;178
12.02.2020;06:00;-;-;0;0;0;439;0;179
12.02.2020;07:00;-;-;0;0;0;616;0;175
12.02.2020;08:00;-;-;0;0;0;615;0;176
12.02.2020;09:00;-;-;0;0;0;409;0;176
12.02.2020;10:00;-;-;0;0;0;380;0;176
12.02.2020;11:00;-;-;0;0;0;376;0;179
12.02.2020;12:00;-;-;0;0;0;342;0;176
12.02.2020;13:00;-;-;0;0;0;298;0;173
12.02.2020;14:00;-;-;0;0;0;301;0;179
12.02.2020;15:00;-;-;0;0;0;307;0;266
12.02.2020;16:00;-;-;0;0;0;324;0;315
12.02.2020;17:00;-;-;0;0;0;568;0;313
12.02.2020;18:00;-;-;0;0;0;641;0;313
12.02.2020;19:00;-;-;0;0;0;639;0;314
12.02.2020;20:00;-;-;0;0;0;451;0;314
12.02.2020;21:00;-;-;0;0;0;299;0;319
12.02.2020;22:00;-;-;0;0;0;299;0;301
12.02.2020;23:00;-;-;0;0;0;299;0;192
13.02.2020;00:00;-;-;0;0;0;298;0;175
13.02.2020;01:00;-;-;0;0;0;298;0;176
13.02.2020;02:00;-;-;0;0;0;299;0;177
13.02.2020;03:00;-;-;0;0;0;299;0;177
13.02.2020;04:00;-;-;0;0;0;317;0;176
13.02.2020;05:00;-;-;0;0;0;319;0;176
13.02.2020;06:00;-;-;0;0;0;382;0;94
13.02.2020;07:00;-;-;0;0;0;464;0;94
13.02.2020;08:00;-;-;0;0;0;376;0;86
13.02.2020;09:00;-;-;0;0;0;364;0;93
13.02.2020;10:00;-;-;0;0;0;369;0;92
13.02.2020;11:00;-;-;0;0;0;367;0;94
13.02.2020;12:00;-;-;0;0;0;365;0;92
13.02.2020;13:00;-;-;0;0;0;337;0;90
13.02.2020;14:00;-;-;0;0;0;293;0;91
13.02.2020;15:00;-;-;0;0;0;296;0;91
13.02.2020;16:00;-;-;0;0;0;296;0;89
13.02.2020;17:00;-;-;0;0;0;371;0;86
13.02.2020;18:00;-;-;0;0;0;600;0;112
13.02.2020;19:00;-;-;0;0;0;647;0;119
13.02.2020;20:00;-;-;0;0;0;642;0;96
13.02.2020;21:00;-;-;0;0;0;632;0;191
13.02.2020;22:00;-;-;0;0;0;649;0;180
13.02.2020;23:00;-;-;0;0;0;647;0;175
14.02.2020;00:00;-;-;0;0;0;648;0;177
14.02.2020;01:00;-;-;0;0;0;659;0;176
14.02.2020;02:00;-;-;0;0;0;658;0;176
14.02.2020;03:00;-;-;0;0;0;659;0;178
14.02.2020;04:00;-;-;0;0;0;656;0;178
14.02.2020;05:00;-;-;0;0;0;649;0;177
14.02.2020;06:00;-;-;100;0;0;634;0;247
14.02.2020;07:00;-;-;190;0;0;652;0;292
14.02.2020;08:00;-;-;192;0;0;654;0;288
14.02.2020;09:00;-;-;193;0;0;663;0;287
14.02.2020;10:00;-;-;193;0;0;660;0;292
14.02.2020;11:00;-;-;193;0;0;663;0;313
14.02.2020;12:00;-;-;193;0;0;664;0;318
14.02.2020;13:00;-;-;193;0;0;664;0;318
14.02.2020;14:00;-;-;193;0;0;662;0;315
14.02.2020;15:00;-;-;192;0;0;666;0;315
14.02.2020;16:00;-;-;192;0;0;665;0;314
14.02.2020;17:00;-;-;192;0;0;664;0;316
14.02.2020;18:00;-;-;192;0;0;660;0;316
14.02.2020;19:00;-;-;192;0;0;665;0;313
14.02.2020;20:00;-;-;165;0;0;637;0;318
14.02.2020;21:00;-;-;0;0;0;616;0;316
14.02.2020;22:00;-;-;0;0;0;638;0;293
14.02.2020;23:00;-;-;0;0;0;595;0;185
15.02.2020;00:00;-;-;0;0;0;505;0;176
15.02.2020;01:00;-;-;0;0;0;504;0;175
15.02.2020;02:00;-;-;0;0;0;503;0;174
15.02.2020;03:00;-;-;0;0;0;460;0;175
15.02.2020;04:00;-;-;0;0;0;290;0;175
15.02.2020;05:00;-;-;0;0;0;291;0;176
15.02.2020;06:00;-;-;0;0;0;293;0;175
15.02.2020;07:00;-;-;0;0;0;290;0;175
15.02.2020;08:00;-;-;0;0;0;292;0;175
15.02.2020;09:00;-;-;0;0;0;289;0;175
15.02.2020;10:00;-;-;0;0;0;290;0;176
15.02.2020;11:00;-;-;0;0;0;288;0;175
15.02.2020;12:00;-;-;0;0;0;292;0;175
15.02.2020;13:00;-;-;0;0;0;290;0;176
15.02.2020;14:00;-;-;0;0;0;291;0;175
15.02.2020;15:00;-;-;0;0;0;290;0;175
15.02.2020;16:00;-;-;0;0;0;288;0;173
15.02.2020;17:00;-;-;0;0;0;292;0;175
15.02.2020;18:00;-;-;0;0;0;289;0;173
15.02.2020;19:00;-;-;0;0;0;291;0;173
15.02.2020;20:00;-;-;0;0;0;289;0;176
15.02.2020;21:00;-;-;0;0;0;290;0;175
15.02.2020;22:00;-;-;0;0;0;289;0;173
15.02.2020;23:00;-;-;0;0;0;294;0;175
16.02.2020;00:00;-;-;0;0;0;288;0;175
16.02.2020;01:00;-;-;0;0;0;290;0;175
16.02.2020;02:00;-;-;0;0;0;290;0;174
16.02.2020;03:00;-;-;0;0;0;291;0;173
16.02.2020;04:00;-;-;0;0;0;290;0;175
16.02.2020;05:00;-;-;0;0;0;289;0;174
16.02.2020;06:00;-;-;0;0;0;289;0;174
16.02.2020;07:00;-;-;0;0;0;288;0;175
16.02.2020;08:00;-;-;0;0;0;292;0;174
16.02.2020;09:00;-;-;0;0;0;289;0;176
16.02.2020;10:00;-;-;0;0;0;293;0;176
16.02.2020;11:00;-;-;0;0;0;290;0;175
16.02.2020;12:00;-;-;0;0;0;290;0;174
16.02.2020;13:00;-;-;0;0;0;290;0;175
16.02.2020;14:00;-;-;0;0;0;289;0;175
16.02.2020;15:00;-;-;0;0;0;291;0;176
16.02.2020;16:00;-;-;0;0;0;289;0;177
16.02.2020;17:00;-;-;0;0;0;294;0;176
16.02.2020;18:00;-;-;0;0;0;289;0;176
16.02.2020;19:00;-;-;0;0;0;290;0;176
16.02.2020;20:00;-;-;0;0;0;290;0;175
16.02.2020;21:00;-;-;0;0;0;289;0;175
16.02.2020;22:00;-;-;0;0;0;290;0;175
16.02.2020;23:00;-;-;0;0;0;293;0;174
17.02.2020;00:00;-;-;0;0;0;289;0;174
17.02.2020;01:00;-;-;0;0;0;289;0;174
17.02.2020;02:00;-;-;0;0;0;290;0;173
17.02.2020;03:00;-;-;0;0;0;290;0;173
17.02.2020;04:00;-;-;0;0;0;290;0;176
17.02.2020;05:00;-;-;0;0;0;290;0;176
17.02.2020;06:00;-;-;0;0;0;372;0;177
17.02.2020;07:00;-;-;0;0;0;577;0;175
17.02.2020;08:00;-;-;0;0;0;648;0;250
17.02.2020;09:00;-;-;0;0;0;652;0;314
17.02.2020;10:00;-;-;0;0;0;652;0;314
17.02.2020;11:00;-;-;0;0;0;647;0;273
17.02.2020;12:00;-;-;0;0;0;626;0;178
17.02.2020;13:00;-;-;0;0;0;640;0;173
17.02.2020;14:00;-;-;0;0;0;649;0;174
17.02.2020;15:00;-;-;0;0;0;655;0;174
17.02.2020;16:00;-;-;0;0;0;652;0;176
17.02.2020;17:00;-;-;0;0;0;653;0;187
17.02.2020;18:00;-;-;0;0;0;656;0;289
17.02.2020;19:00;-;-;0;0;0;655;0;315
17.02.2020;20:00;-;-;0;0;0;488;0;295
17.02.2020;21:00;-;-;0;0;0;302;0;185
17.02.2020;22:00;-;-;0;0;0;289;0;175
17.02.2020;23:00;-;-;0;0;0;297;0;175
18.02.2020;00:00;-;-;0;0;0;290;0;175
18.02.2020;01:00;-;-;0;0;0;295;0;174
18.02.2020;02:00;-;-;0;0;0;291;0;177
18.02.2020;03:00;-;-;0;0;0;288;0;176
18.02.2020;04:00;-;-;0;0;0;287;0;175
18.02.2020;05:00;-;-;0;0;0;325;0;185
18.02.2020;06:00;-;-;0;0;0;589;0;280
18.02.2020;07:00;-;-;0;0;0;652;0;315
18.02.2020;08:00;-;-;0;0;0;483;0;225
18.02.2020;09:00;-;-;0;0;0;320;0;178
18.02.2020;10:00;-;-;0;0;0;290;0;174
18.02.2020;11:00;-;-;0;0;0;295;0;175
18.02.2020;12:00;-;-;0;0;0;289;0;175
18.02.2020;13:00;-;-;0;0;0;291;0;175
18.02.2020;14:00;-;-;0;0;0;295;0;175
18.02.2020;15:00;-;-;0;0;0;297;0;175
18.02.2020;16:00;-;-;0;0;0;461;0;175
18.02.2020;17:00;-;-;0;0;0;653;0;175
18.02.2020;18:00;-;-;0;0;0;655;0;254
18.02.2020;19:00;-;-;0;0;0;659;0;314
18.02.2020;20:00;-;-;0;0;0;524;0;294
18.02.2020;21:00;-;-;0;0;0;299;0;189
18.02.2020;22:00;-;-;0;0;0;289;0;172
18.02.2020;23:00;-;-;0;0;0;289;0;169
19.02.2020;00:00;-;-;0;0;0;288;0;171
19.02.2020;01:00;-;-;0;0;0;291;0;172
19.02.2020;02:00;-;-;0;0;0;288;0;175
19.02.2020;03:00;-;-;0;0;0;290;0;174
19.02.2020;04:00;-;-;0;0;0;290;0;175
19.02.2020;05:00;-;-;0;0;0;314;0;175
19.02.2020;06:00;-;-;0;0;0;577;0;212
19.02.2020;07:00;-;-;0;0;0;652;0;304
19.02.2020;08:00;-;-;0;0;0;655;0;310
19.02.2020;09:00;-;-;0;0;0;653;0;308
19.02.2020;10:00;-;-;0;0;0;653;0;311
19.02.2020;11:00;-;-;0;0;0;643;0;306
19.02.2020;12:00;-;-;0;0;0;416;0;204
19.02.2020;13:00;-;-;0;0;62;289;0;176
19.02.2020;14:00;-;-;0;0;96;284;0;175
19.02.2020;15:00;-;-;0;0;94;291;0;175
19.02.2020;16:00;-;-;0;0;108;403;0;203
19.02.2020;17:00;-;-;0;0;154;604;0;306
19.02.2020;18:00;-;-;0;0;160;647;0;315
19.02.2020;19:00;-;-;0;0;163;648;0;315
19.02.2020;20:00;-;-;0;0;133;654;0;255
19.02.2020;21:00;-;-;0;0;99;643;0;176
19.02.2020;22:00;-;-;0;0;98;401;0;78
19.02.2020;23:00;-;-;0;0;98;285;0;80
20.02.2020;00:00;-;-;0;0;95;283;0;80
20.02.2020;01:00;-;-;0;0;100;287;0;85
20.02.2020;02:00;-;-;0;0;100;288;0;86
20.02.2020;03:00;-;-;0;0;100;287;0;87
20.02.2020;04:00;-;-;0;0;101;287;0;92
20.02.2020;05:00;-;-;0;0;100;309;0;91
20.02.2020;06:00;-;-;0;0;99;550;0;94
20.02.2020;07:00;-;-;0;0;124;648;0;120
20.02.2020;08:00;-;-;0;0;155;649;0;154
20.02.2020;09:00;-;-;0;0;158;648;0;152
20.02.2020;10:00;-;-;0;0;158;651;0;152
20.02.2020;11:00;-;-;0;0;155;653;0;151
20.02.2020;12:00;-;-;0;0;128;617;0;121
20.02.2020;13:00;-;-;0;0;99;351;0;91
20.02.2020;14:00;-;-;0;0;100;287;0;92
20.02.2020;15:00;-;-;0;0;99;285;0;93
20.02.2020;16:00;-;-;0;0;100;289;0;92
20.02.2020;17:00;-;-;0;0;101;399;0;91
20.02.2020;18:00;-;-;0;0;100;643;0;92
20.02.2020;19:00;-;-;0;0;100;621;0;91
20.02.2020;20:00;-;-;0;0;79;356;0;93
20.02.2020;21:00;-;-;0;0;0;289;0;89
20.02.2020;22:00;-;-;0;0;0;290;0;85
20.02.2020;23:00;-;-;0;0;0;297;0;91
21.02.2020;00:00;-;-;0;0;0;288;0;89
21.02.2020;01:00;-;-;0;0;0;289;0;86
21.02.2020;02:00;-;-;0;0;0;290;0;85
21.02.2020;03:00;-;-;0;0;0;289;0;84
21.02.2020;04:00;-;-;0;0;0;291;0;79
21.02.2020;05:00;-;-;0;0;0;294;0;83
21.02.2020;06:00;-;-;0;0;0;428;0;89
21.02.2020;07:00;-;-;0;0;0;649;0;127
21.02.2020;08:00;-;-;0;0;0;658;0;117
21.02.2020;09:00;-;-;0;0;0;590;0;89
21.02.2020;10:00;-;-;0;0;0;319;0;76
21.02.2020;11:00;-;-;0;0;0;291;0;161
21.02.2020;12:00;-;-;0;0;0;310;0;179
21.02.2020;13:00;-;-;0;0;0;289;0;176
21.02.2020;14:00;-;-;0;0;0;289;0;177
21.02.2020;15:00;-;-;0;0;0;293;0;177
21.02.2020;16:00;-;-;0;0;0;304;0;179
21.02.2020;17:00;-;-;0;0;0;537;0;241
21.02.2020;18:00;-;-;0;0;0;659;0;312
21.02.2020;19:00;-;-;0;0;0;637;0;311
21.02.2020;20:00;-;-;0;0;0;397;0;250
21.02.2020;21:00;-;-;0;0;0;345;0;173
21.02.2020;22:00;-;-;0;0;0;291;0;170
21.02.2020;23:00;-;-;0;0;0;289;0;171
22.02.2020;00:00;-;-;0;0;0;382;0;170
22.02.2020;01:00;-;-;0;0;0;476;0;171
22.02.2020;02:00;-;-;0;0;0;322;0;171
22.02.2020;03:00;-;-;0;0;0;289;0;171
22.02.2020;04:00;-;-;0;0;0;290;0;171
22.02.2020;05:00;-;-;0;0;0;291;0;173
22.02.2020;06:00;-;-;0;0;0;328;0;173
22.02.2020;07:00;-;-;0;0;0;478;0;173
22.02.2020;08:00;-;-;0;0;0;480;0;173
22.02.2020;09:00;-;-;0;0;0;476;0;172
22.02.2020;10:00;-;-;0;0;0;324;0;174
22.02.2020;11:00;-;-;0;0;0;294;0;175
22.02.2020;12:00;-;-;0;0;0;289;0;174
22.02.2020;13:00;-;-;0;0;0;290;0;172
22.02.2020;14:00;-;-;0;0;0;290;0;173
22.02.2020;15:00;-;-;0;0;0;288;0;173
22.02.2020;16:00;-;-;0;0;0;292;0;173
22.02.2020;17:00;-;-;0;0;0;290;0;174
22.02.2020;18:00;-;-;0;0;0;290;0;173
22.02.2020;19:00;-;-;0;0;0;289;0;173
22.02.2020;20:00;-;-;0;0;0;290;0;172
22.02.2020;21:00;-;-;0;0;0;289;0;173
22.02.2020;22:00;-;-;0;0;0;289;0;174
22.02.2020;23:00;-;-;0;0;0;290;0;173
23.02.2020;00:00;-;-;0;0;0;290;0;174
23.02.2020;01:00;-;-;0;0;0;290;0;173
23.02.2020;02:00;-;-;0;0;0;289;0;173
23.02.2020;03:00;-;-;0;0;0;290;0;173
23.02.2020;04:00;-;-;0;0;0;289;0;173
23.02.2020;05:00;-;-;0;0;0;291;0;174
23.02.2020;06:00;-;-;0;0;0;288;0;173
23.02.2020;07:00;-;-;0;0;0;289;0;172
23.02.2020;08:00;-;-;0;0;0;291;0;171
23.02.2020;09:00;-;-;0;0;0;290;0;173
23.02.2020;10:00;-;-;0;0;0;289;0;172
23.02.2020;11:00;-;-;0;0;0;290;0;174
23.02.2020;12:00;-;-;0;0;0;290;0;174
23.02.2020;13:00;-;-;0;0;0;291;0;174
23.02.2020;14:00;-;-;0;0;0;289;0;171
23.02.2020;15:00;-;-;0;0;0;290;0;171
23.02.2020;16:00;-;-;0;0;0;290;0;174
23.02.2020;17:00;-;-;0;0;0;289;0;174
23.02.2020;18:00;-;-;0;0;0;287;0;172
23.02.2020;19:00;-;-;0;0;0;291;0;175
23.02.2020;20:00;-;-;0;0;0;294;0;174
23.02.2020;21:00;-;-;0;0;0;287;0;173
23.02.2020;22:00;-;-;0;0;0;290;0;171
23.02.2020;23:00;-;-;0;0;0;288;0;171
24.02.2020;00:00;-;-;0;0;0;294;0;172
24.02.2020;01:00;-;-;0;0;0;289;0;175
24.02.2020;02:00;-;-;0;0;0;289;0;173
24.02.2020;03:00;-;-;0;0;0;290;0;172
24.02.2020;04:00;-;-;0;0;0;320;0;173
24.02.2020;05:00;-;-;0;0;0;572;0;173
24.02.2020;06:00;-;-;23;0;0;641;0;243
24.02.2020;07:00;-;-;190;0;0;644;0;310
24.02.2020;08:00;-;-;192;0;0;660;0;310
24.02.2020;09:00;-;-;194;0;0;664;0;314
24.02.2020;10:00;-;-;193;0;0;667;0;313
24.02.2020;11:00;-;-;192;0;0;667;0;313
24.02.2020;12:00;-;-;188;0;0;665;0;313
24.02.2020;13:00;-;-;186;0;0;665;0;299
24.02.2020;14:00;-;-;185;0;0;663;0;193
24.02.2020;15:00;-;-;185;0;0;662;0;177
24.02.2020;16:00;-;-;185;0;0;657;0;176
24.02.2020;17:00;-;-;185;0;0;659;0;175
24.02.2020;18:00;-;-;185;0;0;662;0;175
24.02.2020;19:00;-;-;67;0;0;624;0;177
24.02.2020;20:00;-;-;0;0;0;596;0;178
24.02.2020;21:00;-;-;0;0;0;303;0;174
24.02.2020;22:00;-;-;0;0;0;253;0;176
24.02.2020;23:00;-;-;0;0;0;249;0;177
25.02.2020;00:00;-;-;0;0;0;249;0;176
25.02.2020;01:00;-;-;0;0;0;249;0;177
25.02.2020;02:00;-;-;0;0;0;251;0;178
25.02.2020;03:00;-;-;0;0;0;248;0;176
25.02.2020;04:00;-;-;0;0;0;250;0;178
25.02.2020;05:00;-;-;0;0;0;267;0;177
25.02.2020;06:00;-;-;0;0;0;302;0;178
25.02.2020;07:00;-;-;0;0;0;428;0;177
25.02.2020;08:00;-;-;0;0;0;628;0;179
25.02.2020;09:00;-;-;0;0;0;627;0;180
25.02.2020;10:00;-;-;0;0;0;382;0;180
25.02.2020;11:00;-;-;0;0;0;293;0;181
25.02.2020;12:00;-;-;0;0;0;294;0;182
25.02.2020;13:00;-;-;0;0;0;292;0;182
25.02.2020;14:00;-;-;0;0;0;293;0;179
25.02.2020;15:00;-;-;0;0;0;294;0;173
25.02.2020;16:00;-;-;0;0;0;293;0;175
25.02.2020;17:00;-;-;0;0;0;295;0;177
25.02.2020;18:00;-;-;0;0;0;411;0;178
25.02.2020;19:00;-;-;0;0;0;645;0;254
25.02.2020;20:00;-;-;0;0;0;533;0;256
25.02.2020;21:00;-;-;0;0;0;294;0;183
25.02.2020;22:00;-;-;0;0;0;282;0;182
25.02.2020;23:00;-;-;0;0;0;313;0;181
26.02.2020;00:00;-;-;0;0;0;279;0;178
26.02.2020;01:00;-;-;0;0;0;278;0;177
26.02.2020;02:00;-;-;0;0;0;278;0;179
26.02.2020;03:00;-;-;0;0;0;281;0;180
26.02.2020;04:00;-;-;0;0;0;368;0;178
26.02.2020;05:00;-;-;0;0;0;452;0;177
26.02.2020;06:00;-;-;0;0;0;609;0;228
26.02.2020;07:00;-;-;0;0;0;657;0;313
26.02.2020;08:00;-;-;0;0;0;657;0;316
26.02.2020;09:00;-;-;0;0;0;653;0;313
26.02.2020;10:00;-;-;0;0;0;654;0;315
26.02.2020;11:00;-;-;0;0;0;654;0;318
26.02.2020;12:00;-;-;0;0;0;654;0;317
26.02.2020;13:00;-;-;0;0;0;654;0;317
26.02.2020;14:00;-;-;0;0;0;655;0;315
26.02.2020;15:00;-;-;0;0;0;658;0;317
26.02.2020;16:00;-;-;0;0;0;657;0;315
26.02.2020;17:00;-;-;0;0;0;643;0;310
26.02.2020;18:00;-;-;0;0;0;650;0;310
26.02.2020;19:00;-;-;0;0;0;638;0;313
26.02.2020;20:00;-;-;0;0;0;606;0;312
26.02.2020;21:00;-;-;0;0;0;606;0;312
26.02.2020;22:00;-;-;0;0;0;605;0;312
26.02.2020;23:00;-;-;0;0;0;604;0;314
27.02.2020;00:00;-;-;0;0;0;637;0;282
27.02.2020;01:00;-;-;0;0;0;405;0;181
27.02.2020;02:00;-;-;0;0;0;305;0;179
27.02.2020;03:00;-;-;0;0;0;304;0;177
27.02.2020;04:00;-;-;0;0;0;440;0;189
27.02.2020;05:00;-;-;0;0;0;653;0;292
27.02.2020;06:00;-;-;71;0;0;652;0;315
27.02.2020;07:00;-;-;190;0;0;652;0;313
27.02.2020;08:00;-;-;191;0;0;652;0;315
27.02.2020;09:00;-;-;191;0;0;656;0;316
27.02.2020;10:00;-;-;191;0;0;656;0;315
27.02.2020;11:00;-;-;191;0;0;658;0;315
27.02.2020;12:00;-;-;192;0;0;656;0;315
27.02.2020;13:00;-;-;192;0;0;656;0;314
27.02.2020;14:00;-;-;193;0;0;656;0;313
27.02.2020;15:00;-;-;194;0;0;657;0;313
27.02.2020;16:00;-;-;195;0;0;658;0;313
27.02.2020;17:00;-;-;195;0;0;660;0;311
27.02.2020;18:00;-;-;195;0;0;660;0;313
27.02.2020;19:00;-;-;195;0;0;663;0;316
27.02.2020;20:00;-;-;196;0;0;664;0;314
27.02.2020;21:00;-;-;195;0;0;664;0;314
27.02.2020;22:00;-;-;168;0;0;646;0;286
27.02.2020;23:00;-;-;0;0;0;623;0;193
28.02.2020;00:00;-;-;0;0;0;659;0;177
28.02.2020;01:00;-;-;0;0;0;639;0;180
28.02.2020;02:00;-;-;0;0;0;367;0;179
28.02.2020;03:00;-;-;0;0;0;369;0;179
28.02.2020;04:00;-;-;0;0;0;631;0;178
28.02.2020;05:00;-;-;0;0;0;657;0;190
28.02.2020;06:00;-;-;0;0;0;658;0;298
28.02.2020;07:00;-;-;0;0;0;655;0;317
28.02.2020;08:00;-;-;0;0;0;655;0;316
28.02.2020;09:00;-;-;0;0;0;656;0;310
28.02.2020;10:00;-;-;0;0;0;659;0;315
28.02.2020;11:00;-;-;0;0;0;655;0;315
28.02.2020;12:00;-;-;0;0;0;555;0;244
28.02.2020;13:00;-;-;0;0;0;319;0;177
28.02.2020;14:00;-;-;0;0;0;292;0;173
28.02.2020;15:00;-;-;0;0;0;314;0;177
28.02.2020;16:00;-;-;0;0;0;332;0;179
28.02.2020;17:00;-;-;0;0;0;518;0;178
28.02.2020;18:00;-;-;0;0;0;641;0;174
28.02.2020;19:00;-;-;0;0;0;495;0;175
28.02.2020;20:00;-;-;0;0;0;309;0;176
28.02.2020;21:00;-;-;0;0;0;290;0;175
28.02.2020;22:00;-;-;0;0;0;288;0;177
28.02.2020;23:00;-;-;0;0;0;292;0;176
29.02.2020;00:00;-;-;0;0;0;291;0;176
29.02.2020;01:00;-;-;0;0;0;290;0;176
29.02.2020;02:00;-;-;0;0;0;289;0;176
29.02.2020;03:00;-;-;0;0;0;290;0;177
29.02.2020;04:00;-;-;0;0;0;289;0;176
29.02.2020;05:00;-;-;0;0;0;289;0;176
29.02.2020;06:00;-;-;0;0;0;291;0;175
29.02.2020;07:00;-;-;0;0;0;293;0;176
29.02.2020;08:00;-;-;0;0;0;294;0;176
29.02.2020;09:00;-;-;0;0;0;293;0;174
29.02.2020;10:00;-;-;0;0;0;293;0;175
29.02.2020;11:00;-;-;0;0;0;294;0;175
29.02.2020;12:00;-;-;0;0;0;295;0;176
29.02.2020;13:00;-;-;0;0;0;294;0;177
29.02.2020;14:00;-;-;0;0;0;293;0;179
29.02.2020;15:00;-;-;0;0;0;293;0;180
29.02.2020;16:00;-;-;0;0;0;295;0;179
29.02.2020;17:00;-;-;0;0;0;291;0;183
29.02.2020;18:00;-;-;0;0;0;294;0;181
29.02.2020;19:00;-;-;0;0;0;295;0;184
29.02.2020;20:00;-;-;0;0;0;293;0;179
29.02.2020;21:00;-;-;0;0;0;294;0;179
29.02.2020;22:00;-;-;0;0;0;293;0;180
29.02.2020;23:00;-;-;0;0;0;294;0;177
01.03.2020;00:00;-;-;0;0;0;293;0;175
01.03.2020;01:00;-;-;0;0;0;294;0;176
01.03.2020;02:00;-;-;0;0;0;292;0;175
01.03.2020;03:00;-;-;0;0;0;296;0;177
01.03.2020;04:00;-;-;0;0;0;293;0;176
01.03.2020;05:00;-;-;0;0;0;292;0;179
01.03.2020;06:00;-;-;0;0;0;295;0;180
01.03.2020;07:00;-;-;0;0;0;293;0;177
01.03.2020;08:00;-;-;0;0;0;294;0;175
01.03.2020;09:00;-;-;0;0;0;292;0;177
01.03.2020;10:00;-;-;0;0;0;295;0;178
01.03.2020;11:00;-;-;0;0;0;292;0;178
01.03.2020;12:00;-;-;0;0;0;293;0;175
01.03.2020;13:00;-;-;0;0;0;294;0;175
01.03.2020;14:00;-;-;0;0;0;293;0;175
01.03.2020;15:00;-;-;0;0;0;294;0;183
01.03.2020;16:00;-;-;0;0;0;302;0;181
01.03.2020;17:00;-;-;0;0;0;512;0;174
01.03.2020;18:00;-;-;0;0;0;655;0;204
01.03.2020;19:00;-;-;0;0;0;654;0;295
01.03.2020;20:00;-;-;0;0;0;652;0;315
01.03.2020;21:00;-;-;0;0;0;491;0;256
01.03.2020;22:00;-;-;0;0;0;376;0;179
01.03.2020;23:00;-;-;0;0;0;336;0;188
02.03.2020;00:00;-;-;0;0;0;329;0;177
02.03.2020;01:00;-;-;0;0;0;328;0;177
02.03.2020;02:00;-;-;0;0;0;325;0;177
02.03.2020;03:00;-;-;0;0;0;332;0;175
02.03.2020;04:00;-;-;0;0;0;328;0;175
02.03.2020;05:00;-;-;0;0;0;345;62;173
02.03.2020;06:00;-;-;50;0;0;535;276;179
02.03.2020;07:00;-;-;185;0;0;649;481;272
02.03.2020;08:00;-;-;187;0;0;649;637;314
02.03.2020;09:00;-;-;187;0;0;655;654;317
02.03.2020;10:00;-;-;187;0;0;657;654;318
02.03.2020;11:00;-;-;185;0;0;665;651;319
02.03.2020;12:00;-;-;184;0;0;664;653;320
02.03.2020;13:00;-;-;184;0;0;665;656;318
02.03.2020;14:00;-;-;184;0;0;663;654;318
02.03.2020;15:00;-;-;179;0;0;659;653;317
02.03.2020;16:00;-;-;185;0;0;659;651;318
02.03.2020;17:00;-;-;186;0;0;665;655;318
02.03.2020;18:00;-;-;186;0;0;664;655;317
02.03.2020;19:00;-;-;187;0;0;664;656;317
02.03.2020;20:00;-;-;188;0;0;667;656;320
02.03.2020;21:00;-;-;162;0;0;660;654;319
02.03.2020;22:00;-;-;0;0;0;621;661;318
02.03.2020;23:00;-;-;0;0;0;655;661;314
03.03.2020;00:00;-;-;0;0;0;510;478;214
03.03.2020;01:00;-;-;0;0;0;291;61;177
03.03.2020;02:00;-;-;0;0;0;278;0;174
03.03.2020;03:00;-;-;0;0;0;280;0;174
03.03.2020;04:00;-;-;0;0;0;292;0;174
03.03.2020;05:00;-;-;0;0;0;535;0;180
03.03.2020;06:00;-;-;83;0;0;652;0;266
03.03.2020;07:00;-;-;190;0;0;655;0;318
03.03.2020;08:00;-;-;191;0;0;653;0;319
03.03.2020;09:00;-;-;191;0;0;659;0;319
03.03.2020;10:00;-;-;191;0;0;659;0;320
03.03.2020;11:00;-;-;190;0;0;659;0;319
03.03.2020;12:00;-;-;189;0;0;662;0;318
03.03.2020;13:00;-;-;189;0;0;664;0;320
03.03.2020;14:00;-;-;189;0;0;663;0;319
03.03.2020;15:00;-;-;189;0;0;662;0;318
03.03.2020;16:00;-;-;190;0;0;659;0;320
03.03.2020;17:00;-;-;191;0;0;661;0;318
03.03.2020;18:00;-;-;191;0;0;658;0;320
03.03.2020;19:00;-;-;192;0;0;663;0;318
03.03.2020;20:00;-;-;192;0;0;663;0;317
03.03.2020;21:00;-;-;193;0;0;661;0;318
03.03.2020;22:00;-;-;166;0;0;660;0;317
03.03.2020;23:00;-;-;0;0;0;623;0;318
04.03.2020;00:00;-;-;0;0;0;620;0;242
04.03.2020;01:00;-;-;0;0;0;474;0;178
04.03.2020;02:00;-;-;0;0;0;288;0;178
04.03.2020;03:00;-;-;0;0;0;280;0;178
04.03.2020;04:00;-;-;0;0;0;386;0;177
04.03.2020;05:00;-;-;0;0;0;550;0;207
04.03.2020;06:00;-;-;127;0;0;619;0;309
04.03.2020;07:00;-;-;191;0;0;643;0;320
04.03.2020;08:00;-;-;191;0;0;649;0;323
04.03.2020;09:00;-;-;191;0;0;648;0;320
04.03.2020;10:00;-;-;190;0;0;647;0;319
04.03.2020;11:00;-;-;189;0;0;647;0;319
04.03.2020;12:00;-;-;188;0;0;662;0;319
