Datum,Uhrzeit,Gesamt[MWh]
30.03.2020,01:30,11091
30.03.2020,01:45,11043
30.03.2020,02:00,11131
30.03.2020,02:15,11037
30.03.2020,02:30,11006
30.03.2020,02:45,10945
30.03.2020,03:00,10967
30.03.2020,03:15,10943
30.03.2020,03:30,10971
30.03.2020,03:45,11056
30.03.2020,04:00,11173
30.03.2020,04:15,11276
30.03.2020,04:30,11360
30.03.2020,04:45,11555
30.03.2020,05:00,11687
30.03.2020,05:15,11873
30.03.2020,05:30,12077
30.03.2020,05:45,12447
30.03.2020,06:00,12879
30.03.2020,06:15,13256
30.03.2020,06:30,13611
30.03.2020,06:45,13793
30.03.2020,07:00,14039
30.03.2020,07:15,14219
30.03.2020,07:30,14495
30.03.2020,07:45,14702
30.03.2020,08:00,14985
30.03.2020,08:15,15151
30.03.2020,08:30,15366
30.03.2020,08:45,15396
30.03.2020,09:00,15318
30.03.2020,09:15,15402
30.03.2020,09:30,15542
30.03.2020,09:45,15628
30.03.2020,10:00,15699
30.03.2020,10:15,15853
30.03.2020,10:30,15961
30.03.2020,10:45,16041
30.03.2020,11:00,16138
30.03.2020,11:15,16377
30.03.2020,11:30,16583
30.03.2020,11:45,16730
30.03.2020,12:00,16534
30.03.2020,12:15,16491
30.03.2020,12:30,16410
30.03.2020,12:45,16283
30.03.2020,13:00,16302
30.03.2020,13:15,16181
30.03.2020,13:30,15979
30.03.2020,13:45,15769
30.03.2020,14:00,15779
30.03.2020,14:15,15751
30.03.2020,14:30,15744
30.03.2020,14:45,15584
30.03.2020,15:00,15482
30.03.2020,15:15,15411
30.03.2020,15:30,15195
30.03.2020,15:45,15039
30.03.2020,16:00,15198
30.03.2020,16:15,15015
30.03.2020,16:30,14963
30.03.2020,16:45,14934
30.03.2020,17:00,14833
30.03.2020,17:15,14773
30.03.2020,17:30,14908
30.03.2020,17:45,14976
30.03.2020,18:00,14917
30.03.2020,18:15,14766
30.03.2020,18:30,14808
30.03.2020,18:45,15006
30.03.2020,19:00,14936
30.03.2020,19:15,14959
30.03.2020,19:30,14909
30.03.2020,19:45,15023
30.03.2020,20:00,15129
30.03.2020,20:15,15055
30.03.2020,20:30,14912
30.03.2020,20:45,14821
30.03.2020,21:00,14730
30.03.2020,21:15,14480
30.03.2020,21:30,14336
30.03.2020,21:45,14157
30.03.2020,22:00,14237
30.03.2020,22:15,14045
30.03.2020,22:30,13773
30.03.2020,22:45,13524
30.03.2020,23:00,13304
30.03.2020,23:15,13033
30.03.2020,23:30,12847
30.03.2020,23:45,12670
31.03.2020,00:00,12402
31.03.2020,00:15,12165
31.03.2020,00:30,12050
31.03.2020,00:45,11897
31.03.2020,01:00,11684
31.03.2020,01:15,11671
31.03.2020,01:30,11630
31.03.2020,01:45,11536
31.03.2020,02:00,11495
31.03.2020,02:15,11497
31.03.2020,02:30,11465
31.03.2020,02:45,11485
31.03.2020,03:00,11467
31.03.2020,03:15,11468
31.03.2020,03:30,11491
31.03.2020,03:45,11523
31.03.2020,04:00,11668
31.03.2020,04:15,11739
31.03.2020,04:30,11840
31.03.2020,04:45,11869
31.03.2020,05:00,12167
31.03.2020,05:15,12315
31.03.2020,05:30,12555
31.03.2020,05:45,12797
31.03.2020,06:00,13251
31.03.2020,06:15,13579
31.03.2020,06:30,13803
31.03.2020,06:45,13960
31.03.2020,07:00,14165
31.03.2020,07:15,14419
31.03.2020,07:30,14647
31.03.2020,07:45,14815
31.03.2020,08:00,14990
31.03.2020,08:15,15128
31.03.2020,08:30,15152
31.03.2020,08:45,15126
31.03.2020,09:00,14996
31.03.2020,09:15,15007
31.03.2020,09:30,15094
31.03.2020,09:45,15146
31.03.2020,10:00,15310
31.03.2020,10:15,15398
31.03.2020,10:30,15603
31.03.2020,10:45,15753
31.03.2020,11:00,15960
31.03.2020,11:15,16179
31.03.2020,11:30,16373
31.03.2020,11:45,16378
31.03.2020,12:00,16308
31.03.2020,12:15,16207
31.03.2020,12:30,16087
31.03.2020,12:45,15900
31.03.2020,13:00,15737
31.03.2020,13:15,15532
31.03.2020,13:30,15311
31.03.2020,13:45,15138
31.03.2020,14:00,15057
31.03.2020,14:15,15031
31.03.2020,14:30,15075
31.03.2020,14:45,14949
31.03.2020,15:00,14909
31.03.2020,15:15,14865
31.03.2020,15:30,14782
31.03.2020,15:45,14635
31.03.2020,16:00,14579
31.03.2020,16:15,14338
31.03.2020,16:30,14231
31.03.2020,16:45,14135
31.03.2020,17:00,14355
31.03.2020,17:15,14316
31.03.2020,17:30,14380
31.03.2020,17:45,14407
31.03.2020,18:00,14422
31.03.2020,18:15,14509
31.03.2020,18:30,14601
31.03.2020,18:45,14624
31.03.2020,19:00,14731
31.03.2020,19:15,14675
31.03.2020,19:30,14747
31.03.2020,19:45,14802
31.03.2020,20:00,14979
31.03.2020,20:15,15030
31.03.2020,20:30,14997
31.03.2020,20:45,14839
31.03.2020,21:00,14630
31.03.2020,21:15,14464
31.03.2020,21:30,14258
31.03.2020,21:45,14071
31.03.2020,22:00,14101
31.03.2020,22:15,14040
31.03.2020,22:30,13844
31.03.2020,22:45,13606
31.03.2020,23:00,13347
31.03.2020,23:15,13111
31.03.2020,23:30,12915
31.03.2020,23:45,12685
01.04.2020,00:00,12561
01.04.2020,00:15,12392
01.04.2020,00:30,12323
01.04.2020,00:45,12172
01.04.2020,01:00,11945
01.04.2020,01:15,11946
01.04.2020,01:30,11918
01.04.2020,01:45,11876
01.04.2020,02:00,11773
01.04.2020,02:15,11751
01.04.2020,02:30,11718
01.04.2020,02:45,11675
01.04.2020,03:00,11697
01.04.2020,03:15,11724
01.04.2020,03:30,11761
01.04.2020,03:45,11788
01.04.2020,04:00,11869
01.04.2020,04:15,11946
01.04.2020,04:30,12031
01.04.2020,04:45,12185
01.04.2020,05:00,12421
01.04.2020,05:15,12482
01.04.2020,05:30,12702
01.04.2020,05:45,12962
01.04.2020,06:00,13473
01.04.2020,06:15,13845
01.04.2020,06:30,14041
01.04.2020,06:45,14217
01.04.2020,07:00,14616
01.04.2020,07:15,14869
01.04.2020,07:30,15096
01.04.2020,07:45,15213
01.04.2020,08:00,15368
01.04.2020,08:15,15474
01.04.2020,08:30,15587
01.04.2020,08:45,15653
01.04.2020,09:00,15568
01.04.2020,09:15,15593
01.04.2020,09:30,15731
01.04.2020,09:45,15729
01.04.2020,10:00,15696
01.04.2020,10:15,15706
01.04.2020,10:30,15782
01.04.2020,10:45,15900
01.04.2020,11:00,16123
01.04.2020,11:15,16333
01.04.2020,11:30,16459
01.04.2020,11:45,16570
01.04.2020,12:00,16576
01.04.2020,12:15,16483
01.04.2020,12:30,16379
01.04.2020,12:45,16304
01.04.2020,13:00,16153
01.04.2020,13:15,15995
01.04.2020,13:30,15757
01.04.2020,13:45,15602
01.04.2020,14:00,15490
01.04.2020,14:15,15454
01.04.2020,14:30,15352
01.04.2020,14:45,15307
01.04.2020,15:00,15264
01.04.2020,15:15,15115
01.04.2020,15:30,14999
01.04.2020,15:45,14809
01.04.2020,16:00,14820
01.04.2020,16:15,14736
01.04.2020,16:30,14595
01.04.2020,16:45,14475
01.04.2020,17:00,14497
01.04.2020,17:15,14457
01.04.2020,17:30,14495
01.04.2020,17:45,14627
01.04.2020,18:00,14739
01.04.2020,18:15,14797
01.04.2020,18:30,14846
01.04.2020,18:45,14900
01.04.2020,19:00,14892
01.04.2020,19:15,14881
01.04.2020,19:30,14886
01.04.2020,19:45,14950
01.04.2020,20:00,15004
01.04.2020,20:15,15066
01.04.2020,20:30,14934
01.04.2020,20:45,14724
01.04.2020,21:00,14556
01.04.2020,21:15,14336
01.04.2020,21:30,14175
01.04.2020,21:45,13956
01.04.2020,22:00,13986
01.04.2020,22:15,13924
01.04.2020,22:30,13741
01.04.2020,22:45,13466
01.04.2020,23:00,13193
01.04.2020,23:15,12999
01.04.2020,23:30,12756
01.04.2020,23:45,12599
02.04.2020,00:00,12363
02.04.2020,00:15,12131
02.04.2020,00:30,12031
02.04.2020,00:45,11853
02.04.2020,01:00,11690
02.04.2020,01:15,11596
02.04.2020,01:30,11611
02.04.2020,01:45,11491
02.04.2020,02:00,11354
02.04.2020,02:15,11369
02.04.2020,02:30,11390
02.04.2020,02:45,11371
02.04.2020,03:00,11365
02.04.2020,03:15,11448
02.04.2020,03:30,11515
02.04.2020,03:45,11584
02.04.2020,04:00,11695
02.04.2020,04:15,11772
02.04.2020,04:30,11914
02.04.2020,04:45,11993
02.04.2020,05:00,12239
02.04.2020,05:15,12420
02.04.2020,05:30,12547
02.04.2020,05:45,12839
02.04.2020,06:00,13362
02.04.2020,06:15,13687
02.04.2020,06:30,14068
02.04.2020,06:45,14204
02.04.2020,07:00,14593
02.04.2020,07:15,14783
02.04.2020,07:30,14929
02.04.2020,07:45,15074
02.04.2020,08:00,15291
02.04.2020,08:15,15430
02.04.2020,08:30,15496
02.04.2020,08:45,15572
02.04.2020,09:00,15617
02.04.2020,09:15,15710
02.04.2020,09:30,15662
02.04.2020,09:45,15690
02.04.2020,10:00,15769
02.04.2020,10:15,15734
02.04.2020,10:30,15809
02.04.2020,10:45,15896
02.04.2020,11:00,15893
02.04.2020,11:15,16084
02.04.2020,11:30,16213
02.04.2020,11:45,16373
02.04.2020,12:00,16368
02.04.2020,12:15,16350
02.04.2020,12:30,16209
02.04.2020,12:45,16102
02.04.2020,13:00,16055
02.04.2020,13:15,15936
02.04.2020,13:30,15730
02.04.2020,13:45,15569
02.04.2020,14:00,15546
02.04.2020,14:15,15509
02.04.2020,14:30,15382
02.04.2020,14:45,15319
02.04.2020,15:00,15208
02.04.2020,15:15,15011
02.04.2020,15:30,14860
02.04.2020,15:45,14781
02.04.2020,16:00,14776
02.04.2020,16:15,14626
02.04.2020,16:30,14560
02.04.2020,16:45,14553
02.04.2020,17:00,14599
02.04.2020,17:15,14552
02.04.2020,17:30,14597
02.04.2020,17:45,14759
02.04.2020,18:00,14915
02.04.2020,18:15,14968
02.04.2020,18:30,14988
02.04.2020,18:45,14956
02.04.2020,19:00,15173
02.04.2020,19:15,15111
02.04.2020,19:30,15057
02.04.2020,19:45,15240
02.04.2020,20:00,15297
02.04.2020,20:15,15311
02.04.2020,20:30,15243
02.04.2020,20:45,15009
02.04.2020,21:00,14789
02.04.2020,21:15,14570
02.04.2020,21:30,14408
02.04.2020,21:45,14263
02.04.2020,22:00,14305
02.04.2020,22:15,14139
02.04.2020,22:30,13822
02.04.2020,22:45,13658
02.04.2020,23:00,13384
02.04.2020,23:15,13156
02.04.2020,23:30,12861
02.04.2020,23:45,12725
03.04.2020,00:00,12483
03.04.2020,00:15,12382
03.04.2020,00:30,12256
03.04.2020,00:45,12130
03.04.2020,01:00,12054
03.04.2020,01:15,11935
03.04.2020,01:30,11903
03.04.2020,01:45,11718
03.04.2020,02:00,11592
03.04.2020,02:15,11547
03.04.2020,02:30,11544
03.04.2020,02:45,11559
03.04.2020,03:00,11571
03.04.2020,03:15,11673
03.04.2020,03:30,11743
03.04.2020,03:45,11756
03.04.2020,04:00,11835
03.04.2020,04:15,11882
03.04.2020,04:30,11962
03.04.2020,04:45,12005
03.04.2020,05:00,12282
03.04.2020,05:15,12385
03.04.2020,05:30,12564
03.04.2020,05:45,12811
03.04.2020,06:00,13203
03.04.2020,06:15,13653
03.04.2020,06:30,13869
03.04.2020,06:45,14064
03.04.2020,07:00,14459
03.04.2020,07:15,14621
03.04.2020,07:30,14775
03.04.2020,07:45,14890
03.04.2020,08:00,15331
03.04.2020,08:15,15485
03.04.2020,08:30,15639
03.04.2020,08:45,15671
03.04.2020,09:00,15740
03.04.2020,09:15,15774
03.04.2020,09:30,15878
03.04.2020,09:45,16111
03.04.2020,10:00,15970
03.04.2020,10:15,15975
03.04.2020,10:30,16034
03.04.2020,10:45,16045
03.04.2020,11:00,16104
03.04.2020,11:15,16129
03.04.2020,11:30,16250
03.04.2020,11:45,16271
03.04.2020,12:00,16162
03.04.2020,12:15,16210
03.04.2020,12:30,16219
03.04.2020,12:45,16067
03.04.2020,13:00,15997
03.04.2020,13:15,15878
03.04.2020,13:30,15811
03.04.2020,13:45,15640
03.04.2020,14:00,15493
03.04.2020,14:15,15379
03.04.2020,14:30,15321
03.04.2020,14:45,15238
03.04.2020,15:00,15107
03.04.2020,15:15,15067
03.04.2020,15:30,14988
03.04.2020,15:45,14962
03.04.2020,16:00,14903
03.04.2020,16:15,14824
03.04.2020,16:30,14746
03.04.2020,16:45,14634
03.04.2020,17:00,14531
03.04.2020,17:15,14484
03.04.2020,17:30,14446
03.04.2020,17:45,14611
03.04.2020,18:00,14630
03.04.2020,18:15,14353
03.04.2020,18:30,14455
03.04.2020,18:45,14514
03.04.2020,19:00,14461
03.04.2020,19:15,14374
03.04.2020,19:30,14299
03.04.2020,19:45,14202
03.04.2020,20:00,14202
03.04.2020,20:15,14159
03.04.2020,20:30,14073
03.04.2020,20:45,13897
03.04.2020,21:00,13802
03.04.2020,21:15,13639
03.04.2020,21:30,13402
03.04.2020,21:45,13147
03.04.2020,22:00,13073
03.04.2020,22:15,12990
03.04.2020,22:30,12823
03.04.2020,22:45,12591
03.04.2020,23:00,12502
03.04.2020,23:15,12307
03.04.2020,23:30,12033
03.04.2020,23:45,11881
04.04.2020,00:00,11774
04.04.2020,00:15,11552
04.04.2020,00:30,11341
04.04.2020,00:45,11173
04.04.2020,01:00,10974
04.04.2020,01:15,10872
04.04.2020,01:30,10830
04.04.2020,01:45,10707
04.04.2020,02:00,10707
04.04.2020,02:15,10612
04.04.2020,02:30,10642
04.04.2020,02:45,10556
04.04.2020,03:00,10549
04.04.2020,03:15,10525
04.04.2020,03:30,10567
04.04.2020,03:45,10606
04.04.2020,04:00,10618
04.04.2020,04:15,10623
04.04.2020,04:30,10676
04.04.2020,04:45,10700
04.04.2020,05:00,10673
04.04.2020,05:15,10710
04.04.2020,05:30,10718
04.04.2020,05:45,10719
04.04.2020,06:00,10658
04.04.2020,06:15,10706
04.04.2020,06:30,10805
04.04.2020,06:45,10803
04.04.2020,07:00,10875
04.04.2020,07:15,10930
04.04.2020,07:30,11119
04.04.2020,07:45,11401
04.04.2020,08:00,11536
04.04.2020,08:15,11778
04.04.2020,08:30,12007
04.04.2020,08:45,12218
04.04.2020,09:00,12365
04.04.2020,09:15,12366
04.04.2020,09:30,12563
04.04.2020,09:45,12706
04.04.2020,10:00,12646
04.04.2020,10:15,12712
04.04.2020,10:30,12832
04.04.2020,10:45,12919
04.04.2020,11:00,13151
04.04.2020,11:15,13301
04.04.2020,11:30,13378
04.04.2020,11:45,13356
04.04.2020,12:00,13356
04.04.2020,12:15,13385
04.04.2020,12:30,13275
04.04.2020,12:45,13164
04.04.2020,13:00,12956
04.04.2020,13:15,12862
04.04.2020,13:30,12631
04.04.2020,13:45,12591
04.04.2020,14:00,12306
04.04.2020,14:15,12225
04.04.2020,14:30,12147
04.04.2020,14:45,12049
04.04.2020,15:00,12110
04.04.2020,15:15,12044
04.04.2020,15:30,12015
04.04.2020,15:45,11831
04.04.2020,16:00,11806
04.04.2020,16:15,11738
04.04.2020,16:30,11642
04.04.2020,16:45,11694
04.04.2020,17:00,11872
04.04.2020,17:15,11905
04.04.2020,17:30,11921
04.04.2020,17:45,12102
04.04.2020,18:00,12253
04.04.2020,18:15,12255
04.04.2020,18:30,12348
04.04.2020,18:45,12434
04.04.2020,19:00,12512
04.04.2020,19:15,12511
04.04.2020,19:30,12481
04.04.2020,19:45,12519
04.04.2020,20:00,12537
04.04.2020,20:15,12550
04.04.2020,20:30,12426
04.04.2020,20:45,12247
04.04.2020,21:00,12177
04.04.2020,21:15,11917
04.04.2020,21:30,11877
04.04.2020,21:45,11848
04.04.2020,22:00,12073
04.04.2020,22:15,11913
04.04.2020,22:30,11628
04.04.2020,22:45,11469
04.04.2020,23:00,11186
04.04.2020,23:15,10978
04.04.2020,23:30,10829
04.04.2020,23:45,10658
05.04.2020,00:00,10523
05.04.2020,00:15,10257
05.04.2020,00:30,10162
05.04.2020,00:45,10015
05.04.2020,01:00,9864
05.04.2020,01:15,9734
05.04.2020,01:30,9617
05.04.2020,01:45,9653
05.04.2020,02:00,9603
05.04.2020,02:15,9652
05.04.2020,02:30,9681
05.04.2020,02:45,9628
05.04.2020,03:00,9724
05.04.2020,03:15,9697
05.04.2020,03:30,9741
05.04.2020,03:45,9717
05.04.2020,04:00,9792
05.04.2020,04:15,9831
05.04.2020,04:30,9845
05.04.2020,04:45,9862
05.04.2020,05:00,9845
05.04.2020,05:15,9850
05.04.2020,05:30,9849
05.04.2020,05:45,9857
05.04.2020,06:00,9703
05.04.2020,06:15,9747
05.04.2020,06:30,9702
05.04.2020,06:45,9702
05.04.2020,07:00,9687
05.04.2020,07:15,9794
05.04.2020,07:30,9938
05.04.2020,07:45,10204
05.04.2020,08:00,10249
05.04.2020,08:15,10559
05.04.2020,08:30,10899
05.04.2020,08:45,11134
05.04.2020,09:00,11202
05.04.2020,09:15,11265
05.04.2020,09:30,11431
05.04.2020,09:45,11496
05.04.2020,10:00,11564
05.04.2020,10:15,11679
05.04.2020,10:30,11835
05.04.2020,10:45,12071
05.04.2020,11:00,12225
05.04.2020,11:15,12530
05.04.2020,11:30,12870
05.04.2020,11:45,12892
05.04.2020,12:00,12794
05.04.2020,12:15,12688
05.04.2020,12:30,12689
05.04.2020,12:45,12544
05.04.2020,13:00,12507
05.04.2020,13:15,12282
05.04.2020,13:30,12260
05.04.2020,13:45,11971
05.04.2020,14:00,11729
05.04.2020,14:15,11662
05.04.2020,14:30,11559
05.04.2020,14:45,11399
05.04.2020,15:00,11295
05.04.2020,15:15,11251
05.04.2020,15:30,11152
05.04.2020,15:45,11136
05.04.2020,16:00,10975
05.04.2020,16:15,11001
05.04.2020,16:30,11104
05.04.2020,16:45,11024
05.04.2020,17:00,11308
05.04.2020,17:15,11295
05.04.2020,17:30,11456
05.04.2020,17:45,11570
05.04.2020,18:00,11936
05.04.2020,18:15,12150
05.04.2020,18:30,12222
05.04.2020,18:45,12290
05.04.2020,19:00,12337
05.04.2020,19:15,12392
05.04.2020,19:30,12335
05.04.2020,19:45,12253
05.04.2020,20:00,12470
05.04.2020,20:15,12503
05.04.2020,20:30,12607
05.04.2020,20:45,12416
05.04.2020,21:00,12324
05.04.2020,21:15,12145
05.04.2020,21:30,11983
05.04.2020,21:45,11927
05.04.2020,22:00,12273
05.04.2020,22:15,12208
05.04.2020,22:30,11944
05.04.2020,22:45,11796
05.04.2020,23:00,11670
05.04.2020,23:15,11445
05.04.2020,23:30,11194
05.04.2020,23:45,10968
06.04.2020,00:00,10835
06.04.2020,00:15,10696
06.04.2020,00:30,10514
06.04.2020,00:45,10464
06.04.2020,01:00,10392
06.04.2020,01:15,10294
06.04.2020,01:30,10327
06.04.2020,01:45,10272
06.04.2020,02:00,10117
06.04.2020,02:15,10118
06.04.2020,02:30,10135
06.04.2020,02:45,10132
06.04.2020,03:00,10164
06.04.2020,03:15,10166
06.04.2020,03:30,10249
06.04.2020,03:45,10317
06.04.2020,04:00,10477
06.04.2020,04:15,10520
06.04.2020,04:30,10681
06.04.2020,04:45,10712
06.04.2020,05:00,11050
06.04.2020,05:15,11230
06.04.2020,05:30,11459
06.04.2020,05:45,11876
06.04.2020,06:00,12315
06.04.2020,06:15,12671
06.04.2020,06:30,12863
06.04.2020,06:45,13209
06.04.2020,07:00,13658
06.04.2020,07:15,13849
06.04.2020,07:30,14200
06.04.2020,07:45,14474
06.04.2020,08:00,14576
06.04.2020,08:15,14779
06.04.2020,08:30,14902
06.04.2020,08:45,14876
06.04.2020,09:00,14837
06.04.2020,09:15,14995
06.04.2020,09:30,15166
06.04.2020,09:45,15150
06.04.2020,10:00,14954
06.04.2020,10:15,14994
06.04.2020,10:30,15079
06.04.2020,10:45,15255
06.04.2020,11:00,15438
06.04.2020,11:15,15555
06.04.2020,11:30,15759
06.04.2020,11:45,15769
06.04.2020,12:00,15646
06.04.2020,12:15,15454
06.04.2020,12:30,15452
06.04.2020,12:45,15458
06.04.2020,13:00,15384
06.04.2020,13:15,15181
06.04.2020,13:30,14976
06.04.2020,13:45,14814
06.04.2020,14:00,14865
06.04.2020,14:15,14877
06.04.2020,14:30,14843
06.04.2020,14:45,14807
06.04.2020,15:00,14815
06.04.2020,15:15,14641
06.04.2020,15:30,14452
06.04.2020,15:45,14303
06.04.2020,16:00,14194
06.04.2020,16:15,14037
06.04.2020,16:30,13935
06.04.2020,16:45,13925
06.04.2020,17:00,13897
06.04.2020,17:15,13931
06.04.2020,17:30,14038
06.04.2020,17:45,14021
06.04.2020,18:00,14087
06.04.2020,18:15,14036
06.04.2020,18:30,14130
06.04.2020,18:45,14054
06.04.2020,19:00,14030
06.04.2020,19:15,13985
06.04.2020,19:30,13998
06.04.2020,19:45,13980
06.04.2020,20:00,14086
06.04.2020,20:15,14141
06.04.2020,20:30,14075
06.04.2020,20:45,13950
06.04.2020,21:00,13882
06.04.2020,21:15,13675
06.04.2020,21:30,13422
06.04.2020,21:45,13328
06.04.2020,22:00,13279
06.04.2020,22:15,13081
06.04.2020,22:30,12869
06.04.2020,22:45,12558
06.04.2020,23:00,12242
06.04.2020,23:15,12090
06.04.2020,23:30,11728
06.04.2020,23:45,11489
07.04.2020,00:00,11449
07.04.2020,00:15,11337
07.04.2020,00:30,11199
07.04.2020,00:45,11038
07.04.2020,01:00,10922
07.04.2020,01:15,10818
07.04.2020,01:30,10738
07.04.2020,01:45,10693
07.04.2020,02:00,10747
07.04.2020,02:15,10690
07.04.2020,02:30,10608
07.04.2020,02:45,10570
07.04.2020,03:00,10640
07.04.2020,03:15,10637
07.04.2020,03:30,10714
07.04.2020,03:45,10672
07.04.2020,04:00,10810
07.04.2020,04:15,10877
07.04.2020,04:30,11037
07.04.2020,04:45,11272
07.04.2020,05:00,11594
07.04.2020,05:15,11651
07.04.2020,05:30,11760
07.04.2020,05:45,12047
07.04.2020,06:00,12582
07.04.2020,06:15,12805
07.04.2020,06:30,13005
07.04.2020,06:45,13210
07.04.2020,07:00,13613
07.04.2020,07:15,13873
07.04.2020,07:30,14161
07.04.2020,07:45,14400
07.04.2020,08:00,14698
07.04.2020,08:15,14882
07.04.2020,08:30,14926
07.04.2020,08:45,14929
07.04.2020,09:00,14874
07.04.2020,09:15,14887
07.04.2020,09:30,15014
07.04.2020,09:45,15169
07.04.2020,10:00,15271
07.04.2020,10:15,15361
07.04.2020,10:30,15352
07.04.2020,10:45,15390
07.04.2020,11:00,15446
07.04.2020,11:15,15571
07.04.2020,11:30,15688
07.04.2020,11:45,15798
07.04.2020,12:00,15582
07.04.2020,12:15,15494
07.04.2020,12:30,15449
07.04.2020,12:45,15361
07.04.2020,13:00,15322
07.04.2020,13:15,15203
07.04.2020,13:30,14973
07.04.2020,13:45,14834
07.04.2020,14:00,14723
07.04.2020,14:15,14721
07.04.2020,14:30,14662
07.04.2020,14:45,14547
07.04.2020,15:00,14524
07.04.2020,15:15,14316
07.04.2020,15:30,14280
07.04.2020,15:45,14096
07.04.2020,16:00,14090
07.04.2020,16:15,13968
07.04.2020,16:30,13902
07.04.2020,16:45,13785
07.04.2020,17:00,13745
07.04.2020,17:15,13683
07.04.2020,17:30,13678
07.04.2020,17:45,13785
07.04.2020,18:00,13903
07.04.2020,18:15,13818
07.04.2020,18:30,13871
07.04.2020,18:45,13955
07.04.2020,19:00,13990
07.04.2020,19:15,14024
07.04.2020,19:30,14045
07.04.2020,19:45,14071
07.04.2020,20:00,14098
07.04.2020,20:15,14139
07.04.2020,20:30,14069
07.04.2020,20:45,13915
07.04.2020,21:00,13656
07.04.2020,21:15,13474
07.04.2020,21:30,13192
07.04.2020,21:45,12934
07.04.2020,22:00,12927
07.04.2020,22:15,12746
07.04.2020,22:30,12467
07.04.2020,22:45,12225
07.04.2020,23:00,11907
07.04.2020,23:15,11612
07.04.2020,23:30,11470
07.04.2020,23:45,11306
08.04.2020,00:00,11107
08.04.2020,00:15,11030
08.04.2020,00:30,10904
08.04.2020,00:45,10837
08.04.2020,01:00,10546
08.04.2020,01:15,10477
08.04.2020,01:30,10490
08.04.2020,01:45,10431
08.04.2020,02:00,10385
08.04.2020,02:15,10378
08.04.2020,02:30,10284
08.04.2020,02:45,10287
08.04.2020,03:00,10442
08.04.2020,03:15,10448
08.04.2020,03:30,10447
08.04.2020,03:45,10487
08.04.2020,04:00,10603
08.04.2020,04:15,10695
08.04.2020,04:30,10849
08.04.2020,04:45,10906
08.04.2020,05:00,11104
08.04.2020,05:15,11269
08.04.2020,05:30,11465
08.04.2020,05:45,11854
08.04.2020,06:00,12464
08.04.2020,06:15,12797
08.04.2020,06:30,13019
08.04.2020,06:45,13200
08.04.2020,07:00,13517
08.04.2020,07:15,13703
08.04.2020,07:30,14002
08.04.2020,07:45,14201
08.04.2020,08:00,14335
08.04.2020,08:15,14533
08.04.2020,08:30,14717
08.04.2020,08:45,14830
08.04.2020,09:00,14718
08.04.2020,09:15,14741
08.04.2020,09:30,14856
08.04.2020,09:45,14901
08.04.2020,10:00,14846
08.04.2020,10:15,14918
08.04.2020,10:30,15064
08.04.2020,10:45,15031
08.04.2020,11:00,15159
08.04.2020,11:15,15348
08.04.2020,11:30,15465
08.04.2020,11:45,15424
08.04.2020,12:00,15339
08.04.2020,12:15,15211
08.04.2020,12:30,15159
08.04.2020,12:45,15056
08.04.2020,13:00,15020
08.04.2020,13:15,14888
08.04.2020,13:30,14721
08.04.2020,13:45,14524
08.04.2020,14:00,14393
08.04.2020,14:15,14390
08.04.2020,14:30,14332
08.04.2020,14:45,14256
08.04.2020,15:00,14195
08.04.2020,15:15,14013
08.04.2020,15:30,13960
08.04.2020,15:45,13804
08.04.2020,16:00,13868
08.04.2020,16:15,13723
08.04.2020,16:30,13637
08.04.2020,16:45,13480
08.04.2020,17:00,13655
08.04.2020,17:15,13667
08.04.2020,17:30,13644
08.04.2020,17:45,13648
08.04.2020,18:00,13709
08.04.2020,18:15,13701
08.04.2020,18:30,13662
08.04.2020,18:45,13704
08.04.2020,19:00,13752
08.04.2020,19:15,13742
08.04.2020,19:30,13690
08.04.2020,19:45,13641
08.04.2020,20:00,13695
08.04.2020,20:15,13774
08.04.2020,20:30,13790
08.04.2020,20:45,13624
08.04.2020,21:00,13557
08.04.2020,21:15,13307
08.04.2020,21:30,13038
08.04.2020,21:45,12842
08.04.2020,22:00,12818
08.04.2020,22:15,12596
08.04.2020,22:30,12328
08.04.2020,22:45,12137
08.04.2020,23:00,11870
08.04.2020,23:15,11560
08.04.2020,23:30,11286
08.04.2020,23:45,11192
09.04.2020,00:00,11069
09.04.2020,00:15,10928
09.04.2020,00:30,10722
09.04.2020,00:45,10613
09.04.2020,01:00,10523
09.04.2020,01:15,10400
09.04.2020,01:30,10309
09.04.2020,01:45,10179
09.04.2020,02:00,10094
09.04.2020,02:15,10159
09.04.2020,02:30,10112
09.04.2020,02:45,10050
09.04.2020,03:00,10091
09.04.2020,03:15,10088
09.04.2020,03:30,10181
09.04.2020,03:45,10134
09.04.2020,04:00,10312
09.04.2020,04:15,10408
09.04.2020,04:30,10560
09.04.2020,04:45,10676
09.04.2020,05:00,11005
09.04.2020,05:15,11127
09.04.2020,05:30,11301
09.04.2020,05:45,11664
09.04.2020,06:00,12236
09.04.2020,06:15,12480
09.04.2020,06:30,12675
09.04.2020,06:45,12879
09.04.2020,07:00,13178
09.04.2020,07:15,13450
09.04.2020,07:30,13713
09.04.2020,07:45,14052
09.04.2020,08:00,14260
09.04.2020,08:15,14394
09.04.2020,08:30,14537
09.04.2020,08:45,14588
09.04.2020,09:00,14484
09.04.2020,09:15,14648
09.04.2020,09:30,14726
09.04.2020,09:45,14831
09.04.2020,10:00,14840
09.04.2020,10:15,14985
09.04.2020,10:30,15139
09.04.2020,10:45,15161
