Datum,Uhrzeit,Generation_DE PSS A[MW],Generation_DE PSS C[MW],Generation_DE PSS D[MW],Generation_DE PSS B[MW]
01.03.2020,08:00,0,0,0,0
01.03.2020,09:00,0,0,0,0
01.03.2020,10:00,0,0,0,0
01.03.2020,11:00,0,0,0,0
01.03.2020,12:00,0,0,0,0
01.03.2020,13:00,0,0,0,0
01.03.2020,14:00,0,0,0,0
01.03.2020,15:00,0,0,0,0
01.03.2020,16:00,0,0,0,0
01.03.2020,17:00,0,14,0,0
01.03.2020,18:00,193,238,195,239
01.03.2020,19:00,207,236,205,239
01.03.2020,20:00,252,256,249,258
01.03.2020,21:00,278,268,276,271
01.03.2020,22:00,164,37,1,3
01.03.2020,23:00,0,0,0,0
02.03.2020,00:00,0,0,0,0
02.03.2020,01:00,0,0,0,0
02.03.2020,02:00,0,0,0,0
02.03.2020,03:00,0,0,0,0
02.03.2020,04:00,0,0,0,0
02.03.2020,05:00,1,0,0,0
02.03.2020,06:00,171,0,0,0
02.03.2020,07:00,274,264,270,262
02.03.2020,08:00,185,230,136,231
02.03.2020,09:00,162,119,0,227
02.03.2020,10:00,91,0,0,0
02.03.2020,11:00,95,0,0,0
02.03.2020,12:00,90,0,0,0
02.03.2020,13:00,135,0,0,0
02.03.2020,14:00,107,0,0,0
02.03.2020,15:00,85,0,0,0
02.03.2020,16:00,81,0,1,0
02.03.2020,17:00,257,253,254,252
02.03.2020,18:00,284,259,283,262
02.03.2020,19:00,255,246,252,249
02.03.2020,20:00,66,12,0,14
02.03.2020,21:00,51,0,0,0
02.03.2020,22:00,67,0,0,0
02.03.2020,23:00,0,0,0,0
03.03.2020,00:00,0,0,0,0
03.03.2020,01:00,0,0,0,0
03.03.2020,02:00,0,0,0,0
03.03.2020,03:00,0,0,0,0
03.03.2020,04:00,0,0,0,0
03.03.2020,05:00,0,0,0,0
03.03.2020,06:00,0,0,0,7
03.03.2020,07:00,153,213,2,235
03.03.2020,08:00,268,264,264,267
03.03.2020,09:00,192,229,189,231
03.03.2020,10:00,75,2,0,3
03.03.2020,11:00,68,16,0,0
03.03.2020,12:00,118,0,0,0
03.03.2020,13:00,39,0,0,0
03.03.2020,14:00,52,0,0,0
03.03.2020,15:00,41,0,0,0
03.03.2020,16:00,153,0,0,0
03.03.2020,17:00,222,230,214,233
03.03.2020,18:00,207,230,205,232
03.03.2020,19:00,191,217,189,219
03.03.2020,20:00,260,244,257,247
03.03.2020,21:00,88,44,0,2
03.03.2020,22:00,4,0,0,0
03.03.2020,23:00,0,0,0,0
04.03.2020,00:00,0,0,0,0
04.03.2020,01:00,0,0,0,0
04.03.2020,02:00,0,0,0,0
04.03.2020,03:00,0,0,0,0
04.03.2020,04:00,0,0,0,0
04.03.2020,05:00,0,0,0,0
04.03.2020,06:00,0,0,19,0
04.03.2020,07:00,0,238,219,241
04.03.2020,08:00,0,255,275,257
04.03.2020,09:00,0,233,187,235
04.03.2020,10:00,0,128,102,4
04.03.2020,11:00,0,0,113,0
04.03.2020,12:00,0,20,119,0
04.03.2020,13:00,0,112,132,0
04.03.2020,14:00,0,22,136,0
04.03.2020,15:00,0,98,149,0
04.03.2020,16:00,1,0,91,2
04.03.2020,17:00,94,248,239,251
04.03.2020,18:00,180,230,226,233
04.03.2020,19:00,197,212,195,214
04.03.2020,20:00,0,168,91,46
04.03.2020,21:00,0,0,127,0
04.03.2020,22:00,0,67,128,0
04.03.2020,23:00,0,0,1,0
05.03.2020,00:00,0,0,0,0
05.03.2020,01:00,0,0,0,0
05.03.2020,02:00,0,0,0,0
05.03.2020,03:00,0,0,0,0
05.03.2020,04:00,0,0,0,0
05.03.2020,05:00,0,0,0,0
05.03.2020,06:00,61,62,60,0
05.03.2020,07:00,265,256,263,250
05.03.2020,08:00,280,247,278,251
05.03.2020,09:00,224,238,222,241
05.03.2020,10:00,0,3,198,2
05.03.2020,11:00,0,0,116,0
05.03.2020,12:00,191,214,191,215
05.03.2020,13:00,0,157,92,5
05.03.2020,14:00,0,3,88,0
05.03.2020,15:00,0,0,93,0
05.03.2020,16:00,0,0,122,0
05.03.2020,17:00,2,0,85,0
05.03.2020,18:00,233,228,232,226
05.03.2020,19:00,187,3,0,2
05.03.2020,20:00,91,0,0,0
05.03.2020,21:00,4,0,0,0
05.03.2020,22:00,0,0,0,0
05.03.2020,23:00,0,0,0,0
06.03.2020,00:00,0,0,0,0
06.03.2020,01:00,0,0,0,0
06.03.2020,02:00,0,0,0,0
06.03.2020,03:00,0,0,0,0
06.03.2020,04:00,0,0,0,0
06.03.2020,05:00,0,0,0,0
06.03.2020,06:00,53,2,0,2
06.03.2020,07:00,254,255,250,258
06.03.2020,08:00,224,237,221,239
06.03.2020,09:00,211,228,208,231
06.03.2020,10:00,208,232,205,234
06.03.2020,11:00,152,39,0,2
06.03.2020,12:00,76,0,0,0
06.03.2020,13:00,132,0,0,0
06.03.2020,14:00,110,0,1,0
06.03.2020,15:00,55,0,0,0
06.03.2020,16:00,53,5,0,0
06.03.2020,17:00,164,204,146,194
06.03.2020,18:00,243,236,240,239
06.03.2020,19:00,206,214,204,216
06.03.2020,20:00,149,25,0,2
06.03.2020,21:00,101,15,0,0
06.03.2020,22:00,111,0,0,0
06.03.2020,23:00,78,0,0,0
07.03.2020,00:00,4,0,0,0
07.03.2020,01:00,0,0,0,0
07.03.2020,02:00,0,0,0,0
07.03.2020,03:00,0,0,0,0
07.03.2020,04:00,0,0,0,0
07.03.2020,05:00,0,0,0,0
07.03.2020,06:00,3,0,0,0
07.03.2020,07:00,79,0,0,0
07.03.2020,08:00,43,0,0,0
07.03.2020,09:00,55,0,0,0
07.03.2020,10:00,56,0,0,0
07.03.2020,11:00,70,0,0,10
07.03.2020,12:00,0,0,0,0
07.03.2020,13:00,0,0,0,0
07.03.2020,14:00,0,0,0,0
07.03.2020,15:00,0,0,0,0
07.03.2020,16:00,5,0,0,0
07.03.2020,17:00,134,24,47,224
07.03.2020,18:00,277,244,276,247
07.03.2020,19:00,269,230,268,234
07.03.2020,20:00,260,250,257,252
07.03.2020,21:00,250,244,248,246
07.03.2020,22:00,7,191,179,192
07.03.2020,23:00,0,1,29,2
08.03.2020,00:00,0,0,0,0
08.03.2020,01:00,0,0,0,0
08.03.2020,02:00,0,0,0,0
08.03.2020,03:00,0,0,0,0
08.03.2020,04:00,0,0,0,0
08.03.2020,05:00,0,0,0,0
08.03.2020,06:00,0,0,0,0
08.03.2020,07:00,0,0,0,0
08.03.2020,08:00,0,0,0,0
08.03.2020,09:00,0,0,0,0
08.03.2020,10:00,0,0,0,0
08.03.2020,11:00,0,0,0,0
08.03.2020,12:00,0,0,0,0
08.03.2020,13:00,0,0,0,0
08.03.2020,14:00,0,0,0,0
08.03.2020,15:00,0,0,0,0
08.03.2020,16:00,0,0,0,0
08.03.2020,17:00,0,0,0,250
08.03.2020,18:00,215,0,0,246
08.03.2020,19:00,238,244,226,256
08.03.2020,20:00,187,226,185,228
08.03.2020,21:00,176,218,174,221
08.03.2020,22:00,1,3,95,215
08.03.2020,23:00,0,0,1,0
09.03.2020,00:00,0,0,0,0
09.03.2020,01:00,0,0,0,0
09.03.2020,02:00,0,0,0,0
09.03.2020,03:00,0,0,0,0
09.03.2020,04:00,0,0,0,0
09.03.2020,05:00,0,0,0,0
09.03.2020,06:00,130,0,0,0
09.03.2020,07:00,267,262,263,266
09.03.2020,08:00,304,284,301,288
09.03.2020,09:00,288,282,286,284
09.03.2020,10:00,208,227,205,230
09.03.2020,11:00,1,112,138,202
09.03.2020,12:00,0,0,140,2
09.03.2020,13:00,0,0,100,0
09.03.2020,14:00,0,0,108,0
09.03.2020,15:00,0,0,70,0
09.03.2020,16:00,0,0,227,242
09.03.2020,17:00,249,242,247,244
09.03.2020,18:00,253,250,252,252
09.03.2020,19:00,225,225,222,227
09.03.2020,20:00,0,1,20,1
09.03.2020,21:00,0,0,0,0
09.03.2020,22:00,0,0,0,0
09.03.2020,23:00,0,0,0,0
10.03.2020,00:00,0,0,0,0
10.03.2020,01:00,0,0,0,0
10.03.2020,02:00,0,0,0,0
10.03.2020,03:00,0,0,0,0
10.03.2020,04:00,0,0,0,0
10.03.2020,05:00,2,0,0,0
10.03.2020,06:00,93,0,1,0
10.03.2020,07:00,270,243,268,247
10.03.2020,08:00,275,264,274,267
10.03.2020,09:00,194,218,0,218
10.03.2020,10:00,153,0,0,200
10.03.2020,11:00,228,0,0,224
10.03.2020,12:00,190,0,0,158
10.03.2020,13:00,196,0,0,1
10.03.2020,14:00,177,0,0,0
10.03.2020,15:00,146,0,0,0
10.03.2020,16:00,79,0,0,0
10.03.2020,17:00,80,0,0,0
10.03.2020,18:00,79,0,0,0
10.03.2020,19:00,102,46,0,46
10.03.2020,20:00,1,0,0,0
10.03.2020,21:00,0,0,0,0
10.03.2020,22:00,0,0,0,0
10.03.2020,23:00,0,0,0,0
11.03.2020,00:00,0,0,0,0
11.03.2020,01:00,0,0,0,0
11.03.2020,02:00,0,0,0,0
11.03.2020,03:00,0,0,0,0
11.03.2020,04:00,0,0,0,0
11.03.2020,05:00,0,0,0,0
11.03.2020,06:00,73,4,1,67
11.03.2020,07:00,269,263,265,266
11.03.2020,08:00,267,0,260,260
11.03.2020,09:00,201,0,196,231
11.03.2020,10:00,76,0,0,17
11.03.2020,11:00,67,0,0,0
11.03.2020,12:00,137,0,40,22
11.03.2020,13:00,64,0,63,0
11.03.2020,14:00,79,0,77,0
11.03.2020,15:00,76,0,74,0
11.03.2020,16:00,45,0,43,2
11.03.2020,17:00,136,199,133,206
11.03.2020,18:00,272,248,270,251
11.03.2020,19:00,235,230,231,232
11.03.2020,20:00,187,204,185,206
11.03.2020,21:00,171,193,169,157
11.03.2020,22:00,78,0,2,0
11.03.2020,23:00,2,0,0,0
12.03.2020,00:00,0,0,0,0
12.03.2020,01:00,0,0,0,0
12.03.2020,02:00,0,0,0,0
12.03.2020,03:00,0,0,0,0
12.03.2020,04:00,0,0,0,0
12.03.2020,05:00,0,0,0,0
12.03.2020,06:00,0,0,0,0
12.03.2020,07:00,0,0,0,0
12.03.2020,08:00,0,0,0,0
12.03.2020,09:00,0,0,0,0
12.03.2020,10:00,0,0,0,0
12.03.2020,11:00,0,0,0,0
12.03.2020,12:00,0,0,0,0
12.03.2020,13:00,0,0,0,0
12.03.2020,14:00,0,0,0,0
12.03.2020,15:00,0,0,0,0
12.03.2020,16:00,105,50,182,50
12.03.2020,17:00,244,255,240,258
12.03.2020,18:00,254,256,251,259
12.03.2020,19:00,293,259,291,263
12.03.2020,20:00,211,238,208,240
12.03.2020,21:00,153,189,121,190
12.03.2020,22:00,91,113,203,170
12.03.2020,23:00,0,0,115,0
13.03.2020,00:00,0,0,0,0
13.03.2020,01:00,0,0,0,0
13.03.2020,02:00,0,0,0,0
13.03.2020,03:00,0,0,0,0
13.03.2020,04:00,0,0,0,0
13.03.2020,05:00,0,0,0,0
13.03.2020,06:00,0,2,30,2
13.03.2020,07:00,212,238,208,241
13.03.2020,08:00,243,249,241,252
13.03.2020,09:00,171,49,2,219
13.03.2020,10:00,5,0,0,10
13.03.2020,11:00,0,0,0,0
13.03.2020,12:00,0,0,0,0
13.03.2020,13:00,0,0,0,0
13.03.2020,14:00,0,0,0,0
13.03.2020,15:00,0,0,0,0
13.03.2020,16:00,80,0,0,0
13.03.2020,17:00,39,0,1,0
13.03.2020,18:00,277,260,275,259
13.03.2020,19:00,267,260,264,263
13.03.2020,20:00,254,250,251,253
13.03.2020,21:00,245,247,242,250
13.03.2020,22:00,277,244,276,248
13.03.2020,23:00,258,234,255,237
14.03.2020,00:00,102,0,0,1
14.03.2020,01:00,108,0,0,0
14.03.2020,02:00,124,0,0,0
14.03.2020,03:00,127,0,0,0
14.03.2020,04:00,50,0,0,0
14.03.2020,05:00,53,0,0,0
14.03.2020,06:00,70,0,0,0
14.03.2020,07:00,90,2,0,21
14.03.2020,08:00,192,208,180,210
14.03.2020,09:00,108,0,0,0
14.03.2020,10:00,84,0,0,0
14.03.2020,11:00,114,0,0,0
14.03.2020,12:00,0,0,0,0
14.03.2020,13:00,0,0,0,0
14.03.2020,14:00,0,0,0,0
14.03.2020,15:00,0,0,0,0
14.03.2020,16:00,2,0,0,0
14.03.2020,17:00,184,0,0,0
14.03.2020,18:00,202,216,0,214
14.03.2020,19:00,196,0,0,206
14.03.2020,20:00,106,0,0,0
14.03.2020,21:00,107,0,0,0
14.03.2020,22:00,100,0,0,0
14.03.2020,23:00,102,0,0,0
15.03.2020,00:00,1,0,0,0
15.03.2020,01:00,0,0,0,0
15.03.2020,02:00,0,0,0,0
15.03.2020,03:00,0,0,0,0
15.03.2020,04:00,0,0,0,0
15.03.2020,05:00,0,0,0,0
15.03.2020,06:00,0,0,0,0
15.03.2020,07:00,0,0,0,0
15.03.2020,08:00,0,0,0,0
15.03.2020,09:00,0,0,0,0
15.03.2020,10:00,0,0,0,0
15.03.2020,11:00,0,0,0,0
15.03.2020,12:00,0,0,0,0
15.03.2020,13:00,0,0,0,0
15.03.2020,14:00,0,0,0,0
15.03.2020,15:00,0,0,0,0
15.03.2020,16:00,0,0,0,0
15.03.2020,17:00,0,2,204,0
15.03.2020,18:00,44,244,205,2
15.03.2020,19:00,239,251,236,254
15.03.2020,20:00,240,250,237,253
15.03.2020,21:00,188,223,1,8
15.03.2020,22:00,4,0,0,0
15.03.2020,23:00,7,48,0,0
16.03.2020,00:00,0,146,0,0
16.03.2020,01:00,0,0,0,0
16.03.2020,02:00,0,0,0,0
16.03.2020,03:00,0,0,0,0
16.03.2020,04:00,0,0,0,0
16.03.2020,05:00,0,0,0,0
16.03.2020,06:00,64,0,4,0
16.03.2020,07:00,141,0,0,0
16.03.2020,08:00,228,249,225,251
16.03.2020,09:00,122,16,0,8
16.03.2020,10:00,87,156,0,0
16.03.2020,11:00,115,7,0,0
16.03.2020,12:00,217,0,0,0
16.03.2020,13:00,67,0,0,0
16.03.2020,14:00,67,0,0,0
16.03.2020,15:00,65,0,0,0
16.03.2020,16:00,241,248,0,247
16.03.2020,17:00,264,255,261,257
16.03.2020,18:00,266,248,264,252
16.03.2020,19:00,259,241,258,244
16.03.2020,20:00,236,235,232,238
16.03.2020,21:00,79,0,0,148
16.03.2020,22:00,95,0,0,97
16.03.2020,23:00,134,0,0,0
17.03.2020,00:00,88,0,0,0
17.03.2020,01:00,1,0,0,0
17.03.2020,02:00,0,0,0,0
17.03.2020,03:00,0,0,0,0
17.03.2020,04:00,0,0,0,0
17.03.2020,05:00,0,0,0,0
17.03.2020,06:00,39,0,0,0
17.03.2020,07:00,239,234,236,245
17.03.2020,08:00,266,252,264,255
17.03.2020,09:00,226,225,222,228
17.03.2020,10:00,0,164,101,9
17.03.2020,11:00,0,0,3,0
17.03.2020,12:00,0,0,0,0
17.03.2020,13:00,0,0,0,0
17.03.2020,14:00,0,0,0,0
17.03.2020,15:00,0,0,0,0
17.03.2020,16:00,0,0,0,0
17.03.2020,17:00,267,245,269,252
17.03.2020,18:00,265,259,263,260
17.03.2020,19:00,254,247,252,249
17.03.2020,20:00,79,0,0,1
17.03.2020,21:00,96,0,0,0
17.03.2020,22:00,4,0,0,0
17.03.2020,23:00,0,0,0,0
18.03.2020,00:00,0,0,0,0
18.03.2020,01:00,0,0,0,0
18.03.2020,02:00,0,0,0,0
18.03.2020,03:00,0,0,0,0
18.03.2020,04:00,0,0,0,0
18.03.2020,05:00,0,0,0,0
18.03.2020,06:00,0,0,0,0
18.03.2020,07:00,288,257,0,260
18.03.2020,08:00,222,154,0,224
18.03.2020,09:00,0,0,0,0
18.03.2020,10:00,0,0,0,0
18.03.2020,11:00,0,0,0,0
18.03.2020,12:00,0,0,0,0
18.03.2020,13:00,0,0,0,0
18.03.2020,14:00,0,0,0,0
18.03.2020,15:00,0,0,0,0
18.03.2020,16:00,1,0,0,0
18.03.2020,17:00,256,259,250,262
18.03.2020,18:00,228,244,226,246
18.03.2020,19:00,278,267,275,271
18.03.2020,20:00,262,256,259,259
18.03.2020,21:00,115,0,0,0
18.03.2020,22:00,148,19,0,42
18.03.2020,23:00,0,0,0,4
19.03.2020,00:00,0,0,0,0
19.03.2020,01:00,0,0,0,0
19.03.2020,02:00,0,0,0,0
19.03.2020,03:00,0,0,0,0
19.03.2020,04:00,0,0,0,0
19.03.2020,05:00,1,0,0,0
19.03.2020,06:00,131,159,0,223
19.03.2020,07:00,267,262,265,264
19.03.2020,08:00,246,249,243,252
19.03.2020,09:00,178,57,1,224
19.03.2020,10:00,39,0,0,1
19.03.2020,11:00,3,0,0,0
19.03.2020,12:00,0,0,0,0
19.03.2020,13:00,29,0,0,0
19.03.2020,14:00,4,0,0,0
19.03.2020,15:00,51,0,0,0
19.03.2020,16:00,88,0,0,28
19.03.2020,17:00,266,243,263,247
19.03.2020,18:00,272,260,271,263
19.03.2020,19:00,256,240,253,243
19.03.2020,20:00,247,233,243,235
19.03.2020,21:00,108,184,106,185
19.03.2020,22:00,97,7,2,5
19.03.2020,23:00,102,0,0,0
20.03.2020,00:00,25,0,0,0
20.03.2020,01:00,0,0,0,0
20.03.2020,02:00,0,0,0,0
20.03.2020,03:00,0,0,0,0
20.03.2020,04:00,0,0,0,0
20.03.2020,05:00,1,0,0,0
20.03.2020,06:00,38,0,1,2
20.03.2020,07:00,268,235,267,239
20.03.2020,08:00,238,237,235,239
20.03.2020,09:00,80,17,0,110
20.03.2020,10:00,132,0,0,0
20.03.2020,11:00,211,0,0,0
20.03.2020,12:00,1,0,0,0
20.03.2020,13:00,0,0,0,0
20.03.2020,14:00,0,0,0,0
20.03.2020,15:00,0,0,0,0
20.03.2020,16:00,20,0,2,0
20.03.2020,17:00,267,255,265,261
20.03.2020,18:00,260,236,257,238
20.03.2020,19:00,251,246,244,248
20.03.2020,20:00,16,0,0,0
20.03.2020,21:00,0,0,0,0
20.03.2020,22:00,0,0,0,0
20.03.2020,23:00,1,0,0,0
21.03.2020,00:00,36,0,0,0
21.03.2020,01:00,36,0,0,0
21.03.2020,02:00,97,0,0,0
21.03.2020,03:00,60,0,0,0
21.03.2020,04:00,48,0,0,0
21.03.2020,05:00,113,0,0,0
21.03.2020,06:00,141,0,0,0
21.03.2020,07:00,105,0,0,0
21.03.2020,08:00,85,0,0,0
21.03.2020,09:00,0,0,0,0
21.03.2020,10:00,0,0,0,0
21.03.2020,11:00,0,0,0,0
21.03.2020,12:00,0,0,0,0
21.03.2020,13:00,0,0,0,0
21.03.2020,14:00,0,0,0,0
21.03.2020,15:00,0,0,0,0
21.03.2020,16:00,0,0,0,0
21.03.2020,17:00,0,0,0,0
21.03.2020,18:00,261,0,0,0
21.03.2020,19:00,285,259,281,249
21.03.2020,20:00,252,244,250,247
21.03.2020,21:00,227,241,2,240
21.03.2020,22:00,267,261,0,260
21.03.2020,23:00,215,228,0,226
22.03.2020,00:00,188,210,0,209
22.03.2020,01:00,84,0,0,0
22.03.2020,02:00,92,0,0,0
22.03.2020,03:00,24,0,59,0
22.03.2020,04:00,0,0,1,0
22.03.2020,05:00,0,0,0,0
22.03.2020,06:00,0,0,0,0
22.03.2020,07:00,0,0,0,0
22.03.2020,08:00,0,0,0,0
22.03.2020,09:00,0,0,0,0
22.03.2020,10:00,0,0,0,0
22.03.2020,11:00,0,0,0,0
22.03.2020,12:00,0,0,0,0
22.03.2020,13:00,0,0,0,0
22.03.2020,14:00,0,0,0,0
22.03.2020,15:00,0,0,0,0
22.03.2020,16:00,0,0,0,0
22.03.2020,17:00,0,0,0,2
22.03.2020,18:00,259,262,255,267
22.03.2020,19:00,255,254,252,257
22.03.2020,20:00,166,217,7,217
22.03.2020,21:00,113,224,0,223
22.03.2020,22:00,74,207,0,205
22.03.2020,23:00,92,0,0,0
23.03.2020,00:00,0,0,0,0
23.03.2020,01:00,0,0,0,0
23.03.2020,02:00,0,0,0,0
23.03.2020,03:00,0,0,0,0
23.03.2020,04:00,0,0,0,0
23.03.2020,05:00,1,2,0,1
23.03.2020,06:00,267,264,263,267
23.03.2020,07:00,270,261,266,265
23.03.2020,08:00,293,248,290,252
23.03.2020,09:00,94,6,0,38
23.03.2020,10:00,0,0,0,0
23.03.2020,11:00,0,0,0,0
23.03.2020,12:00,0,0,0,0
23.03.2020,13:00,0,0,0,0
23.03.2020,14:00,0,0,0,0
23.03.2020,15:00,0,0,0,0
23.03.2020,16:00,0,0,1,0
23.03.2020,17:00,29,0,220,17
23.03.2020,18:00,273,267,269,271
23.03.2020,19:00,216,238,213,241
23.03.2020,20:00,149,221,127,223
23.03.2020,21:00,233,0,0,245
23.03.2020,22:00,146,0,0,222
23.03.2020,23:00,114,0,0,0
24.03.2020,00:00,0,0,0,0
24.03.2020,01:00,0,0,0,0
24.03.2020,02:00,0,0,0,0
24.03.2020,03:00,0,0,0,0
24.03.2020,04:00,0,0,0,0
24.03.2020,05:00,0,0,60,0
24.03.2020,06:00,239,245,237,253
24.03.2020,07:00,258,253,255,257
24.03.2020,08:00,285,258,283,261
24.03.2020,09:00,1,112,129,48
24.03.2020,10:00,0,0,59,0
24.03.2020,11:00,0,0,0,0
24.03.2020,12:00,0,0,0,0
24.03.2020,13:00,0,0,0,0
24.03.2020,14:00,0,0,0,0
24.03.2020,15:00,0,0,0,0
24.03.2020,16:00,32,0,0,0
24.03.2020,17:00,172,85,127,243
24.03.2020,18:00,246,252,243,255
24.03.2020,19:00,222,241,220,244
24.03.2020,20:00,127,141,80,193
24.03.2020,21:00,68,0,0,55
24.03.2020,22:00,100,0,0,0
24.03.2020,23:00,101,0,0,0
25.03.2020,00:00,101,0,0,0
25.03.2020,01:00,101,0,0,0
25.03.2020,02:00,38,0,0,0
25.03.2020,03:00,0,0,0,0
25.03.2020,04:00,0,0,0,0
25.03.2020,05:00,16,0,0,0
25.03.2020,06:00,173,2,0,225
25.03.2020,07:00,259,256,255,259
25.03.2020,08:00,255,253,252,256
25.03.2020,09:00,85,60,17,59
25.03.2020,10:00,0,0,0,0
25.03.2020,11:00,0,0,0,0
25.03.2020,12:00,0,0,0,0
25.03.2020,13:00,0,0,0,0
25.03.2020,14:00,0,0,0,0
25.03.2020,15:00,0,0,0,0
25.03.2020,16:00,50,0,0,0
25.03.2020,17:00,234,68,112,124
25.03.2020,18:00,227,245,224,248
25.03.2020,19:00,141,224,140,226
25.03.2020,20:00,183,225,190,196
25.03.2020,21:00,0,2,96,0
25.03.2020,22:00,99,69,88,137
25.03.2020,23:00,2,0,0,0
26.03.2020,00:00,0,0,0,0
26.03.2020,01:00,0,0,0,0
26.03.2020,02:00,0,0,0,0
26.03.2020,03:00,0,0,0,0
26.03.2020,04:00,0,0,0,0
26.03.2020,05:00,0,0,0,0
26.03.2020,06:00,128,171,1,222
26.03.2020,07:00,259,250,255,254
26.03.2020,08:00,247,247,245,250
26.03.2020,09:00,107,0,42,1
26.03.2020,10:00,0,0,0,0
26.03.2020,11:00,0,0,0,0
26.03.2020,12:00,0,0,0,0
26.03.2020,13:00,0,0,0,0
26.03.2020,14:00,0,0,0,0
26.03.2020,15:00,0,0,0,0
26.03.2020,16:00,0,0,0,0
26.03.2020,17:00,204,71,130,250
26.03.2020,18:00,207,238,204,240
26.03.2020,19:00,245,249,242,252
26.03.2020,20:00,233,241,229,245
26.03.2020,21:00,183,70,4,224
26.03.2020,22:00,246,247,243,250
26.03.2020,23:00,112,40,0,0
27.03.2020,00:00,0,0,0,0
27.03.2020,01:00,0,0,0,0
27.03.2020,02:00,0,0,0,0
27.03.2020,03:00,0,0,0,0
27.03.2020,04:00,0,0,0,0
27.03.2020,05:00,0,0,0,0
27.03.2020,06:00,183,0,3,223
27.03.2020,07:00,275,264,273,271
27.03.2020,08:00,235,241,233,243
27.03.2020,09:00,127,2,0,3
27.03.2020,10:00,4,0,0,0
27.03.2020,11:00,0,0,0,0
27.03.2020,12:00,0,0,0,0
27.03.2020,13:00,0,0,0,0
27.03.2020,14:00,0,0,0,0
27.03.2020,15:00,0,0,0,0
27.03.2020,16:00,122,0,0,0
27.03.2020,17:00,267,250,265,253
27.03.2020,18:00,185,217,183,219
27.03.2020,19:00,198,223,195,225
27.03.2020,20:00,248,235,245,238
27.03.2020,21:00,224,225,220,228
27.03.2020,22:00,112,47,0,0
27.03.2020,23:00,136,0,0,0
28.03.2020,00:00,157,0,0,0
28.03.2020,01:00,121,0,0,0
28.03.2020,02:00,176,0,0,0
28.03.2020,03:00,0,0,0,0
28.03.2020,04:00,0,0,0,0
28.03.2020,05:00,166,0,0,0
28.03.2020,06:00,69,0,0,0
28.03.2020,07:00,114,0,0,0
28.03.2020,08:00,170,0,0,0
28.03.2020,09:00,98,0,0,0
28.03.2020,10:00,0,0,0,0
28.03.2020,11:00,0,0,0,0
28.03.2020,12:00,0,0,0,0
28.03.2020,13:00,0,0,0,0
28.03.2020,14:00,0,0,0,0
28.03.2020,15:00,0,0,0,0
28.03.2020,16:00,0,0,0,0
28.03.2020,17:00,0,0,0,0
28.03.2020,18:00,220,238,220,241
28.03.2020,19:00,285,277,284,280
28.03.2020,20:00,240,242,237,245
28.03.2020,21:00,181,209,178,212
28.03.2020,22:00,244,237,241,240
28.03.2020,23:00,154,194,151,196
29.03.2020,00:00,236,0,14,0
29.03.2020,01:00,85,0,0,0
29.03.2020,03:00,1,0,0,0
29.03.2020,04:00,0,0,0,0
29.03.2020,05:00,0,0,0,0
29.03.2020,06:00,0,0,0,0
29.03.2020,07:00,0,0,0,0
29.03.2020,08:00,0,0,0,0
29.03.2020,09:00,0,0,0,0
29.03.2020,10:00,0,0,0,0
29.03.2020,11:00,0,0,0,0
29.03.2020,12:00,0,0,0,0
29.03.2020,13:00,0,0,0,0
29.03.2020,14:00,0,0,0,0
29.03.2020,15:00,0,0,0,0
29.03.2020,16:00,0,0,0,0
29.03.2020,17:00,2,0,0,0
29.03.2020,18:00,93,0,0,0
29.03.2020,19:00,84,0,0,0
29.03.2020,20:00,252,260,244,262
29.03.2020,21:00,252,255,249,258
29.03.2020,22:00,88,3,1,0
29.03.2020,23:00,1,0,0,0
30.03.2020,00:00,0,0,0,0
30.03.2020,01:00,0,0,0,0
30.03.2020,02:00,0,0,0,0
30.03.2020,03:00,0,0,0,0
30.03.2020,04:00,0,0,0,0
30.03.2020,05:00,117,0,0,0
30.03.2020,06:00,212,50,75,49
30.03.2020,07:00,216,241,214,243
30.03.2020,08:00,251,253,249,256
30.03.2020,09:00,190,222,187,225
30.03.2020,10:00,67,24,0,176
30.03.2020,11:00,5,0,0,3
30.03.2020,12:00,0,0,0,0
30.03.2020,13:00,0,0,0,0
30.03.2020,14:00,0,0,0,0
30.03.2020,15:00,0,0,0,0
30.03.2020,16:00,8,0,0,0
30.03.2020,17:00,139,65,12,65
30.03.2020,18:00,184,236,181,239
30.03.2020,19:00,293,271,290,275
30.03.2020,20:00,243,254,241,257
30.03.2020,21:00,204,230,201,232
30.03.2020,22:00,139,127,71,72
30.03.2020,23:00,0,0,0,0
31.03.2020,00:00,0,0,0,0
31.03.2020,01:00,0,0,0,0
31.03.2020,02:00,0,0,0,0
31.03.2020,03:00,0,0,0,0
31.03.2020,04:00,0,0,0,0
31.03.2020,05:00,1,0,0,0
31.03.2020,06:00,280,242,278,246
31.03.2020,07:00,274,259,273,263
31.03.2020,08:00,266,259,263,262
31.03.2020,09:00,239,239,235,241
31.03.2020,10:00,0,1,64,2
31.03.2020,11:00,0,0,0,0
31.03.2020,12:00,0,0,0,0
31.03.2020,13:00,0,0,0,0
31.03.2020,14:00,0,0,0,0
31.03.2020,15:00,0,0,0,0
31.03.2020,16:00,0,0,0,0
31.03.2020,17:00,0,0,140,0
31.03.2020,18:00,232,235,230,184
31.03.2020,19:00,253,247,250,251
31.03.2020,20:00,266,260,265,262
31.03.2020,21:00,238,235,235,238
