Datum,Uhrzeit,Generation_DE B[MW],Generation_DE A[MW]
17.03.2020,23:00,173,0
18.03.2020,00:00,174,0
18.03.2020,01:00,174,0
18.03.2020,02:00,172,0
18.03.2020,03:00,172,0
18.03.2020,04:00,173,0
18.03.2020,05:00,177,0
18.03.2020,06:00,164,0
18.03.2020,07:00,163,0
18.03.2020,08:00,178,0
18.03.2020,09:00,179,0
18.03.2020,10:00,176,0
18.03.2020,11:00,172,0
18.03.2020,12:00,172,0
18.03.2020,13:00,175,0
18.03.2020,14:00,175,0
18.03.2020,15:00,173,0
18.03.2020,16:00,173,0
18.03.2020,17:00,175,0
18.03.2020,18:00,180,0
18.03.2020,19:00,168,0
18.03.2020,20:00,181,0
18.03.2020,21:00,187,0
18.03.2020,22:00,175,0
18.03.2020,23:00,180,0
19.03.2020,00:00,177,0
19.03.2020,01:00,180,0
19.03.2020,02:00,178,0
19.03.2020,03:00,177,0
19.03.2020,04:00,177,0
19.03.2020,05:00,179,0
19.03.2020,06:00,172,0
19.03.2020,07:00,166,0
19.03.2020,08:00,173,0
19.03.2020,09:00,183,0
19.03.2020,10:00,179,0
19.03.2020,11:00,173,0
19.03.2020,12:00,162,0
19.03.2020,13:00,178,0
19.03.2020,14:00,174,0
19.03.2020,15:00,176,0
19.03.2020,16:00,172,0
19.03.2020,17:00,168,0
19.03.2020,18:00,174,0
19.03.2020,19:00,188,0
19.03.2020,20:00,183,0
19.03.2020,21:00,177,0
19.03.2020,22:00,177,0
19.03.2020,23:00,176,0
20.03.2020,00:00,179,0
20.03.2020,01:00,178,0
20.03.2020,02:00,179,0
20.03.2020,03:00,175,0
20.03.2020,04:00,175,0
20.03.2020,05:00,180,0
20.03.2020,06:00,178,0
20.03.2020,07:00,176,0
20.03.2020,08:00,178,0
20.03.2020,09:00,177,0
20.03.2020,10:00,176,0
20.03.2020,11:00,176,0
20.03.2020,12:00,179,0
20.03.2020,13:00,178,0
20.03.2020,14:00,176,0
20.03.2020,15:00,176,0
20.03.2020,16:00,174,0
20.03.2020,17:00,179,0
20.03.2020,18:00,245,0
20.03.2020,19:00,261,0
20.03.2020,20:00,211,0
20.03.2020,21:00,180,0
20.03.2020,22:00,176,0
20.03.2020,23:00,177,0
21.03.2020,00:00,175,0
21.03.2020,01:00,176,0
21.03.2020,02:00,175,0
21.03.2020,03:00,179,0
21.03.2020,04:00,177,0
21.03.2020,05:00,176,0
21.03.2020,06:00,174,0
21.03.2020,07:00,176,0
21.03.2020,08:00,168,0
21.03.2020,09:00,171,0
21.03.2020,10:00,175,0
21.03.2020,11:00,185,0
21.03.2020,12:00,176,0
21.03.2020,13:00,179,0
21.03.2020,14:00,178,0
21.03.2020,15:00,179,0
21.03.2020,16:00,176,0
21.03.2020,17:00,176,0
21.03.2020,18:00,178,0
21.03.2020,19:00,179,0
21.03.2020,20:00,176,0
21.03.2020,21:00,176,0
21.03.2020,22:00,178,0
21.03.2020,23:00,177,0
22.03.2020,00:00,177,0
22.03.2020,01:00,177,0
22.03.2020,02:00,179,0
22.03.2020,03:00,175,0
22.03.2020,04:00,177,0
22.03.2020,05:00,180,0
22.03.2020,06:00,174,0
22.03.2020,07:00,175,0
22.03.2020,08:00,177,0
22.03.2020,09:00,180,0
22.03.2020,10:00,177,0
22.03.2020,11:00,177,0
22.03.2020,12:00,176,0
22.03.2020,13:00,178,0
22.03.2020,14:00,179,0
22.03.2020,15:00,178,0
22.03.2020,16:00,176,0
22.03.2020,17:00,180,0
22.03.2020,18:00,177,0
22.03.2020,19:00,176,0
22.03.2020,20:00,179,0
22.03.2020,21:00,176,0
22.03.2020,22:00,176,0
22.03.2020,23:00,177,0
23.03.2020,00:00,177,0
23.03.2020,01:00,179,0
23.03.2020,02:00,176,0
23.03.2020,03:00,178,0
23.03.2020,04:00,178,0
23.03.2020,05:00,177,0
23.03.2020,06:00,171,0
23.03.2020,07:00,174,0
23.03.2020,08:00,184,0
23.03.2020,09:00,184,0
23.03.2020,10:00,183,0
23.03.2020,11:00,183,0
23.03.2020,12:00,183,0
23.03.2020,13:00,182,0
23.03.2020,14:00,181,0
23.03.2020,15:00,183,0
23.03.2020,16:00,187,0
23.03.2020,17:00,182,0
23.03.2020,18:00,173,0
23.03.2020,19:00,172,0
23.03.2020,20:00,176,0
23.03.2020,21:00,168,0
23.03.2020,22:00,172,0
23.03.2020,23:00,175,0
24.03.2020,00:00,173,0
24.03.2020,01:00,171,0
24.03.2020,02:00,172,0
24.03.2020,03:00,170,0
24.03.2020,04:00,173,0
24.03.2020,05:00,172,0
24.03.2020,06:00,170,0
24.03.2020,07:00,172,0
24.03.2020,08:00,172,0
24.03.2020,09:00,184,0
24.03.2020,10:00,190,0
24.03.2020,11:00,182,0
24.03.2020,12:00,183,0
24.03.2020,13:00,182,0
24.03.2020,14:00,183,0
24.03.2020,15:00,167,0
24.03.2020,16:00,169,0
24.03.2020,17:00,169,0
24.03.2020,18:00,167,0
24.03.2020,19:00,163,0
24.03.2020,20:00,163,0
24.03.2020,21:00,162,0
24.03.2020,22:00,164,0
24.03.2020,23:00,165,0
25.03.2020,00:00,164,0
25.03.2020,01:00,179,0
25.03.2020,02:00,177,0
25.03.2020,03:00,175,0
25.03.2020,04:00,174,0
25.03.2020,05:00,173,0
25.03.2020,06:00,166,0
25.03.2020,07:00,167,0
25.03.2020,08:00,188,0
25.03.2020,09:00,189,0
25.03.2020,10:00,174,0
25.03.2020,11:00,172,0
25.03.2020,12:00,171,0
25.03.2020,13:00,174,0
25.03.2020,14:00,174,0
25.03.2020,15:00,170,0
25.03.2020,16:00,166,0
25.03.2020,17:00,166,0
25.03.2020,18:00,161,0
25.03.2020,19:00,171,0
25.03.2020,20:00,176,0
25.03.2020,21:00,168,0
25.03.2020,22:00,170,0
25.03.2020,23:00,168,0
26.03.2020,00:00,169,0
26.03.2020,01:00,168,0
26.03.2020,02:00,169,0
26.03.2020,03:00,171,0
26.03.2020,04:00,172,0
26.03.2020,05:00,174,0
26.03.2020,06:00,172,0
26.03.2020,07:00,166,0
26.03.2020,08:00,167,0
26.03.2020,09:00,182,0
26.03.2020,10:00,177,0
26.03.2020,11:00,175,0
26.03.2020,12:00,173,0
26.03.2020,13:00,172,0
26.03.2020,14:00,172,0
26.03.2020,15:00,173,0
26.03.2020,16:00,171,0
26.03.2020,17:00,168,0
26.03.2020,18:00,166,0
26.03.2020,19:00,166,0
26.03.2020,20:00,170,0
26.03.2020,21:00,170,0
26.03.2020,22:00,168,0
26.03.2020,23:00,169,0
27.03.2020,00:00,172,0
27.03.2020,01:00,168,0
27.03.2020,02:00,172,0
27.03.2020,03:00,174,0
27.03.2020,04:00,173,0
27.03.2020,05:00,174,0
27.03.2020,06:00,150,0
27.03.2020,07:00,168,0
27.03.2020,08:00,163,0
27.03.2020,09:00,161,0
27.03.2020,10:00,160,0
27.03.2020,11:00,159,0
27.03.2020,12:00,159,0
27.03.2020,13:00,161,0
27.03.2020,14:00,162,0
27.03.2020,15:00,159,0
27.03.2020,16:00,159,0
27.03.2020,17:00,162,0
27.03.2020,18:00,165,0
27.03.2020,19:00,165,0
27.03.2020,20:00,164,0
27.03.2020,21:00,175,0
27.03.2020,22:00,226,0
27.03.2020,23:00,226,0
28.03.2020,00:00,221,0
28.03.2020,01:00,222,0
28.03.2020,02:00,223,0
28.03.2020,03:00,222,0
28.03.2020,04:00,223,0
28.03.2020,05:00,225,0
28.03.2020,06:00,223,0
28.03.2020,07:00,223,0
28.03.2020,08:00,176,0
28.03.2020,09:00,130,0
28.03.2020,10:00,128,0
28.03.2020,11:00,126,0
28.03.2020,12:00,126,0
28.03.2020,13:00,127,0
28.03.2020,14:00,144,0
28.03.2020,15:00,154,0
28.03.2020,16:00,159,0
28.03.2020,17:00,152,15
28.03.2020,18:00,156,183
28.03.2020,19:00,142,212
28.03.2020,20:00,0,245
28.03.2020,21:00,0,245
28.03.2020,22:00,0,234
28.03.2020,23:00,0,234
29.03.2020,00:00,0,238
29.03.2020,01:00,0,241
29.03.2020,03:00,0,241
29.03.2020,04:00,0,239
29.03.2020,05:00,0,241
29.03.2020,06:00,0,220
29.03.2020,07:00,0,212
29.03.2020,08:00,0,212
29.03.2020,09:00,0,212
29.03.2020,10:00,0,211
29.03.2020,11:00,0,211
29.03.2020,12:00,0,212
29.03.2020,13:00,0,211
29.03.2020,14:00,0,212
29.03.2020,15:00,0,211
29.03.2020,16:00,0,217
29.03.2020,17:00,0,212
29.03.2020,18:00,0,230
29.03.2020,19:00,0,230
29.03.2020,20:00,0,235
29.03.2020,21:00,0,235
29.03.2020,22:00,0,234
29.03.2020,23:00,0,233
30.03.2020,00:00,0,235
30.03.2020,01:00,0,236
30.03.2020,02:00,0,236
30.03.2020,03:00,0,237
30.03.2020,04:00,0,235
30.03.2020,05:00,0,232
30.03.2020,06:00,0,207
30.03.2020,07:00,0,194
30.03.2020,08:00,0,188
30.03.2020,09:00,0,196
30.03.2020,10:00,0,194
30.03.2020,11:00,0,193
30.03.2020,12:00,0,195
30.03.2020,13:00,0,195
30.03.2020,14:00,0,195
30.03.2020,15:00,0,194
30.03.2020,16:00,0,194
30.03.2020,17:00,0,194
30.03.2020,18:00,0,196
30.03.2020,19:00,0,194
30.03.2020,20:00,0,195
30.03.2020,21:00,0,195
30.03.2020,22:00,0,194
30.03.2020,23:00,0,204
31.03.2020,00:00,0,206
31.03.2020,01:00,0,209
31.03.2020,02:00,0,210
31.03.2020,03:00,0,209
31.03.2020,04:00,0,213
31.03.2020,05:00,0,202
31.03.2020,06:00,0,200
31.03.2020,07:00,0,201
31.03.2020,08:00,0,199
31.03.2020,09:00,0,202
31.03.2020,10:00,0,203
31.03.2020,11:00,0,205
31.03.2020,12:00,0,203
31.03.2020,13:00,0,204
31.03.2020,14:00,0,203
31.03.2020,15:00,0,203
31.03.2020,16:00,0,203
31.03.2020,17:00,0,204
31.03.2020,18:00,0,205
31.03.2020,19:00,0,204
31.03.2020,20:00,0,199
31.03.2020,21:00,0,200
31.03.2020,22:00,0,199
31.03.2020,23:00,0,200
01.04.2020,00:00,0,200
01.04.2020,01:00,0,200
01.04.2020,02:00,0,200
01.04.2020,03:00,0,200
01.04.2020,04:00,0,200
01.04.2020,05:00,0,198
01.04.2020,06:00,0,199
01.04.2020,07:00,0,199
01.04.2020,08:00,0,199
01.04.2020,09:00,0,199
01.04.2020,10:00,0,200
01.04.2020,11:00,0,200
01.04.2020,12:00,0,198
01.04.2020,13:00,0,200
01.04.2020,14:00,0,198
01.04.2020,15:00,0,201
01.04.2020,16:00,0,201
01.04.2020,17:00,0,201
01.04.2020,18:00,0,200
01.04.2020,19:00,0,200
01.04.2020,20:00,0,201
01.04.2020,21:00,0,199
01.04.2020,22:00,0,200
01.04.2020,23:00,0,200
02.04.2020,00:00,0,200
02.04.2020,01:00,0,201
02.04.2020,02:00,0,200
02.04.2020,03:00,0,200
02.04.2020,04:00,0,199
02.04.2020,05:00,0,200
02.04.2020,06:00,0,200
02.04.2020,07:00,0,199
02.04.2020,08:00,0,199
02.04.2020,09:00,0,201
02.04.2020,10:00,0,200
02.04.2020,11:00,0,200
02.04.2020,12:00,0,202
02.04.2020,13:00,0,215
02.04.2020,14:00,0,214
02.04.2020,15:00,0,214
02.04.2020,16:00,0,203
02.04.2020,17:00,0,187
02.04.2020,18:00,0,195
02.04.2020,19:00,15,195
02.04.2020,20:00,114,88
02.04.2020,21:00,193,0
02.04.2020,22:00,50,0
02.04.2020,23:00,6,0
03.04.2020,00:00,199,0
03.04.2020,01:00,232,0
03.04.2020,02:00,232,0
03.04.2020,03:00,229,0
03.04.2020,04:00,232,0
03.04.2020,05:00,230,0
03.04.2020,06:00,239,0
03.04.2020,07:00,232,0
03.04.2020,08:00,190,0
03.04.2020,09:00,178,0
03.04.2020,10:00,178,0
03.04.2020,11:00,175,0
03.04.2020,12:00,175,0
03.04.2020,13:00,173,0
03.04.2020,14:00,173,0
03.04.2020,15:00,176,0
03.04.2020,16:00,179,0
03.04.2020,17:00,176,0
03.04.2020,18:00,176,0
03.04.2020,19:00,173,0
03.04.2020,20:00,173,0
03.04.2020,21:00,173,0
03.04.2020,22:00,173,0
03.04.2020,23:00,173,0
04.04.2020,00:00,174,0
04.04.2020,01:00,173,0
04.04.2020,02:00,157,0
04.04.2020,03:00,135,0
04.04.2020,04:00,133,0
04.04.2020,05:00,133,0
04.04.2020,06:00,132,0
04.04.2020,07:00,133,0
04.04.2020,08:00,133,0
04.04.2020,09:00,132,0
04.04.2020,10:00,133,0
04.04.2020,11:00,133,0
04.04.2020,12:00,134,0
04.04.2020,13:00,134,0
04.04.2020,14:00,134,0
04.04.2020,15:00,134,0
04.04.2020,16:00,136,0
04.04.2020,17:00,135,0
04.04.2020,18:00,134,0
04.04.2020,19:00,134,0
04.04.2020,20:00,135,0
04.04.2020,21:00,139,0
04.04.2020,22:00,138,0
04.04.2020,23:00,138,0
05.04.2020,00:00,141,0
05.04.2020,01:00,145,0
05.04.2020,02:00,144,0
05.04.2020,03:00,145,0
05.04.2020,04:00,144,0
05.04.2020,05:00,143,0
05.04.2020,06:00,146,0
05.04.2020,07:00,151,0
05.04.2020,08:00,148,0
05.04.2020,09:00,145,0
05.04.2020,10:00,145,0
05.04.2020,11:00,147,0
05.04.2020,12:00,147,0
05.04.2020,13:00,147,0
05.04.2020,14:00,145,0
05.04.2020,15:00,146,0
05.04.2020,16:00,147,0
05.04.2020,17:00,147,0
05.04.2020,18:00,144,0
05.04.2020,19:00,146,0
05.04.2020,20:00,145,0
05.04.2020,21:00,146,0
05.04.2020,22:00,145,0
05.04.2020,23:00,142,0
06.04.2020,00:00,142,0
06.04.2020,01:00,141,0
06.04.2020,02:00,144,0
06.04.2020,03:00,147,0
06.04.2020,04:00,174,0
06.04.2020,05:00,174,0
06.04.2020,06:00,169,0
06.04.2020,07:00,168,0
06.04.2020,08:00,169,0
06.04.2020,09:00,169,0
06.04.2020,10:00,170,0
06.04.2020,11:00,170,0
06.04.2020,12:00,169,0
06.04.2020,13:00,169,0
06.04.2020,14:00,168,0
06.04.2020,15:00,169,0
06.04.2020,16:00,169,0
06.04.2020,17:00,169,0
06.04.2020,18:00,171,0
06.04.2020,19:00,175,0
06.04.2020,20:00,175,0
06.04.2020,21:00,171,0
06.04.2020,22:00,174,0
06.04.2020,23:00,172,0
07.04.2020,00:00,174,0
07.04.2020,01:00,175,0
07.04.2020,02:00,173,0
07.04.2020,03:00,173,0
07.04.2020,04:00,173,0
07.04.2020,05:00,175,0
07.04.2020,06:00,174,0
07.04.2020,07:00,180,0
07.04.2020,08:00,185,0
07.04.2020,09:00,183,0
07.04.2020,10:00,181,0
07.04.2020,11:00,183,0
07.04.2020,12:00,184,0
07.04.2020,13:00,184,0
07.04.2020,14:00,183,0
07.04.2020,15:00,175,0
07.04.2020,16:00,149,0
07.04.2020,17:00,160,0
07.04.2020,18:00,179,0
07.04.2020,19:00,178,0
07.04.2020,20:00,177,0
07.04.2020,21:00,179,0
07.04.2020,22:00,178,0
07.04.2020,23:00,178,0
08.04.2020,00:00,178,0
08.04.2020,01:00,179,0
08.04.2020,02:00,176,0
08.04.2020,03:00,179,0
08.04.2020,04:00,176,0
08.04.2020,05:00,180,0
08.04.2020,06:00,179,0
08.04.2020,07:00,178,0
08.04.2020,08:00,180,0
08.04.2020,09:00,180,0
08.04.2020,10:00,180,0
08.04.2020,11:00,197,0
08.04.2020,12:00,201,0
08.04.2020,13:00,201,0
08.04.2020,14:00,213,0
08.04.2020,15:00,241,0
08.04.2020,16:00,240,0
08.04.2020,17:00,226,0
08.04.2020,18:00,226,43
08.04.2020,19:00,215,253
08.04.2020,20:00,180,288
08.04.2020,21:00,172,282
08.04.2020,22:00,176,278
08.04.2020,23:00,0,268
09.04.2020,00:00,0,215
09.04.2020,01:00,0,213
09.04.2020,02:00,0,213
09.04.2020,03:00,0,213
09.04.2020,04:00,0,213
09.04.2020,05:00,0,213
09.04.2020,06:00,0,213
09.04.2020,07:00,0,214
09.04.2020,08:00,0,212
09.04.2020,09:00,0,213
09.04.2020,10:00,0,213
09.04.2020,11:00,0,214
09.04.2020,12:00,0,214
09.04.2020,13:00,0,214
09.04.2020,14:00,0,214
09.04.2020,15:00,0,212
09.04.2020,16:00,0,204
09.04.2020,17:00,0,212
09.04.2020,18:00,0,203
09.04.2020,19:00,0,197
09.04.2020,20:00,0,196
09.04.2020,21:00,0,195
09.04.2020,22:00,0,197
09.04.2020,23:00,0,196
10.04.2020,00:00,0,200
10.04.2020,01:00,0,245
10.04.2020,02:00,0,244
10.04.2020,03:00,0,245
10.04.2020,04:00,0,245
10.04.2020,05:00,0,245
10.04.2020,06:00,0,246
10.04.2020,07:00,0,246
10.04.2020,08:00,0,246
10.04.2020,09:00,0,246
10.04.2020,10:00,0,245
10.04.2020,11:00,0,246
10.04.2020,12:00,0,245
10.04.2020,13:00,0,246
10.04.2020,14:00,0,246
10.04.2020,15:00,0,246
10.04.2020,16:00,0,246
10.04.2020,17:00,0,245
10.04.2020,18:00,0,246
10.04.2020,19:00,0,246
10.04.2020,20:00,0,246
10.04.2020,21:00,0,246
10.04.2020,22:00,0,247
10.04.2020,23:00,0,246
11.04.2020,00:00,0,246
11.04.2020,01:00,0,246
11.04.2020,02:00,0,246
11.04.2020,03:00,0,245
11.04.2020,04:00,0,246
11.04.2020,05:00,0,246
11.04.2020,06:00,0,245
11.04.2020,07:00,0,245
11.04.2020,08:00,0,245
11.04.2020,09:00,0,245
11.04.2020,10:00,0,246
11.04.2020,11:00,0,246
11.04.2020,12:00,0,246
11.04.2020,13:00,0,247
11.04.2020,14:00,0,246
11.04.2020,15:00,0,247
11.04.2020,16:00,0,247
11.04.2020,17:00,0,247
11.04.2020,18:00,0,246
11.04.2020,19:00,0,246
11.04.2020,20:00,0,246
11.04.2020,21:00,0,246
11.04.2020,22:00,0,247
11.04.2020,23:00,0,246
12.04.2020,00:00,0,246
12.04.2020,01:00,0,246
12.04.2020,02:00,0,245
12.04.2020,03:00,0,247
12.04.2020,04:00,0,247
12.04.2020,05:00,0,246
12.04.2020,06:00,0,246
12.04.2020,07:00,0,246
12.04.2020,08:00,0,246
12.04.2020,09:00,0,246
12.04.2020,10:00,0,246
12.04.2020,11:00,0,246
12.04.2020,12:00,0,246
12.04.2020,13:00,0,246
12.04.2020,14:00,0,247
12.04.2020,15:00,0,247
12.04.2020,16:00,0,246
12.04.2020,17:00,0,246
12.04.2020,18:00,0,246
12.04.2020,19:00,0,247
12.04.2020,20:00,0,246
12.04.2020,21:00,0,246
12.04.2020,22:00,0,247
12.04.2020,23:00,0,246
13.04.2020,00:00,0,246
13.04.2020,01:00,0,245
13.04.2020,02:00,0,248
13.04.2020,03:00,0,246
13.04.2020,04:00,0,246
13.04.2020,05:00,0,246
13.04.2020,06:00,0,246
13.04.2020,07:00,0,246
13.04.2020,08:00,0,245
13.04.2020,09:00,0,246
13.04.2020,10:00,0,246
13.04.2020,11:00,0,246
13.04.2020,12:00,0,246
13.04.2020,13:00,0,247
13.04.2020,14:00,0,246
13.04.2020,15:00,0,245
13.04.2020,16:00,0,245
13.04.2020,17:00,0,243
13.04.2020,18:00,0,243
13.04.2020,19:00,0,243
13.04.2020,20:00,0,243
13.04.2020,21:00,0,243
13.04.2020,22:00,0,243
13.04.2020,23:00,0,243
14.04.2020,00:00,0,240
14.04.2020,01:00,0,243
14.04.2020,02:00,0,243
14.04.2020,03:00,0,241
14.04.2020,04:00,0,243
14.04.2020,05:00,0,240
14.04.2020,06:00,0,234
14.04.2020,07:00,0,207
14.04.2020,08:00,0,204
14.04.2020,09:00,0,207
14.04.2020,10:00,0,203
14.04.2020,11:00,0,206
14.04.2020,12:00,0,206
14.04.2020,13:00,0,207
14.04.2020,14:00,0,205
14.04.2020,15:00,0,207
14.04.2020,16:00,0,208
14.04.2020,17:00,0,201
14.04.2020,18:00,0,195
14.04.2020,19:00,0,201
14.04.2020,20:00,0,196
14.04.2020,21:00,0,195
14.04.2020,22:00,0,196
14.04.2020,23:00,0,196
15.04.2020,00:00,0,196
15.04.2020,01:00,0,196
15.04.2020,02:00,0,196
15.04.2020,03:00,0,205
15.04.2020,04:00,0,202
15.04.2020,05:00,0,218
15.04.2020,06:00,0,210
15.04.2020,07:00,0,199
15.04.2020,08:00,0,200
15.04.2020,09:00,0,207
15.04.2020,10:00,0,202
15.04.2020,11:00,0,205
15.04.2020,12:00,0,205
15.04.2020,13:00,0,206
15.04.2020,14:00,0,206
15.04.2020,15:00,0,205
15.04.2020,16:00,0,207
15.04.2020,17:00,0,207
15.04.2020,18:00,0,206
15.04.2020,19:00,0,220
15.04.2020,20:00,0,267
15.04.2020,21:00,0,272
15.04.2020,22:00,0,256
15.04.2020,23:00,0,226
16.04.2020,00:00,0,201
16.04.2020,01:00,0,201
16.04.2020,02:00,0,199
16.04.2020,03:00,0,200
16.04.2020,04:00,0,199
16.04.2020,05:00,0,209
16.04.2020,06:00,0,209
16.04.2020,07:00,0,217
16.04.2020,08:00,0,207
16.04.2020,09:00,0,206
16.04.2020,10:00,0,206
16.04.2020,11:00,0,205
16.04.2020,12:00,0,206
16.04.2020,13:00,0,206
16.04.2020,14:00,0,205
16.04.2020,15:00,0,206
16.04.2020,16:00,0,204
16.04.2020,17:00,0,206
16.04.2020,18:00,0,205
16.04.2020,19:00,0,204
16.04.2020,20:00,0,206
16.04.2020,21:00,0,205
16.04.2020,22:00,0,206
16.04.2020,23:00,0,206
17.04.2020,00:00,0,206
17.04.2020,01:00,0,206
17.04.2020,02:00,0,205
17.04.2020,03:00,0,205
17.04.2020,04:00,0,206
17.04.2020,05:00,0,206
17.04.2020,06:00,0,205
17.04.2020,07:00,0,205
17.04.2020,08:00,0,204
17.04.2020,09:00,0,206
17.04.2020,10:00,0,205
17.04.2020,11:00,0,204
17.04.2020,12:00,0,205
17.04.2020,13:00,0,206
17.04.2020,14:00,0,205
17.04.2020,15:00,0,206
17.04.2020,16:00,0,206
17.04.2020,17:00,0,208
17.04.2020,18:00,0,208
17.04.2020,19:00,0,208
17.04.2020,20:00,0,209
17.04.2020,21:00,0,207
17.04.2020,22:00,0,210
17.04.2020,23:00,0,209
18.04.2020,00:00,0,209
18.04.2020,01:00,0,212
18.04.2020,02:00,0,248
18.04.2020,03:00,0,250
18.04.2020,04:00,0,249
18.04.2020,05:00,0,251
18.04.2020,06:00,0,251
18.04.2020,07:00,0,250
18.04.2020,08:00,0,250
18.04.2020,09:00,0,251
18.04.2020,10:00,0,250
18.04.2020,11:00,0,252
18.04.2020,12:00,0,252
18.04.2020,13:00,0,254
18.04.2020,14:00,0,254
18.04.2020,15:00,0,254
18.04.2020,16:00,0,255
18.04.2020,17:00,0,254
18.04.2020,18:00,0,254
18.04.2020,19:00,0,254
18.04.2020,20:00,0,253
18.04.2020,21:00,0,254
18.04.2020,22:00,0,255
18.04.2020,23:00,0,253
19.04.2020,00:00,0,254
19.04.2020,01:00,0,254
19.04.2020,02:00,0,254
19.04.2020,03:00,0,254
19.04.2020,04:00,0,254
19.04.2020,05:00,0,254
19.04.2020,06:00,0,254
19.04.2020,07:00,0,254
19.04.2020,08:00,0,252
19.04.2020,09:00,0,245
19.04.2020,10:00,0,245
19.04.2020,11:00,0,246
19.04.2020,12:00,0,250
19.04.2020,13:00,0,250
19.04.2020,14:00,0,250
19.04.2020,15:00,0,251
19.04.2020,16:00,0,254
19.04.2020,17:00,0,251
19.04.2020,18:00,0,248
19.04.2020,19:00,0,250
19.04.2020,20:00,0,248
19.04.2020,21:00,0,249
19.04.2020,22:00,0,251
19.04.2020,23:00,0,250
20.04.2020,00:00,0,250
20.04.2020,01:00,0,249
20.04.2020,02:00,0,250
20.04.2020,03:00,0,249
20.04.2020,04:00,0,249
20.04.2020,05:00,0,247
20.04.2020,06:00,0,248
20.04.2020,07:00,0,243
20.04.2020,08:00,0,228
20.04.2020,09:00,0,224
20.04.2020,10:00,0,231
20.04.2020,11:00,0,232
20.04.2020,12:00,0,233
20.04.2020,13:00,0,232
20.04.2020,14:00,0,232
20.04.2020,15:00,0,232
20.04.2020,16:00,0,231
20.04.2020,17:00,0,233
20.04.2020,18:00,0,232
20.04.2020,19:00,0,232
20.04.2020,20:00,0,232
20.04.2020,21:00,0,232
20.04.2020,22:00,0,232
20.04.2020,23:00,0,232
21.04.2020,00:00,0,232
21.04.2020,01:00,0,229
21.04.2020,02:00,0,231
21.04.2020,03:00,0,232
21.04.2020,04:00,0,232
21.04.2020,05:00,0,232
21.04.2020,06:00,0,232
21.04.2020,07:00,0,232
21.04.2020,08:00,0,231
21.04.2020,09:00,0,231
21.04.2020,10:00,0,231
21.04.2020,11:00,0,232
21.04.2020,12:00,0,232
21.04.2020,13:00,0,234
21.04.2020,14:00,0,241
21.04.2020,15:00,0,242
21.04.2020,16:00,0,241
21.04.2020,17:00,0,240
21.04.2020,18:00,0,241
21.04.2020,19:00,0,242
21.04.2020,20:00,0,240
21.04.2020,21:00,0,242
21.04.2020,22:00,0,242
21.04.2020,23:00,0,240
22.04.2020,00:00,0,241
22.04.2020,01:00,0,239
22.04.2020,02:00,0,233
22.04.2020,03:00,0,229
22.04.2020,04:00,0,229
22.04.2020,05:00,0,236
22.04.2020,06:00,0,237
22.04.2020,07:00,0,237
22.04.2020,08:00,0,237
22.04.2020,09:00,0,236
22.04.2020,10:00,0,235
22.04.2020,11:00,0,236
22.04.2020,12:00,0,237
22.04.2020,13:00,0,236
22.04.2020,14:00,0,238
22.04.2020,15:00,0,246
22.04.2020,16:00,0,245
22.04.2020,17:00,0,247
22.04.2020,18:00,0,246
22.04.2020,19:00,0,246
22.04.2020,20:00,0,244
22.04.2020,21:00,0,244
22.04.2020,22:00,0,245
22.04.2020,23:00,0,246
23.04.2020,00:00,0,246
23.04.2020,01:00,0,246
23.04.2020,02:00,0,244
23.04.2020,03:00,0,245
23.04.2020,04:00,0,246
23.04.2020,05:00,0,247
23.04.2020,06:00,0,246
23.04.2020,07:00,0,246
23.04.2020,08:00,0,246
23.04.2020,09:00,0,246
23.04.2020,10:00,0,246
23.04.2020,11:00,0,247
23.04.2020,12:00,0,247
23.04.2020,13:00,0,247
23.04.2020,14:00,0,246
23.04.2020,15:00,0,247
23.04.2020,16:00,0,246
23.04.2020,17:00,0,245
23.04.2020,18:00,0,246
23.04.2020,19:00,0,246
23.04.2020,20:00,0,246
23.04.2020,21:00,0,246
23.04.2020,22:00,0,247
23.04.2020,23:00,0,246
24.04.2020,00:00,0,246
24.04.2020,01:00,0,246
24.04.2020,02:00,0,245
24.04.2020,03:00,0,245
24.04.2020,04:00,0,246
24.04.2020,05:00,0,246
24.04.2020,06:00,0,246
24.04.2020,07:00,0,246
24.04.2020,08:00,0,246
24.04.2020,09:00,0,246
24.04.2020,10:00,0,246
24.04.2020,11:00,0,245
24.04.2020,12:00,0,246
24.04.2020,13:00,0,246
24.04.2020,14:00,0,246
24.04.2020,15:00,0,245
24.04.2020,16:00,0,247
24.04.2020,17:00,0,246
24.04.2020,18:00,0,246
24.04.2020,19:00,0,246
24.04.2020,20:00,0,246
24.04.2020,21:00,0,245
24.04.2020,22:00,0,247
24.04.2020,23:00,0,248
25.04.2020,00:00,0,249
25.04.2020,01:00,0,245
25.04.2020,02:00,0,246
25.04.2020,03:00,0,245
25.04.2020,04:00,0,246
25.04.2020,05:00,0,246
25.04.2020,06:00,0,246
25.04.2020,07:00,0,246
25.04.2020,08:00,0,245
25.04.2020,09:00,0,246
25.04.2020,10:00,0,245
25.04.2020,11:00,0,247
25.04.2020,12:00,0,245
25.04.2020,13:00,0,246
25.04.2020,14:00,0,246
25.04.2020,15:00,0,247
25.04.2020,16:00,0,245
25.04.2020,17:00,0,247
25.04.2020,18:00,0,246
