Datum,Uhrzeit,Generation_DE G[MW],Generation_DE H[MW],Generation_DE D[MW],Generation_DE E[MW],Generation_DE C[MW],Generation_DE B[MW],Generation_DE F[MW],Generation_DE K[MW],Generation_DE A[MW]
09.02.2020,01:00,0,0,0,0,150,0,0,369,0
09.02.2020,02:00,0,0,0,0,150,0,0,369,0
09.02.2020,03:00,0,0,0,0,150,0,0,364,0
09.02.2020,04:00,0,0,0,0,150,0,0,371,0
09.02.2020,05:00,0,0,0,0,150,0,0,369,0
09.02.2020,06:00,0,0,0,0,150,0,0,368,0
09.02.2020,07:00,0,0,0,0,150,0,0,369,0
09.02.2020,08:00,0,0,0,0,150,0,0,364,0
09.02.2020,09:00,0,0,0,0,150,0,0,369,0
09.02.2020,10:00,0,0,0,0,150,0,0,369,0
09.02.2020,11:00,0,0,0,0,150,0,0,370,0
09.02.2020,12:00,0,0,0,0,150,0,0,368,0
09.02.2020,13:00,0,0,0,0,149,0,0,370,0
09.02.2020,14:00,0,0,0,0,150,0,0,368,0
09.02.2020,15:00,0,0,0,0,150,0,0,370,0
09.02.2020,16:00,0,0,0,0,150,0,0,370,0
09.02.2020,17:00,0,0,0,0,150,0,0,369,0
09.02.2020,18:00,0,0,0,0,150,0,0,368,0
09.02.2020,19:00,0,0,0,0,150,0,0,367,0
09.02.2020,20:00,0,0,0,0,150,0,0,368,0
09.02.2020,21:00,0,0,0,0,150,0,0,369,0
09.02.2020,22:00,0,0,0,0,149,0,0,371,0
09.02.2020,23:00,0,0,0,0,151,0,0,370,0
10.02.2020,00:00,0,0,0,0,150,0,0,371,0
10.02.2020,01:00,0,0,0,0,150,0,0,368,0
10.02.2020,02:00,0,0,0,0,150,0,0,368,0
10.02.2020,03:00,0,0,0,0,150,0,0,369,0
10.02.2020,04:00,0,0,0,0,150,0,0,367,0
10.02.2020,05:00,0,0,0,0,150,0,0,370,0
10.02.2020,06:00,0,0,0,0,150,0,0,400,0
10.02.2020,07:00,0,0,0,0,150,0,0,503,0
10.02.2020,08:00,0,0,0,0,150,0,0,498,0
10.02.2020,09:00,0,0,0,0,150,0,0,466,0
10.02.2020,10:00,0,0,0,0,150,0,0,467,0
10.02.2020,11:00,0,0,0,0,154,0,0,467,0
10.02.2020,12:00,0,0,0,0,222,0,0,468,0
10.02.2020,13:00,0,0,0,0,260,0,0,466,0
10.02.2020,14:00,0,0,0,0,253,0,0,469,0
10.02.2020,15:00,0,0,0,0,250,0,0,469,0
10.02.2020,16:00,0,0,0,0,251,0,0,478,0
10.02.2020,17:00,0,0,0,0,251,0,0,787,0
10.02.2020,18:00,0,0,0,0,256,0,0,918,0
10.02.2020,19:00,0,0,0,0,260,0,0,923,0
10.02.2020,20:00,0,0,0,0,256,0,0,842,0
10.02.2020,21:00,0,0,0,0,254,0,0,530,0
10.02.2020,22:00,0,0,0,0,250,0,0,470,0
10.02.2020,23:00,0,0,0,0,249,0,0,468,0
11.02.2020,00:00,0,0,0,0,249,0,0,468,0
11.02.2020,01:00,0,0,0,0,246,0,0,468,0
11.02.2020,02:00,0,0,0,0,243,0,0,471,0
11.02.2020,03:00,0,0,0,0,238,0,0,469,0
11.02.2020,04:00,0,0,0,0,241,0,0,470,0
11.02.2020,05:00,0,0,0,0,240,0,0,472,0
11.02.2020,06:00,0,0,0,0,240,0,0,568,0
11.02.2020,07:00,0,0,0,0,238,0,0,590,0
11.02.2020,08:00,0,0,0,0,236,0,0,721,0
11.02.2020,09:00,0,0,0,0,235,0,0,620,0
11.02.2020,10:00,0,0,0,0,235,0,0,617,0
11.02.2020,11:00,0,0,0,0,236,0,0,618,0
11.02.2020,12:00,0,0,0,0,236,0,0,620,0
11.02.2020,13:00,0,0,0,0,235,0,0,617,0
11.02.2020,14:00,0,0,0,0,235,0,0,619,0
11.02.2020,15:00,0,0,0,0,237,0,0,620,0
11.02.2020,16:00,0,0,0,0,236,0,0,677,0
11.02.2020,17:00,0,0,0,0,235,0,0,873,0
11.02.2020,18:00,0,0,0,0,234,0,0,909,0
11.02.2020,19:00,0,0,0,0,235,0,0,907,0
11.02.2020,20:00,0,0,0,0,236,0,0,695,0
11.02.2020,21:00,0,0,0,0,236,0,0,668,0
11.02.2020,22:00,0,0,0,0,235,0,0,669,0
11.02.2020,23:00,0,0,0,0,235,0,0,669,0
12.02.2020,00:00,0,0,0,0,235,0,0,511,0
12.02.2020,01:00,0,0,0,0,235,0,0,468,0
12.02.2020,02:00,0,0,0,0,235,0,0,468,0
12.02.2020,03:00,0,0,0,0,235,0,0,468,0
12.02.2020,04:00,0,0,0,0,235,0,0,468,0
12.02.2020,05:00,0,0,0,0,235,0,0,468,0
12.02.2020,06:00,0,0,0,0,235,0,0,721,0
12.02.2020,07:00,0,0,0,0,242,0,0,909,0
12.02.2020,08:00,0,0,0,0,243,0,0,901,0
12.02.2020,09:00,0,0,0,0,237,0,0,554,0
12.02.2020,10:00,0,0,0,0,234,0,0,465,0
12.02.2020,11:00,0,0,0,0,235,0,0,465,0
12.02.2020,12:00,0,0,0,0,234,0,0,465,0
12.02.2020,13:00,0,0,0,0,236,0,0,469,0
12.02.2020,14:00,0,0,0,0,235,0,0,477,0
12.02.2020,15:00,0,0,0,0,235,0,0,534,0
12.02.2020,16:00,0,0,0,0,235,0,0,471,0
12.02.2020,17:00,0,0,0,0,238,0,0,757,0
12.02.2020,18:00,0,0,0,0,242,0,0,911,0
12.02.2020,19:00,0,0,0,0,223,0,0,908,0
12.02.2020,20:00,0,0,0,0,150,0,0,907,0
12.02.2020,21:00,0,0,0,0,150,0,0,908,0
12.02.2020,22:00,0,0,0,0,151,0,0,868,0
12.02.2020,23:00,0,0,0,0,150,0,0,569,0
13.02.2020,00:00,0,0,0,0,151,0,0,606,0
13.02.2020,01:00,0,0,0,0,152,0,0,488,0
13.02.2020,02:00,0,0,0,0,151,0,0,469,0
13.02.2020,03:00,0,0,0,0,151,0,0,469,0
13.02.2020,04:00,0,0,0,0,151,0,0,468,0
13.02.2020,05:00,0,0,0,0,150,0,0,468,0
13.02.2020,06:00,0,0,0,0,150,0,0,710,0
13.02.2020,07:00,0,0,0,0,150,0,0,907,0
13.02.2020,08:00,0,0,0,0,165,0,0,914,0
13.02.2020,09:00,0,0,0,0,233,0,0,781,0
13.02.2020,10:00,0,0,0,0,236,0,0,514,0
13.02.2020,11:00,0,0,0,0,236,0,0,514,0
13.02.2020,12:00,0,0,0,0,235,0,0,510,0
13.02.2020,13:00,0,0,0,0,235,0,0,466,0
13.02.2020,14:00,0,0,0,0,234,0,0,467,0
13.02.2020,15:00,0,0,0,0,236,0,0,470,0
13.02.2020,16:00,0,0,0,0,235,0,0,637,0
13.02.2020,17:00,0,0,0,0,236,0,0,909,0
13.02.2020,18:00,0,0,0,0,241,0,0,919,0
13.02.2020,19:00,0,0,0,0,222,0,0,919,0
13.02.2020,20:00,0,0,0,0,150,0,0,916,0
13.02.2020,21:00,0,0,0,0,150,0,0,916,0
13.02.2020,22:00,0,0,0,0,150,0,0,897,0
13.02.2020,23:00,0,0,0,0,150,0,0,910,0
14.02.2020,00:00,0,0,0,0,150,0,0,921,0
14.02.2020,01:00,0,0,0,0,150,0,0,922,0
14.02.2020,02:00,0,0,0,0,150,0,0,920,0
14.02.2020,03:00,0,0,0,0,150,0,0,920,0
14.02.2020,04:00,0,0,0,0,150,0,0,919,0
14.02.2020,05:00,0,0,0,0,160,0,0,919,0
14.02.2020,06:00,0,0,0,0,233,0,0,920,0
14.02.2020,07:00,0,0,0,0,243,0,0,935,0
14.02.2020,08:00,0,0,0,0,244,0,0,936,0
14.02.2020,09:00,0,0,0,0,250,0,0,935,0
14.02.2020,10:00,0,0,0,0,253,0,0,939,0
14.02.2020,11:00,0,0,0,0,252,0,0,938,0
14.02.2020,12:00,0,0,0,0,255,0,0,920,0
14.02.2020,13:00,0,0,0,0,257,0,0,917,0
14.02.2020,14:00,0,0,0,0,258,0,0,913,0
14.02.2020,15:00,0,0,0,0,256,0,0,910,0
14.02.2020,16:00,0,0,0,0,256,0,0,913,0
14.02.2020,17:00,0,0,0,0,257,0,0,927,0
14.02.2020,18:00,0,0,0,0,257,0,0,931,0
14.02.2020,19:00,0,0,0,0,257,0,0,921,0
14.02.2020,20:00,0,0,0,0,257,0,0,917,0
14.02.2020,21:00,0,0,0,0,249,0,0,919,0
14.02.2020,22:00,0,0,0,0,238,0,0,918,0
14.02.2020,23:00,0,0,0,0,158,0,0,918,0
15.02.2020,00:00,0,0,0,0,150,0,0,920,0
15.02.2020,01:00,0,0,0,0,150,0,0,920,0
15.02.2020,02:00,0,0,0,0,150,0,0,917,0
15.02.2020,03:00,0,0,0,0,150,0,0,918,0
15.02.2020,04:00,0,0,0,0,150,0,0,778,0
15.02.2020,05:00,0,0,0,0,150,0,0,697,0
15.02.2020,06:00,0,0,0,0,150,0,0,601,0
15.02.2020,07:00,0,0,0,0,150,0,0,597,0
15.02.2020,08:00,0,0,0,0,150,0,0,459,0
15.02.2020,09:00,0,0,0,0,150,0,0,369,0
15.02.2020,10:00,0,0,0,0,150,0,0,367,0
15.02.2020,11:00,0,0,0,0,150,0,0,369,0
15.02.2020,12:00,0,0,0,0,150,0,0,369,0
15.02.2020,13:00,0,0,0,0,150,0,0,367,0
15.02.2020,14:00,0,0,0,0,150,0,0,374,0
15.02.2020,15:00,0,0,0,0,150,0,0,365,0
15.02.2020,16:00,0,0,0,0,157,0,0,366,0
15.02.2020,17:00,0,0,0,0,156,0,0,372,0
15.02.2020,18:00,0,0,0,0,150,0,0,517,0
15.02.2020,19:00,0,0,0,0,151,0,0,376,0
15.02.2020,20:00,0,0,0,0,150,0,0,369,0
15.02.2020,21:00,0,0,0,0,150,0,0,367,0
15.02.2020,22:00,0,0,0,0,149,0,0,369,0
15.02.2020,23:00,0,0,0,0,150,0,0,370,0
16.02.2020,00:00,0,0,0,0,150,0,0,371,0
16.02.2020,01:00,0,0,0,0,150,0,0,369,0
16.02.2020,02:00,0,0,0,0,150,0,0,370,0
16.02.2020,03:00,0,0,0,0,150,0,0,368,0
16.02.2020,04:00,0,0,0,0,150,0,0,368,0
16.02.2020,05:00,0,0,0,0,150,0,0,371,0
16.02.2020,06:00,0,0,0,0,150,0,0,371,0
16.02.2020,07:00,0,0,0,0,150,0,0,371,0
16.02.2020,08:00,0,0,0,0,150,0,0,370,0
16.02.2020,09:00,0,0,0,0,150,0,0,369,0
16.02.2020,10:00,0,0,0,0,150,0,0,373,0
16.02.2020,11:00,0,0,0,0,149,0,0,372,0
16.02.2020,12:00,0,0,0,0,150,0,0,371,0
16.02.2020,13:00,0,0,0,0,150,0,0,371,0
16.02.2020,14:00,0,0,0,0,150,0,0,371,0
16.02.2020,15:00,0,0,0,0,150,0,0,369,0
16.02.2020,16:00,0,0,0,0,150,0,0,365,0
16.02.2020,17:00,0,0,0,0,151,0,0,371,0
16.02.2020,18:00,0,0,0,0,150,0,0,370,0
16.02.2020,19:00,0,0,0,0,150,0,0,370,0
16.02.2020,20:00,0,0,0,0,150,0,0,368,0
16.02.2020,21:00,0,0,0,0,150,0,0,368,0
16.02.2020,22:00,0,0,0,0,150,0,0,369,0
16.02.2020,23:00,0,0,0,0,150,0,0,371,0
17.02.2020,00:00,0,0,0,0,150,0,0,367,0
17.02.2020,01:00,0,0,0,0,150,0,0,367,0
17.02.2020,02:00,0,0,0,0,150,0,0,370,0
17.02.2020,03:00,0,0,0,0,150,0,0,370,0
17.02.2020,04:00,0,0,0,0,150,0,0,370,0
17.02.2020,05:00,0,0,0,0,150,0,0,369,0
17.02.2020,06:00,0,0,0,0,150,0,0,542,0
17.02.2020,07:00,0,0,0,0,151,0,0,897,0
17.02.2020,08:00,0,0,0,0,215,0,0,899,0
17.02.2020,09:00,0,0,0,0,263,0,0,920,0
17.02.2020,10:00,0,0,0,0,259,0,0,915,0
17.02.2020,11:00,0,0,0,0,244,0,0,911,0
17.02.2020,12:00,0,0,0,0,163,0,0,893,0
17.02.2020,13:00,0,0,0,0,149,0,0,912,0
17.02.2020,14:00,0,0,0,0,155,0,0,912,0
17.02.2020,15:00,0,0,0,0,233,0,0,914,0
17.02.2020,16:00,0,0,0,0,261,0,0,910,0
17.02.2020,17:00,0,0,0,0,254,0,0,911,0
17.02.2020,18:00,0,0,0,0,255,0,0,910,0
17.02.2020,19:00,0,0,0,0,255,0,0,911,0
17.02.2020,20:00,0,0,0,0,192,0,0,895,0
17.02.2020,21:00,0,0,0,0,147,0,0,582,0
17.02.2020,22:00,0,0,0,0,178,0,0,451,0
17.02.2020,23:00,0,0,0,0,187,0,0,445,0
18.02.2020,00:00,0,0,0,0,149,0,0,447,0
18.02.2020,01:00,0,0,0,0,150,0,0,448,0
18.02.2020,02:00,0,0,0,0,150,0,0,437,0
18.02.2020,03:00,0,0,0,0,150,0,0,418,0
18.02.2020,04:00,0,0,0,0,150,0,0,420,0
18.02.2020,05:00,0,0,0,0,157,0,0,518,0
18.02.2020,06:00,0,0,0,0,235,0,0,879,0
18.02.2020,07:00,0,0,0,0,246,0,0,895,0
18.02.2020,08:00,0,0,0,0,178,0,0,844,0
18.02.2020,09:00,0,0,0,0,149,0,0,855,0
18.02.2020,10:00,0,0,0,0,150,0,0,550,0
18.02.2020,11:00,0,0,0,0,152,0,0,422,0
18.02.2020,12:00,0,0,0,0,152,0,0,416,0
18.02.2020,13:00,0,0,0,0,150,0,0,418,0
18.02.2020,14:00,0,0,0,0,152,0,0,425,0
18.02.2020,15:00,0,0,0,0,151,0,0,621,0
18.02.2020,16:00,0,0,0,0,172,0,0,879,0
18.02.2020,17:00,0,0,0,0,247,0,0,907,0
18.02.2020,18:00,0,0,0,0,252,0,0,918,0
18.02.2020,19:00,0,0,0,0,252,0,0,907,0
18.02.2020,20:00,0,0,0,0,201,0,0,903,0
18.02.2020,21:00,0,0,0,0,147,0,0,725,0
18.02.2020,22:00,0,0,0,0,150,0,0,457,0
18.02.2020,23:00,0,0,0,0,150,0,0,421,0
19.02.2020,00:00,0,0,0,0,150,0,0,419,0
19.02.2020,01:00,0,0,0,0,151,0,0,416,0
19.02.2020,02:00,0,0,0,0,150,0,0,421,0
19.02.2020,03:00,0,0,0,0,150,0,0,417,0
19.02.2020,04:00,0,0,0,0,150,0,0,418,0
19.02.2020,05:00,0,0,0,0,150,0,0,455,0
19.02.2020,06:00,0,0,0,0,181,0,0,810,0
19.02.2020,07:00,0,0,0,0,240,0,0,906,0
19.02.2020,08:00,0,0,0,0,237,0,0,904,0
19.02.2020,09:00,0,0,0,0,224,0,0,903,0
19.02.2020,10:00,0,0,0,0,225,0,0,902,0
19.02.2020,11:00,0,0,0,0,219,0,0,897,0
19.02.2020,12:00,0,0,0,0,158,0,0,840,0
19.02.2020,13:00,0,0,0,0,150,0,0,659,0
19.02.2020,14:00,0,0,0,0,150,0,0,647,0
19.02.2020,15:00,0,0,0,0,150,0,0,675,0
19.02.2020,16:00,0,0,0,0,158,0,0,889,0
19.02.2020,17:00,0,0,0,0,176,0,0,903,0
19.02.2020,18:00,0,0,0,0,171,0,0,920,0
19.02.2020,19:00,0,0,0,0,226,0,0,920,0
19.02.2020,20:00,0,0,0,0,201,0,0,902,0
19.02.2020,21:00,0,0,0,0,147,0,0,858,0
19.02.2020,22:00,0,0,0,0,150,0,0,797,0
19.02.2020,23:00,0,0,0,0,150,0,0,538,0
20.02.2020,00:00,0,0,0,0,150,0,0,421,0
20.02.2020,01:00,0,0,0,0,150,0,0,416,0
20.02.2020,02:00,0,0,0,0,150,0,0,420,0
20.02.2020,03:00,0,0,0,0,150,0,0,418,0
20.02.2020,04:00,0,0,0,0,150,0,0,467,0
20.02.2020,05:00,0,0,0,0,150,0,0,533,0
20.02.2020,06:00,0,0,0,0,150,0,0,814,0
20.02.2020,07:00,0,0,0,0,182,0,0,494,0
20.02.2020,08:00,0,0,0,0,226,0,0,456,0
20.02.2020,09:00,0,0,0,0,225,0,0,455,0
20.02.2020,10:00,0,0,0,0,224,0,0,526,0
20.02.2020,11:00,0,0,0,0,217,0,0,808,0
20.02.2020,12:00,0,0,0,0,178,0,0,902,0
20.02.2020,13:00,0,0,0,0,148,0,0,904,0
20.02.2020,14:00,0,0,0,0,151,0,0,902,0
20.02.2020,15:00,0,0,0,0,150,0,0,903,0
20.02.2020,16:00,0,0,0,0,150,0,0,900,0
20.02.2020,17:00,0,0,0,0,150,0,0,901,0
20.02.2020,18:00,0,0,0,0,150,0,0,900,0
20.02.2020,19:00,0,0,0,0,150,0,0,903,0
20.02.2020,20:00,0,0,0,0,175,0,0,849,0
20.02.2020,21:00,0,0,0,0,181,0,0,444,0
20.02.2020,22:00,0,0,0,0,180,0,0,0,0
20.02.2020,23:00,0,0,0,0,179,0,0,0,0
21.02.2020,00:00,0,0,0,0,181,0,0,0,0
21.02.2020,01:00,0,0,0,0,181,0,0,0,0
21.02.2020,02:00,0,0,0,0,180,0,0,0,0
21.02.2020,03:00,0,0,0,0,180,0,0,0,0
21.02.2020,04:00,0,0,0,0,180,0,0,0,0
21.02.2020,05:00,0,0,0,0,180,0,0,0,0
21.02.2020,06:00,0,0,0,0,180,0,0,0,0
21.02.2020,07:00,0,0,0,0,221,0,0,0,0
21.02.2020,08:00,0,0,0,0,226,0,0,0,0
21.02.2020,09:00,0,0,0,0,198,0,0,0,0
21.02.2020,10:00,0,0,0,0,180,0,0,0,0
21.02.2020,11:00,0,0,0,0,180,0,0,0,0
21.02.2020,12:00,0,0,0,0,187,0,0,0,0
21.02.2020,13:00,0,0,0,0,180,0,0,0,0
21.02.2020,14:00,0,0,0,0,186,0,0,0,0
21.02.2020,15:00,0,0,0,0,189,0,0,0,0
21.02.2020,16:00,0,0,0,0,189,0,0,0,0
21.02.2020,17:00,0,0,0,0,189,0,0,0,0
21.02.2020,18:00,0,0,0,0,217,0,0,0,0
21.02.2020,19:00,0,0,0,0,219,0,0,0,0
21.02.2020,20:00,0,0,0,0,193,0,0,0,0
21.02.2020,21:00,0,0,0,0,190,0,0,0,0
21.02.2020,22:00,0,0,0,0,192,0,0,0,0
21.02.2020,23:00,0,0,0,0,192,0,0,0,0
22.02.2020,00:00,0,0,0,0,227,0,0,0,0
22.02.2020,01:00,0,0,0,0,231,0,0,0,0
22.02.2020,02:00,0,0,0,0,230,0,0,0,0
22.02.2020,03:00,0,0,0,0,229,0,0,0,0
22.02.2020,04:00,0,0,0,0,192,0,0,0,0
22.02.2020,05:00,0,0,0,0,190,0,0,0,0
22.02.2020,06:00,0,0,0,0,190,0,0,0,0
22.02.2020,07:00,0,0,0,0,217,0,0,0,0
22.02.2020,08:00,0,0,0,0,218,0,0,0,0
22.02.2020,09:00,0,0,0,0,215,0,0,0,0
22.02.2020,10:00,0,0,0,0,192,0,0,0,0
22.02.2020,11:00,0,0,0,0,190,0,0,0,0
22.02.2020,12:00,0,0,0,0,190,0,0,0,0
22.02.2020,13:00,0,0,0,0,190,0,0,0,0
22.02.2020,14:00,0,0,0,0,191,0,0,0,0
22.02.2020,15:00,0,0,0,0,197,0,0,0,0
22.02.2020,16:00,0,0,0,0,221,0,0,0,0
22.02.2020,17:00,0,0,0,0,225,0,0,0,0
22.02.2020,18:00,0,0,0,0,225,0,0,0,0
22.02.2020,19:00,0,0,0,0,220,0,0,0,0
22.02.2020,20:00,0,0,0,0,205,0,0,0,0
22.02.2020,21:00,0,0,0,0,190,0,0,0,0
22.02.2020,22:00,0,0,0,0,190,0,0,0,0
22.02.2020,23:00,0,0,0,0,189,0,0,0,0
23.02.2020,00:00,0,0,0,0,190,0,0,0,0
23.02.2020,01:00,0,0,0,0,190,0,0,0,0
23.02.2020,02:00,0,0,0,0,190,0,0,0,0
23.02.2020,03:00,0,0,0,0,190,0,0,0,0
23.02.2020,04:00,0,0,0,0,190,0,0,0,0
23.02.2020,05:00,0,0,0,0,191,0,0,0,0
23.02.2020,06:00,0,0,0,0,190,0,0,0,0
23.02.2020,07:00,0,0,0,0,191,0,0,0,0
23.02.2020,08:00,0,0,0,0,190,0,0,0,0
23.02.2020,09:00,0,0,0,0,190,0,0,0,0
23.02.2020,10:00,0,0,0,0,191,0,0,0,0
23.02.2020,11:00,0,0,0,0,189,0,0,0,0
23.02.2020,12:00,0,0,0,0,186,0,0,0,0
23.02.2020,13:00,0,0,0,0,185,0,0,0,0
23.02.2020,14:00,0,0,0,0,189,0,0,0,0
23.02.2020,15:00,0,0,0,0,192,0,0,0,0
23.02.2020,16:00,0,0,0,0,190,0,0,0,0
23.02.2020,17:00,0,0,0,0,191,0,0,0,0
23.02.2020,18:00,0,0,0,0,190,0,0,0,0
23.02.2020,19:00,0,0,0,0,189,0,0,0,0
23.02.2020,20:00,0,0,0,0,191,0,0,0,0
23.02.2020,21:00,0,0,0,0,190,0,0,0,0
23.02.2020,22:00,0,0,0,0,190,0,0,0,0
23.02.2020,23:00,0,0,0,0,193,0,0,0,0
24.02.2020,00:00,0,0,0,0,215,0,0,0,0
24.02.2020,01:00,0,0,0,0,218,0,0,0,0
24.02.2020,02:00,0,0,0,0,218,0,0,0,0
24.02.2020,03:00,0,0,0,0,218,0,0,0,0
24.02.2020,04:00,0,0,0,0,218,0,0,0,0
24.02.2020,05:00,0,0,0,0,218,0,0,0,0
24.02.2020,06:00,0,0,0,0,219,0,0,361,0
24.02.2020,07:00,0,0,0,0,219,0,0,489,0
24.02.2020,08:00,0,0,0,0,219,0,0,491,0
24.02.2020,09:00,0,0,0,0,219,0,0,648,0
24.02.2020,10:00,0,0,0,0,219,0,0,924,0
24.02.2020,11:00,0,0,0,0,211,0,0,943,0
24.02.2020,12:00,0,0,0,0,211,0,0,942,0
24.02.2020,13:00,0,0,0,0,191,0,0,937,0
24.02.2020,14:00,0,0,0,0,148,0,0,916,0
24.02.2020,15:00,0,0,0,0,150,0,0,825,0
24.02.2020,16:00,0,0,0,0,150,0,0,832,0
24.02.2020,17:00,0,0,0,0,150,0,0,904,0
24.02.2020,18:00,0,0,0,0,150,0,0,900,0
24.02.2020,19:00,0,0,0,0,150,0,0,738,0
24.02.2020,20:00,0,0,0,0,150,0,0,451,0
24.02.2020,21:00,0,0,0,0,150,0,0,419,0
24.02.2020,22:00,0,0,0,0,150,0,0,415,0
24.02.2020,23:00,0,0,0,0,150,0,0,416,0
25.02.2020,00:00,0,0,0,0,150,0,0,428,0
25.02.2020,01:00,0,0,0,0,150,0,0,419,0
25.02.2020,02:00,0,0,0,0,150,0,0,423,0
25.02.2020,03:00,0,0,0,0,150,0,0,419,0
25.02.2020,04:00,0,0,0,0,150,0,0,424,0
25.02.2020,05:00,0,0,0,0,150,0,0,423,0
25.02.2020,06:00,0,0,0,0,150,0,0,431,0
25.02.2020,07:00,0,0,0,0,150,0,0,775,0
25.02.2020,08:00,0,0,0,0,150,0,0,894,0
25.02.2020,09:00,0,0,0,0,174,0,0,895,0
25.02.2020,10:00,0,0,0,0,151,0,0,867,0
25.02.2020,11:00,0,0,0,0,150,0,0,607,0
25.02.2020,12:00,0,0,0,0,150,0,0,416,0
25.02.2020,13:00,0,0,0,0,150,0,0,416,0
25.02.2020,14:00,0,0,0,0,150,0,0,435,0
25.02.2020,15:00,0,0,0,0,150,0,0,450,0
25.02.2020,16:00,0,0,0,0,150,0,0,576,0
25.02.2020,17:00,0,0,0,0,150,0,0,836,0
25.02.2020,18:00,0,0,0,0,151,0,0,896,0
25.02.2020,19:00,0,0,0,0,150,0,0,888,0
25.02.2020,20:00,0,0,0,0,150,0,0,885,0
25.02.2020,21:00,0,0,0,0,150,0,0,881,0
25.02.2020,22:00,0,0,0,0,150,0,0,807,0
25.02.2020,23:00,0,0,0,0,152,0,0,879,0
26.02.2020,00:00,0,0,0,0,152,0,0,714,0
26.02.2020,01:00,0,0,0,0,158,0,0,696,0
26.02.2020,02:00,0,0,0,0,153,0,0,698,0
26.02.2020,03:00,0,0,0,0,151,0,0,697,0
26.02.2020,04:00,0,0,0,0,148,0,0,698,0
26.02.2020,05:00,0,0,0,0,58,0,0,829,0
26.02.2020,06:00,0,0,0,0,72,0,0,884,0
26.02.2020,07:00,0,0,0,0,74,0,0,880,0
26.02.2020,08:00,0,0,0,0,80,0,0,881,0
26.02.2020,09:00,0,0,0,0,87,0,0,880,0
26.02.2020,10:00,0,0,0,0,120,0,0,881,0
26.02.2020,11:00,0,0,0,0,125,0,0,894,0
26.02.2020,12:00,0,0,0,0,124,0,0,902,0
26.02.2020,13:00,0,0,0,0,124,0,0,900,0
26.02.2020,14:00,0,0,0,0,124,0,0,901,0
26.02.2020,15:00,0,0,0,0,125,0,0,901,0
26.02.2020,16:00,0,0,0,0,126,0,0,902,0
26.02.2020,17:00,0,0,0,0,125,0,0,899,0
26.02.2020,18:00,0,0,0,0,126,0,0,899,0
26.02.2020,19:00,0,0,0,0,125,0,0,903,0
26.02.2020,20:00,0,0,0,0,124,0,0,899,0
26.02.2020,21:00,0,0,0,0,126,0,0,905,0
26.02.2020,22:00,0,0,0,0,125,0,0,903,0
26.02.2020,23:00,0,0,0,0,125,0,0,904,0
27.02.2020,00:00,0,0,0,0,117,0,0,905,0
27.02.2020,01:00,0,0,0,0,101,0,0,905,0
27.02.2020,02:00,0,0,0,0,100,0,0,813,0
27.02.2020,03:00,0,0,0,0,100,0,0,817,0
27.02.2020,04:00,0,0,0,0,102,0,0,908,0
27.02.2020,05:00,0,0,0,0,124,0,0,911,0
27.02.2020,06:00,0,0,0,0,119,0,0,909,0
27.02.2020,07:00,0,0,0,0,121,0,0,910,0
27.02.2020,08:00,0,0,0,0,119,0,0,911,0
27.02.2020,09:00,0,0,0,0,120,0,0,912,0
27.02.2020,10:00,0,0,0,0,120,0,0,912,0
27.02.2020,11:00,0,0,0,0,117,0,0,911,0
27.02.2020,12:00,0,0,0,0,115,0,0,911,0
27.02.2020,13:00,0,0,0,0,114,0,0,909,0
27.02.2020,14:00,0,0,0,0,114,0,0,923,0
27.02.2020,15:00,0,0,0,0,111,0,0,923,0
27.02.2020,16:00,0,0,0,0,114,0,0,920,0
27.02.2020,17:00,0,0,0,0,115,0,0,920,0
27.02.2020,18:00,0,0,0,0,115,0,0,920,0
27.02.2020,19:00,0,0,0,0,115,0,0,921,0
27.02.2020,20:00,0,0,0,0,115,0,0,913,0
27.02.2020,21:00,0,0,0,0,115,0,0,916,0
27.02.2020,22:00,0,0,0,0,108,0,0,913,0
27.02.2020,23:00,0,0,0,0,96,0,0,911,0
28.02.2020,00:00,0,0,0,0,104,0,0,909,0
28.02.2020,01:00,0,0,0,0,102,0,0,910,0
28.02.2020,02:00,0,0,0,0,101,0,0,913,0
28.02.2020,03:00,0,0,0,0,103,0,0,907,0
28.02.2020,04:00,0,0,0,0,103,0,0,913,0
28.02.2020,05:00,0,0,0,0,108,0,0,913,0
28.02.2020,06:00,0,0,0,0,118,0,0,910,0
28.02.2020,07:00,0,0,0,0,113,0,0,915,0
28.02.2020,08:00,0,0,0,0,107,0,0,909,0
28.02.2020,09:00,0,0,0,0,115,0,0,909,0
28.02.2020,10:00,0,0,0,0,115,0,0,911,0
28.02.2020,11:00,0,0,0,0,115,0,0,910,0
28.02.2020,12:00,0,0,0,0,112,0,0,911,0
28.02.2020,13:00,0,0,0,0,103,0,0,907,0
28.02.2020,14:00,0,0,0,0,105,0,0,873,0
28.02.2020,15:00,0,0,0,0,106,0,0,912,0
28.02.2020,16:00,0,0,0,0,105,0,0,897,0
28.02.2020,17:00,0,0,0,0,104,0,0,883,0
28.02.2020,18:00,0,0,0,0,105,0,0,886,0
28.02.2020,19:00,0,0,0,0,109,0,0,885,0
28.02.2020,20:00,0,0,0,0,104,0,0,743,0
28.02.2020,21:00,0,0,0,0,105,0,0,609,0
28.02.2020,22:00,0,0,0,0,105,0,0,393,0
