Datum,Uhrzeit,Generation_DE Block E GTE1[MW],Generation_DE Block E GTE2[MW],Generation_DE GuD F[MW],Generation_DE AGas0und0Dampfturbinen[MW],Generation_DE Block E[MW]
24.02.2020,13:00,0,0,571,0,0
24.02.2020,14:00,0,0,534,0,0
24.02.2020,15:00,0,0,529,0,0
24.02.2020,16:00,0,0,523,0,0
24.02.2020,17:00,0,0,523,0,0
24.02.2020,18:00,0,0,523,0,0
24.02.2020,19:00,0,0,520,0,0
24.02.2020,20:00,0,0,525,0,0
24.02.2020,21:00,0,0,387,0,0
24.02.2020,22:00,0,0,347,0,0
24.02.2020,23:00,0,0,53,0,0
25.02.2020,00:00,0,0,0,0,0
25.02.2020,01:00,0,0,0,0,0
25.02.2020,02:00,0,0,0,0,0
25.02.2020,03:00,0,0,0,0,0
25.02.2020,04:00,0,0,1,0,0
25.02.2020,05:00,0,0,200,0,0
25.02.2020,06:00,0,0,346,0,0
25.02.2020,07:00,0,0,487,0,0
25.02.2020,08:00,0,0,499,0,0
25.02.2020,09:00,0,0,496,0,0
25.02.2020,10:00,0,0,491,0,0
25.02.2020,11:00,0,0,490,0,0
25.02.2020,12:00,0,0,490,0,0
25.02.2020,13:00,0,0,491,0,0
25.02.2020,14:00,0,0,481,0,0
25.02.2020,15:00,0,0,481,0,0
25.02.2020,16:00,0,0,481,0,0
25.02.2020,17:00,0,0,543,0,0
25.02.2020,18:00,0,0,572,0,0
25.02.2020,19:00,0,0,573,0,0
25.02.2020,20:00,0,0,576,0,0
25.02.2020,21:00,0,0,575,0,0
25.02.2020,22:00,0,0,578,0,0
25.02.2020,23:00,0,0,498,0,0
26.02.2020,00:00,0,0,343,0,0
26.02.2020,01:00,0,0,546,0,0
26.02.2020,02:00,0,0,578,0,0
26.02.2020,03:00,0,0,579,0,0
26.02.2020,04:00,0,0,580,0,0
26.02.2020,05:00,0,0,573,0,0
26.02.2020,06:00,0,0,570,1,0
26.02.2020,07:00,0,0,566,16,0
26.02.2020,08:00,0,0,567,55,0
26.02.2020,09:00,0,0,568,83,0
26.02.2020,10:00,0,0,548,100,0
26.02.2020,11:00,0,0,546,102,0
26.02.2020,12:00,0,0,546,102,0
26.02.2020,13:00,0,0,545,102,0
26.02.2020,14:00,0,0,546,102,0
26.02.2020,15:00,0,0,563,102,0
26.02.2020,16:00,0,0,583,102,0
26.02.2020,17:00,0,0,583,102,0
26.02.2020,18:00,0,0,583,102,0
26.02.2020,19:00,0,0,583,102,0
26.02.2020,20:00,0,0,569,103,0
26.02.2020,21:00,0,0,550,103,0
26.02.2020,22:00,0,0,556,96,0
26.02.2020,23:00,0,0,565,15,0
27.02.2020,00:00,0,0,566,0,0
27.02.2020,01:00,0,0,572,0,0
27.02.2020,02:00,0,0,572,0,0
27.02.2020,03:00,0,0,572,0,0
27.02.2020,04:00,0,0,572,0,0
27.02.2020,05:00,0,0,574,2,0
27.02.2020,06:00,0,0,557,66,0
27.02.2020,07:00,0,0,568,102,0
27.02.2020,08:00,0,0,567,102,0
27.02.2020,09:00,0,0,566,102,0
27.02.2020,10:00,0,0,568,102,0
27.02.2020,11:00,0,0,566,102,0
27.02.2020,12:00,0,0,570,102,0
27.02.2020,13:00,0,0,571,101,0
27.02.2020,14:00,0,0,570,101,0
27.02.2020,15:00,0,0,572,101,0
27.02.2020,16:00,0,0,572,102,0
27.02.2020,17:00,0,0,571,102,0
27.02.2020,18:00,0,0,572,102,0
27.02.2020,19:00,0,0,572,102,0
27.02.2020,20:00,0,0,574,102,0
27.02.2020,21:00,0,0,575,103,0
27.02.2020,22:00,0,0,571,102,0
27.02.2020,23:00,0,0,575,37,0
28.02.2020,00:00,0,0,584,0,0
28.02.2020,01:00,0,0,574,0,0
28.02.2020,02:00,0,0,566,0,0
28.02.2020,03:00,0,0,574,0,0
28.02.2020,04:00,0,0,582,0,0
28.02.2020,05:00,0,0,572,0,0
28.02.2020,06:00,0,0,541,0,0
28.02.2020,07:00,0,0,569,0,0
28.02.2020,08:00,0,0,572,0,0
28.02.2020,09:00,0,0,572,0,0
28.02.2020,10:00,0,0,572,0,0
28.02.2020,11:00,0,0,572,0,0
28.02.2020,12:00,0,0,579,0,0
28.02.2020,13:00,0,0,553,0,0
28.02.2020,14:00,0,0,513,0,0
28.02.2020,15:00,0,0,555,0,0
28.02.2020,16:00,0,0,578,0,0
28.02.2020,17:00,0,0,580,0,0
28.02.2020,18:00,0,0,581,0,0
28.02.2020,19:00,0,0,582,0,0
28.02.2020,20:00,0,0,552,0,0
28.02.2020,21:00,0,0,535,0,0
28.02.2020,22:00,0,0,467,0,0
28.02.2020,23:00,0,0,359,0,0
29.02.2020,00:00,0,0,345,0,0
29.02.2020,01:00,0,0,345,0,0
29.02.2020,02:00,0,0,345,0,0
29.02.2020,03:00,0,0,345,0,0
29.02.2020,04:00,0,0,345,0,0
29.02.2020,05:00,0,0,345,0,0
29.02.2020,06:00,0,0,345,0,0
29.02.2020,07:00,0,0,345,0,0
29.02.2020,08:00,0,0,345,0,0
29.02.2020,09:00,0,0,345,0,0
29.02.2020,10:00,0,0,345,0,0
29.02.2020,11:00,0,0,345,0,0
29.02.2020,12:00,0,0,345,0,0
29.02.2020,13:00,0,0,345,0,0
29.02.2020,14:00,0,0,346,0,0
29.02.2020,15:00,0,0,347,0,0
29.02.2020,16:00,0,0,347,0,0
29.02.2020,17:00,0,0,347,0,0
29.02.2020,18:00,0,0,347,0,0
29.02.2020,19:00,0,0,347,0,0
29.02.2020,20:00,0,0,347,0,0
29.02.2020,21:00,0,0,347,0,0
29.02.2020,22:00,0,0,347,0,0
29.02.2020,23:00,0,0,227,0,0
01.03.2020,00:00,0,0,0,0,0
01.03.2020,01:00,0,0,0,0,0
01.03.2020,02:00,0,0,0,0,0
01.03.2020,03:00,0,0,0,0,0
01.03.2020,04:00,0,0,0,0,0
01.03.2020,05:00,0,0,0,0,0
01.03.2020,06:00,0,0,0,0,0
01.03.2020,07:00,0,0,0,0,0
01.03.2020,08:00,0,0,0,0,0
01.03.2020,09:00,0,0,0,0,0
01.03.2020,10:00,0,0,0,0,0
01.03.2020,11:00,0,0,0,0,0
01.03.2020,12:00,0,0,0,0,0
01.03.2020,13:00,0,0,0,0,0
01.03.2020,14:00,0,0,0,0,0
01.03.2020,15:00,0,0,0,0,0
01.03.2020,16:00,0,0,63,0,0
01.03.2020,17:00,0,0,288,0,0
01.03.2020,18:00,0,0,524,0,0
01.03.2020,19:00,0,0,541,0,0
01.03.2020,20:00,0,0,539,0,0
01.03.2020,21:00,0,0,350,0,0
01.03.2020,22:00,0,0,349,0,0
01.03.2020,23:00,0,0,349,0,0
02.03.2020,00:00,0,0,350,0,0
02.03.2020,01:00,0,0,350,0,0
02.03.2020,02:00,0,0,350,0,0
02.03.2020,03:00,0,0,350,0,0
02.03.2020,04:00,0,0,352,0,0
02.03.2020,05:00,0,0,498,0,0
02.03.2020,06:00,0,0,570,2,0
02.03.2020,07:00,0,0,591,16,0
02.03.2020,08:00,0,0,590,58,0
02.03.2020,09:00,0,0,588,94,0
02.03.2020,10:00,0,0,574,100,0
02.03.2020,11:00,0,0,572,100,0
02.03.2020,12:00,0,0,571,100,0
02.03.2020,13:00,0,0,566,100,0
02.03.2020,14:00,0,0,565,99,0
02.03.2020,15:00,0,0,568,99,0
02.03.2020,16:00,0,0,569,99,0
02.03.2020,17:00,0,0,571,99,0
02.03.2020,18:00,0,0,571,100,0
02.03.2020,19:00,0,0,571,100,0
02.03.2020,20:00,0,0,571,100,0
02.03.2020,21:00,0,0,564,91,0
02.03.2020,22:00,0,0,566,13,0
02.03.2020,23:00,0,0,568,0,0
03.03.2020,00:00,0,0,547,0,0
03.03.2020,01:00,0,0,538,0,0
03.03.2020,02:00,0,0,546,0,0
03.03.2020,03:00,0,0,544,0,0
03.03.2020,04:00,0,0,545,0,0
03.03.2020,05:00,0,0,561,2,0
03.03.2020,06:00,0,0,575,55,0
03.03.2020,07:00,0,0,572,97,0
03.03.2020,08:00,0,0,571,102,0
03.03.2020,09:00,0,0,569,102,0
03.03.2020,10:00,0,0,571,102,0
03.03.2020,11:00,0,0,564,102,0
03.03.2020,12:00,0,0,563,102,0
03.03.2020,13:00,0,0,542,102,0
03.03.2020,14:00,0,0,562,102,0
03.03.2020,15:00,0,0,562,102,0
03.03.2020,16:00,0,0,562,102,0
03.03.2020,17:00,0,0,564,102,0
03.03.2020,18:00,0,0,566,102,0
03.03.2020,19:00,0,0,567,102,0
03.03.2020,20:00,0,0,571,102,0
03.03.2020,21:00,0,0,573,102,0
03.03.2020,22:00,0,0,579,96,0
03.03.2020,23:00,0,0,586,15,0
04.03.2020,00:00,0,0,563,0,0
04.03.2020,01:00,0,0,551,0,0
04.03.2020,02:00,0,0,551,0,0
04.03.2020,03:00,0,0,552,0,0
04.03.2020,04:00,0,0,552,0,0
04.03.2020,05:00,0,0,553,1,0
04.03.2020,06:00,0,0,574,55,0
04.03.2020,07:00,0,0,573,98,0
04.03.2020,08:00,0,0,571,103,0
04.03.2020,09:00,0,0,569,103,0
04.03.2020,10:00,0,0,569,102,0
04.03.2020,11:00,0,0,570,102,0
04.03.2020,12:00,0,0,569,102,0
04.03.2020,13:00,0,0,571,102,0
04.03.2020,14:00,0,0,571,102,0
04.03.2020,15:00,0,0,571,102,0
04.03.2020,16:00,0,0,571,102,0
04.03.2020,17:00,0,0,572,102,0
04.03.2020,18:00,0,0,575,102,0
04.03.2020,19:00,0,0,577,102,0
04.03.2020,20:00,0,0,579,102,0
04.03.2020,21:00,0,0,579,102,0
04.03.2020,22:00,0,0,574,102,0
04.03.2020,23:00,0,0,576,102,0
05.03.2020,00:00,0,0,580,80,0
05.03.2020,01:00,0,0,583,75,0
05.03.2020,02:00,0,0,583,75,0
05.03.2020,03:00,0,0,581,75,0
05.03.2020,04:00,0,0,578,75,0
05.03.2020,05:00,0,0,573,75,0
05.03.2020,06:00,0,0,569,95,0
05.03.2020,07:00,0,0,565,102,0
05.03.2020,08:00,0,0,565,102,0
05.03.2020,09:00,0,0,565,101,0
05.03.2020,10:00,0,0,566,101,0
05.03.2020,11:00,0,0,576,101,0
05.03.2020,12:00,0,0,576,101,0
05.03.2020,13:00,0,0,575,101,0
05.03.2020,14:00,0,0,574,100,0
05.03.2020,15:00,0,0,574,100,0
05.03.2020,16:00,0,0,574,100,0
05.03.2020,17:00,0,0,574,100,0
05.03.2020,18:00,0,0,574,100,0
05.03.2020,19:00,0,0,574,100,0
05.03.2020,20:00,0,0,574,78,0
05.03.2020,21:00,0,0,549,3,0
05.03.2020,22:00,0,0,529,0,0
05.03.2020,23:00,0,0,486,0,0
06.03.2020,00:00,0,0,549,0,0
06.03.2020,01:00,0,0,494,0,0
06.03.2020,02:00,0,0,459,0,0
06.03.2020,03:00,0,0,478,0,0
06.03.2020,04:00,0,0,493,0,0
06.03.2020,05:00,0,0,527,0,0
06.03.2020,06:00,0,0,571,0,0
06.03.2020,07:00,0,0,572,0,0
06.03.2020,08:00,0,0,570,0,0
06.03.2020,09:00,0,0,563,0,0
06.03.2020,10:00,0,0,565,0,0
06.03.2020,11:00,0,0,553,0,0
06.03.2020,12:00,0,0,553,0,0
06.03.2020,13:00,0,0,565,0,0
06.03.2020,14:00,0,0,566,0,0
06.03.2020,15:00,0,0,574,0,0
06.03.2020,16:00,0,0,577,0,0
06.03.2020,17:00,0,0,583,0,0
06.03.2020,18:00,0,0,584,0,0
06.03.2020,19:00,0,0,586,0,0
06.03.2020,20:00,0,0,574,0,0
06.03.2020,21:00,0,0,574,0,0
06.03.2020,22:00,0,0,577,0,0
06.03.2020,23:00,0,0,578,0,0
07.03.2020,00:00,0,0,508,0,0
07.03.2020,01:00,0,0,518,0,0
07.03.2020,02:00,0,0,502,0,0
07.03.2020,03:00,0,0,495,0,0
07.03.2020,04:00,0,0,496,0,0
07.03.2020,05:00,0,0,497,0,0
07.03.2020,06:00,0,0,509,0,0
07.03.2020,07:00,0,0,568,0,0
07.03.2020,08:00,0,0,569,0,0
07.03.2020,09:00,0,0,568,0,0
07.03.2020,10:00,0,0,568,0,0
07.03.2020,11:00,0,0,568,0,0
07.03.2020,12:00,0,0,568,0,0
07.03.2020,13:00,0,0,548,0,0
07.03.2020,14:00,0,0,556,0,0
07.03.2020,15:00,0,0,554,0,0
07.03.2020,16:00,0,0,556,0,0
07.03.2020,17:00,0,0,572,0,0
07.03.2020,18:00,0,0,572,0,0
07.03.2020,19:00,0,0,573,0,0
07.03.2020,20:00,0,0,543,0,0
07.03.2020,21:00,0,0,564,0,0
07.03.2020,22:00,0,0,573,0,0
07.03.2020,23:00,0,0,513,0,0
08.03.2020,00:00,0,0,480,0,0
08.03.2020,01:00,0,0,442,0,0
08.03.2020,02:00,0,0,421,0,0
08.03.2020,03:00,0,0,333,0,0
08.03.2020,04:00,0,0,333,0,0
08.03.2020,05:00,0,0,331,0,0
08.03.2020,06:00,0,0,332,0,0
08.03.2020,07:00,0,0,332,0,0
08.03.2020,08:00,0,0,218,0,0
08.03.2020,09:00,0,0,0,0,0
08.03.2020,10:00,0,0,0,0,0
08.03.2020,11:00,0,0,0,0,0
08.03.2020,12:00,0,0,0,0,0
08.03.2020,13:00,0,0,0,0,0
08.03.2020,14:00,0,0,0,0,0
08.03.2020,15:00,0,0,0,0,0
08.03.2020,16:00,0,0,0,0,0
08.03.2020,17:00,0,0,17,0,0
08.03.2020,18:00,0,0,308,0,0
08.03.2020,19:00,0,0,507,0,0
08.03.2020,20:00,0,0,507,0,0
08.03.2020,21:00,0,0,512,0,0
08.03.2020,22:00,0,0,521,0,0
08.03.2020,23:00,0,0,488,0,0
09.03.2020,00:00,0,0,490,0,0
09.03.2020,01:00,0,0,489,0,0
09.03.2020,02:00,0,0,486,0,0
09.03.2020,03:00,0,0,490,0,0
09.03.2020,04:00,0,0,493,0,0
09.03.2020,05:00,0,0,572,0,0
09.03.2020,06:00,0,0,548,0,0
09.03.2020,07:00,0,0,576,0,0
09.03.2020,08:00,0,0,577,0,0
09.03.2020,09:00,0,0,576,0,0
09.03.2020,10:00,0,0,575,0,0
09.03.2020,11:00,0,0,575,0,0
09.03.2020,12:00,0,0,576,0,0
09.03.2020,13:00,0,0,575,0,0
09.03.2020,14:00,0,0,574,0,0
09.03.2020,15:00,0,0,547,0,0
09.03.2020,16:00,0,0,524,0,0
09.03.2020,17:00,0,0,570,0,0
09.03.2020,18:00,0,0,578,0,0
09.03.2020,19:00,0,0,576,0,0
09.03.2020,20:00,0,0,570,0,0
09.03.2020,21:00,0,0,541,0,0
09.03.2020,22:00,0,0,259,0,0
09.03.2020,23:00,0,0,0,0,0
10.03.2020,00:00,0,0,0,0,0
10.03.2020,01:00,0,0,0,0,0
10.03.2020,02:00,0,0,0,0,0
10.03.2020,03:00,0,0,0,0,0
10.03.2020,04:00,0,0,18,0,0
10.03.2020,05:00,0,0,269,0,0
10.03.2020,06:00,0,0,490,0,0
10.03.2020,07:00,0,0,509,0,0
10.03.2020,08:00,0,0,538,0,0
10.03.2020,09:00,0,0,545,0,0
10.03.2020,10:00,0,0,493,0,0
10.03.2020,11:00,0,0,494,0,0
10.03.2020,12:00,0,0,490,0,0
10.03.2020,13:00,0,0,490,0,0
10.03.2020,14:00,0,0,554,0,0
10.03.2020,15:00,0,0,552,0,0
10.03.2020,16:00,0,0,490,0,0
10.03.2020,17:00,0,0,490,0,0
10.03.2020,18:00,0,0,490,0,0
10.03.2020,19:00,0,0,414,0,0
10.03.2020,20:00,0,0,392,0,0
10.03.2020,21:00,0,0,69,0,0
10.03.2020,22:00,0,0,0,0,0
10.03.2020,23:00,0,0,0,0,0
11.03.2020,00:00,0,0,0,0,0
11.03.2020,01:00,0,0,0,0,0
11.03.2020,02:00,0,0,0,0,0
11.03.2020,03:00,0,0,0,0,0
11.03.2020,04:00,0,0,17,0,0
11.03.2020,05:00,0,0,252,0,0
11.03.2020,06:00,0,0,500,0,0
11.03.2020,07:00,0,0,551,0,0
11.03.2020,08:00,0,0,551,0,0
11.03.2020,09:00,0,0,551,0,0
11.03.2020,10:00,0,0,551,0,0
11.03.2020,11:00,0,0,551,0,0
11.03.2020,12:00,0,0,548,0,0
11.03.2020,13:00,0,0,509,0,0
11.03.2020,14:00,0,0,507,0,0
11.03.2020,15:00,0,0,543,0,0
11.03.2020,16:00,0,0,554,0,0
11.03.2020,17:00,0,0,554,0,0
11.03.2020,18:00,0,0,553,0,0
11.03.2020,19:00,0,0,552,0,0
11.03.2020,20:00,0,0,534,0,0
11.03.2020,21:00,0,0,487,0,0
11.03.2020,22:00,0,0,313,0,0
11.03.2020,23:00,0,0,0,0,0
12.03.2020,00:00,0,0,0,0,0
12.03.2020,01:00,0,0,0,0,0
12.03.2020,02:00,0,0,0,0,0
12.03.2020,03:00,0,0,0,0,0
12.03.2020,04:00,0,0,0,0,0
12.03.2020,05:00,0,0,107,0,0
12.03.2020,06:00,0,0,350,0,0
12.03.2020,07:00,0,0,484,0,0
12.03.2020,08:00,0,0,488,0,0
12.03.2020,09:00,0,0,344,0,0
12.03.2020,10:00,0,0,352,0,0
12.03.2020,11:00,0,0,342,0,0
12.03.2020,12:00,0,0,342,0,0
12.03.2020,13:00,0,0,343,0,0
12.03.2020,14:00,0,0,340,0,0
12.03.2020,15:00,0,0,369,0,0
12.03.2020,16:00,0,0,431,0,0
12.03.2020,17:00,0,0,496,0,0
12.03.2020,18:00,0,0,574,0,0
12.03.2020,19:00,0,0,570,0,0
12.03.2020,20:00,0,0,565,0,0
12.03.2020,21:00,0,0,548,0,0
12.03.2020,22:00,0,0,312,0,0
12.03.2020,23:00,0,0,0,0,0
13.03.2020,00:00,0,0,0,0,0
13.03.2020,01:00,0,0,0,0,0
13.03.2020,02:00,0,0,0,0,0
13.03.2020,03:00,0,0,0,0,0
13.03.2020,04:00,0,0,0,0,0
13.03.2020,05:00,0,0,18,0,0
13.03.2020,06:00,0,0,253,0,0
13.03.2020,07:00,0,0,429,0,0
13.03.2020,08:00,0,0,412,0,0
13.03.2020,09:00,0,0,345,0,0
13.03.2020,10:00,0,0,351,0,0
13.03.2020,11:00,0,0,374,0,0
13.03.2020,12:00,0,0,343,0,0
13.03.2020,13:00,0,0,341,0,0
13.03.2020,14:00,0,0,335,0,0
13.03.2020,15:00,0,0,374,0,0
13.03.2020,16:00,0,0,404,0,0
13.03.2020,17:00,0,0,488,0,0
13.03.2020,18:00,0,0,551,0,0
13.03.2020,19:00,0,0,558,0,0
13.03.2020,20:00,0,0,562,0,0
13.03.2020,21:00,0,0,566,0,0
13.03.2020,22:00,0,0,574,0,0
13.03.2020,23:00,0,0,579,0,0
14.03.2020,00:00,0,0,580,0,0
14.03.2020,01:00,0,0,579,0,0
14.03.2020,02:00,0,0,579,0,0
14.03.2020,03:00,0,0,580,0,0
14.03.2020,04:00,0,0,580,0,0
14.03.2020,05:00,0,0,580,0,0
14.03.2020,06:00,0,0,580,0,0
14.03.2020,07:00,0,0,581,0,0
14.03.2020,08:00,0,0,555,0,0
14.03.2020,09:00,0,0,523,0,0
14.03.2020,10:00,0,0,523,0,0
14.03.2020,11:00,0,0,482,0,0
14.03.2020,12:00,0,0,481,0,0
14.03.2020,13:00,0,0,477,0,0
14.03.2020,14:00,0,0,470,0,0
14.03.2020,15:00,0,0,525,0,0
14.03.2020,16:00,0,0,488,0,0
14.03.2020,17:00,0,0,550,0,0
14.03.2020,18:00,0,0,576,0,0
14.03.2020,19:00,0,0,570,0,0
14.03.2020,20:00,0,0,561,0,0
14.03.2020,21:00,0,0,556,0,0
14.03.2020,22:00,0,0,554,0,0
14.03.2020,23:00,0,0,353,0,0
15.03.2020,00:00,0,0,407,0,0
15.03.2020,01:00,0,0,348,0,0
15.03.2020,02:00,0,0,350,0,0
15.03.2020,03:00,0,0,347,0,0
15.03.2020,04:00,0,0,348,0,0
15.03.2020,05:00,0,0,243,0,0
15.03.2020,06:00,0,0,0,0,0
15.03.2020,07:00,0,0,0,0,0
15.03.2020,08:00,0,0,0,0,0
15.03.2020,09:00,0,0,0,0,0
15.03.2020,10:00,0,0,0,0,0
15.03.2020,11:00,0,0,0,0,0
15.03.2020,12:00,0,0,0,0,0
15.03.2020,13:00,0,0,0,0,0
15.03.2020,14:00,0,0,0,0,0
15.03.2020,15:00,0,0,0,0,0
15.03.2020,16:00,0,0,0,0,0
15.03.2020,17:00,0,0,64,0,0
15.03.2020,18:00,0,0,264,0,0
15.03.2020,19:00,0,0,491,0,0
15.03.2020,20:00,0,0,550,0,0
15.03.2020,21:00,0,0,507,0,0
15.03.2020,22:00,0,0,505,0,0
15.03.2020,23:00,0,0,379,0,0
16.03.2020,00:00,0,0,369,0,0
16.03.2020,01:00,0,0,354,0,0
16.03.2020,02:00,0,0,348,0,0
16.03.2020,03:00,0,0,349,0,0
16.03.2020,04:00,0,0,355,0,0
16.03.2020,05:00,0,0,362,0,0
16.03.2020,06:00,0,0,546,0,0
16.03.2020,07:00,0,0,583,0,0
16.03.2020,08:00,0,0,550,0,0
16.03.2020,09:00,0,0,581,0,0
16.03.2020,10:00,0,0,497,0,0
16.03.2020,11:00,0,0,570,0,0
16.03.2020,12:00,0,0,567,0,0
16.03.2020,13:00,0,0,496,0,0
16.03.2020,14:00,0,0,505,0,0
16.03.2020,15:00,0,0,507,0,0
16.03.2020,16:00,0,0,548,0,0
16.03.2020,17:00,0,0,534,0,0
16.03.2020,18:00,0,0,568,0,0
16.03.2020,19:00,0,0,571,0,0
16.03.2020,20:00,0,0,571,0,0
16.03.2020,21:00,0,0,580,0,0
16.03.2020,22:00,0,0,585,0,0
16.03.2020,23:00,0,0,573,0,0
17.03.2020,00:00,0,0,574,0,0
17.03.2020,01:00,0,0,582,0,0
17.03.2020,02:00,0,0,583,0,0
17.03.2020,03:00,0,0,584,0,0
17.03.2020,04:00,0,0,577,0,0
17.03.2020,05:00,0,0,580,0,0
17.03.2020,06:00,0,0,589,0,0
17.03.2020,07:00,0,0,579,0,0
17.03.2020,08:00,0,0,585,0,0
17.03.2020,09:00,0,0,579,0,0
17.03.2020,10:00,0,0,574,0,0
17.03.2020,11:00,0,0,568,0,0
17.03.2020,12:00,0,0,563,0,0
17.03.2020,13:00,0,0,554,0,0
17.03.2020,14:00,0,0,552,0,0
17.03.2020,15:00,0,0,549,0,0
17.03.2020,16:00,0,0,551,0,0
17.03.2020,17:00,0,0,552,0,0
17.03.2020,18:00,0,0,566,0,0
17.03.2020,19:00,0,0,570,0,0
17.03.2020,20:00,0,0,555,0,0
17.03.2020,21:00,0,0,570,0,0
17.03.2020,22:00,0,0,576,0,0
17.03.2020,23:00,0,0,567,0,0
18.03.2020,00:00,0,0,567,0,0
18.03.2020,01:00,0,0,576,0,0
18.03.2020,02:00,0,0,496,0,0
18.03.2020,03:00,0,0,349,0,0
18.03.2020,04:00,0,0,364,0,0
18.03.2020,05:00,0,0,406,0,0
18.03.2020,06:00,0,0,559,0,0
18.03.2020,07:00,0,0,584,0,0
18.03.2020,08:00,0,0,558,0,0
18.03.2020,09:00,0,0,495,0,0
18.03.2020,10:00,0,0,419,0,0
18.03.2020,11:00,0,0,346,0,0
18.03.2020,12:00,0,0,347,0,0
18.03.2020,13:00,0,0,346,0,0
18.03.2020,14:00,0,0,398,0,0
18.03.2020,15:00,0,0,475,0,0
18.03.2020,16:00,0,0,534,0,0
18.03.2020,17:00,0,0,550,0,0
18.03.2020,18:00,0,0,555,0,0
18.03.2020,19:00,0,0,560,0,0
18.03.2020,20:00,0,0,563,0,0
18.03.2020,21:00,0,0,568,0,0
18.03.2020,22:00,0,0,572,0,0
18.03.2020,23:00,0,0,575,0,0
19.03.2020,00:00,0,0,576,0,0
19.03.2020,01:00,0,0,579,0,0
19.03.2020,02:00,0,0,581,0,0
19.03.2020,03:00,0,0,583,0,0
19.03.2020,04:00,0,0,582,0,0
19.03.2020,05:00,0,0,581,0,0
19.03.2020,06:00,0,0,583,0,0
19.03.2020,07:00,0,0,588,0,0
19.03.2020,08:00,0,0,579,0,0
19.03.2020,09:00,0,0,574,0,0
19.03.2020,10:00,0,0,571,0,0
19.03.2020,11:00,0,0,569,0,0
19.03.2020,12:00,0,0,563,0,0
19.03.2020,13:00,0,0,561,0,0
19.03.2020,14:00,0,0,559,0,0
19.03.2020,15:00,0,0,557,0,0
19.03.2020,16:00,0,0,558,0,0
19.03.2020,17:00,0,0,560,0,0
19.03.2020,18:00,0,0,560,0,0
19.03.2020,19:00,0,0,561,0,0
19.03.2020,20:00,0,0,571,0,0
19.03.2020,21:00,0,0,573,0,0
19.03.2020,22:00,0,0,574,0,0
19.03.2020,23:00,0,0,575,0,0
20.03.2020,00:00,0,0,573,0,0
20.03.2020,01:00,0,0,577,0,0
20.03.2020,02:00,0,0,577,0,0
20.03.2020,03:00,0,0,577,0,0
20.03.2020,04:00,0,0,577,0,0
20.03.2020,05:00,0,0,578,0,0
20.03.2020,06:00,0,0,579,0,0
20.03.2020,07:00,0,0,579,0,0
20.03.2020,08:00,0,0,579,0,0
20.03.2020,09:00,0,0,579,0,0
20.03.2020,10:00,0,0,578,0,0
20.03.2020,11:00,0,0,579,0,0
20.03.2020,12:00,0,0,573,0,0
20.03.2020,13:00,0,0,574,0,0
20.03.2020,14:00,0,0,568,0,0
20.03.2020,15:00,0,0,575,0,0
20.03.2020,16:00,0,0,554,0,0
20.03.2020,17:00,0,0,560,0,0
20.03.2020,18:00,0,0,577,0,0
20.03.2020,19:00,0,0,579,0,0
20.03.2020,20:00,0,0,583,0,0
20.03.2020,21:00,0,0,389,0,0
20.03.2020,22:00,0,0,354,0,0
20.03.2020,23:00,0,0,354,0,0
21.03.2020,00:00,0,0,351,0,0
21.03.2020,01:00,0,0,347,0,0
21.03.2020,02:00,0,0,347,0,0
21.03.2020,03:00,0,0,346,0,0
21.03.2020,04:00,0,0,347,0,0
21.03.2020,05:00,0,0,347,0,0
21.03.2020,06:00,0,0,347,0,0
21.03.2020,07:00,0,0,348,0,0
21.03.2020,08:00,0,0,54,0,0
21.03.2020,09:00,0,0,0,0,0
21.03.2020,10:00,0,0,0,0,0
21.03.2020,11:00,0,0,0,0,0
21.03.2020,12:00,0,0,0,0,0
21.03.2020,13:00,0,0,0,0,0
21.03.2020,14:00,0,0,0,0,0
21.03.2020,15:00,0,0,0,0,0
21.03.2020,16:00,0,0,17,0,0
21.03.2020,17:00,0,0,242,0,0
21.03.2020,18:00,0,0,491,0,0
21.03.2020,19:00,0,0,496,0,0
21.03.2020,20:00,0,0,497,0,0
21.03.2020,21:00,0,0,348,0,0
21.03.2020,22:00,0,0,349,0,0
21.03.2020,23:00,0,0,340,0,0
22.03.2020,00:00,0,0,387,0,0
22.03.2020,01:00,0,0,500,0,0
22.03.2020,02:00,0,0,501,0,0
22.03.2020,03:00,0,0,455,0,0
22.03.2020,04:00,0,0,225,0,0
22.03.2020,05:00,0,0,0,0,0
22.03.2020,06:00,0,0,0,0,0
22.03.2020,07:00,0,0,0,0,0
22.03.2020,08:00,0,0,0,0,0
22.03.2020,09:00,0,0,0,0,0
22.03.2020,10:00,0,0,0,0,0
22.03.2020,11:00,0,0,0,0,0
22.03.2020,12:00,0,0,0,0,0
22.03.2020,13:00,0,0,0,0,0
22.03.2020,14:00,0,0,0,0,0
22.03.2020,15:00,0,0,0,0,0
22.03.2020,16:00,0,0,0,0,0
22.03.2020,17:00,0,0,0,0,0
22.03.2020,18:00,0,0,0,0,0
22.03.2020,19:00,0,0,95,0,0
22.03.2020,20:00,0,0,340,0,0
22.03.2020,21:00,0,0,352,0,0
22.03.2020,22:00,0,0,356,0,0
22.03.2020,23:00,0,0,357,0,0
23.03.2020,00:00,0,0,354,0,0
23.03.2020,01:00,0,0,351,0,0
23.03.2020,02:00,0,0,353,0,0
