Datum,Uhrzeit,Generation_DE SE 4[MW],Generation_DE Block 6 SE 6[MW],Generation_DE Block 5 SE 5[MW],Generation_DE Block 1 SE 1[MW],Generation_DE Block 2 SE 2[MW]
24.02.2020,07:00,0,0,0,78,78
24.02.2020,08:00,0,0,0,79,78
24.02.2020,09:00,0,0,0,79,77
24.02.2020,10:00,0,0,0,79,77
24.02.2020,11:00,0,0,0,79,77
24.02.2020,12:00,0,0,0,79,77
24.02.2020,13:00,0,0,0,79,77
24.02.2020,14:00,0,0,0,79,77
24.02.2020,15:00,0,0,0,79,77
24.02.2020,16:00,0,0,0,79,77
24.02.2020,17:00,0,0,0,79,77
24.02.2020,18:00,0,0,0,79,77
24.02.2020,19:00,0,0,0,79,77
24.02.2020,20:00,0,0,0,79,77
24.02.2020,21:00,0,0,0,79,77
24.02.2020,22:00,0,0,0,79,77
24.02.2020,23:00,0,0,0,79,77
25.02.2020,00:00,0,0,0,79,77
25.02.2020,01:00,0,0,0,79,77
25.02.2020,02:00,0,0,0,79,77
25.02.2020,03:00,0,0,0,79,77
25.02.2020,04:00,0,0,0,79,77
25.02.2020,05:00,0,0,0,79,77
25.02.2020,06:00,0,0,0,79,77
25.02.2020,07:00,0,0,0,79,77
25.02.2020,08:00,0,0,0,79,77
25.02.2020,09:00,0,0,0,79,77
25.02.2020,10:00,0,0,0,79,77
25.02.2020,11:00,0,0,0,79,77
25.02.2020,12:00,0,0,0,79,77
25.02.2020,13:00,0,0,0,79,77
25.02.2020,14:00,0,0,0,79,77
25.02.2020,15:00,0,0,0,79,77
25.02.2020,16:00,0,0,0,79,77
25.02.2020,17:00,0,0,0,79,77
25.02.2020,18:00,0,0,0,79,77
25.02.2020,19:00,0,0,0,79,77
25.02.2020,20:00,0,0,0,79,77
25.02.2020,21:00,0,0,0,79,77
25.02.2020,22:00,0,0,0,79,77
25.02.2020,23:00,0,0,0,79,77
26.02.2020,00:00,0,0,0,79,77
26.02.2020,01:00,0,0,0,79,77
26.02.2020,02:00,0,0,0,79,77
26.02.2020,03:00,0,0,0,79,77
26.02.2020,04:00,0,0,0,79,77
26.02.2020,05:00,0,0,0,79,77
26.02.2020,06:00,0,0,0,79,77
26.02.2020,07:00,0,0,0,79,77
26.02.2020,08:00,0,0,0,79,77
26.02.2020,09:00,0,0,0,79,77
26.02.2020,10:00,0,0,0,79,77
26.02.2020,11:00,0,0,0,79,77
26.02.2020,12:00,0,0,0,79,77
26.02.2020,13:00,0,0,0,79,77
26.02.2020,14:00,0,0,0,79,77
26.02.2020,15:00,0,0,0,80,77
26.02.2020,16:00,0,0,0,80,77
26.02.2020,17:00,0,0,0,80,77
26.02.2020,18:00,0,0,0,80,77
26.02.2020,19:00,0,0,0,80,77
26.02.2020,20:00,0,0,0,80,77
26.02.2020,21:00,0,0,0,80,77
26.02.2020,22:00,0,0,0,80,77
26.02.2020,23:00,0,0,0,80,77
27.02.2020,00:00,0,0,0,80,77
27.02.2020,01:00,0,0,0,80,77
27.02.2020,02:00,0,0,0,80,77
27.02.2020,03:00,0,0,0,80,77
27.02.2020,04:00,0,0,0,80,77
27.02.2020,05:00,0,0,0,80,77
27.02.2020,06:00,0,0,0,80,77
27.02.2020,07:00,0,0,0,80,77
27.02.2020,08:00,0,0,0,80,77
27.02.2020,09:00,0,0,0,80,77
27.02.2020,10:00,0,0,0,80,77
27.02.2020,11:00,0,0,0,80,77
27.02.2020,12:00,0,0,0,80,77
27.02.2020,13:00,0,0,0,80,77
27.02.2020,14:00,0,0,0,80,77
27.02.2020,15:00,0,0,0,80,77
27.02.2020,16:00,0,0,0,80,77
27.02.2020,17:00,0,0,0,80,77
27.02.2020,18:00,0,0,0,80,77
27.02.2020,19:00,0,0,0,80,77
27.02.2020,20:00,0,0,0,80,77
27.02.2020,21:00,0,0,0,80,77
27.02.2020,22:00,0,0,0,80,77
27.02.2020,23:00,0,0,0,80,77
28.02.2020,00:00,0,0,0,80,77
28.02.2020,01:00,0,0,0,80,77
28.02.2020,02:00,0,0,0,80,77
28.02.2020,03:00,0,0,0,80,78
28.02.2020,04:00,0,0,0,80,79
28.02.2020,05:00,0,0,0,80,78
28.02.2020,06:00,0,0,0,80,78
28.02.2020,07:00,0,0,0,80,78
28.02.2020,08:00,0,0,0,79,78
28.02.2020,09:00,0,0,0,79,78
28.02.2020,10:00,0,0,0,79,78
28.02.2020,11:00,0,0,0,79,78
28.02.2020,12:00,0,0,0,79,78
28.02.2020,13:00,0,0,0,79,78
28.02.2020,14:00,0,0,0,79,78
28.02.2020,15:00,0,0,0,79,78
28.02.2020,16:00,0,0,0,79,78
28.02.2020,17:00,0,0,0,79,78
28.02.2020,18:00,0,0,0,79,78
28.02.2020,19:00,0,0,0,79,78
28.02.2020,20:00,0,0,0,79,78
28.02.2020,21:00,0,0,0,79,78
28.02.2020,22:00,0,0,0,79,78
28.02.2020,23:00,0,0,0,79,78
29.02.2020,00:00,0,0,0,79,78
29.02.2020,01:00,0,0,0,79,78
29.02.2020,02:00,0,0,0,79,78
29.02.2020,03:00,0,0,0,79,78
29.02.2020,04:00,0,0,0,79,78
29.02.2020,05:00,0,0,0,79,78
29.02.2020,06:00,0,0,0,79,78
29.02.2020,07:00,0,0,0,78,78
29.02.2020,08:00,0,0,0,78,78
29.02.2020,09:00,0,0,0,78,78
29.02.2020,10:00,0,0,0,78,78
29.02.2020,11:00,0,0,0,78,78
29.02.2020,12:00,0,0,0,78,78
29.02.2020,13:00,0,0,0,78,78
29.02.2020,14:00,0,0,0,78,78
29.02.2020,15:00,0,0,0,78,78
29.02.2020,16:00,0,0,0,78,78
29.02.2020,17:00,0,0,0,78,78
29.02.2020,18:00,0,0,0,78,78
29.02.2020,19:00,0,0,0,78,78
29.02.2020,20:00,0,0,0,78,78
29.02.2020,21:00,0,0,0,78,78
29.02.2020,22:00,0,0,0,78,78
29.02.2020,23:00,0,0,0,78,78
01.03.2020,00:00,0,0,0,78,78
01.03.2020,01:00,0,0,0,78,78
01.03.2020,02:00,0,0,0,78,78
01.03.2020,03:00,0,0,0,78,79
01.03.2020,04:00,0,0,0,78,79
01.03.2020,05:00,0,0,0,78,79
01.03.2020,06:00,0,0,0,78,78
01.03.2020,07:00,0,0,0,78,78
01.03.2020,08:00,0,0,0,78,78
01.03.2020,09:00,0,0,0,78,78
01.03.2020,10:00,0,0,0,78,79
01.03.2020,11:00,0,0,0,78,78
01.03.2020,12:00,0,0,0,78,78
01.03.2020,13:00,0,0,0,78,78
01.03.2020,14:00,0,0,0,78,78
01.03.2020,15:00,0,0,0,78,78
01.03.2020,16:00,0,0,0,78,78
01.03.2020,17:00,0,0,0,78,78
01.03.2020,18:00,0,0,0,78,78
01.03.2020,19:00,0,0,0,78,78
01.03.2020,20:00,0,0,0,78,78
01.03.2020,21:00,0,0,0,78,78
01.03.2020,22:00,0,0,0,78,78
01.03.2020,23:00,0,0,0,78,78
02.03.2020,00:00,0,0,0,78,78
02.03.2020,01:00,0,0,0,78,78
02.03.2020,02:00,0,0,0,78,78
02.03.2020,03:00,0,0,0,78,78
02.03.2020,04:00,0,0,0,80,78
02.03.2020,05:00,0,0,0,80,78
02.03.2020,06:00,0,0,0,80,78
02.03.2020,07:00,0,0,0,80,78
02.03.2020,08:00,0,0,0,80,78
02.03.2020,09:00,0,0,0,80,78
02.03.2020,10:00,0,0,0,80,78
02.03.2020,11:00,0,0,0,80,78
02.03.2020,12:00,0,0,0,80,78
02.03.2020,13:00,0,0,0,80,78
02.03.2020,14:00,0,0,0,79,79
02.03.2020,15:00,0,0,0,78,78
02.03.2020,16:00,0,0,0,77,78
02.03.2020,17:00,0,0,0,77,78
02.03.2020,18:00,0,0,0,77,78
02.03.2020,19:00,0,0,0,77,78
02.03.2020,20:00,0,0,0,77,78
02.03.2020,21:00,0,0,0,77,78
02.03.2020,22:00,0,0,0,77,78
02.03.2020,23:00,0,0,0,77,78
03.03.2020,00:00,0,0,0,77,78
03.03.2020,01:00,0,0,0,77,78
03.03.2020,02:00,0,0,0,77,78
03.03.2020,03:00,0,0,0,77,78
03.03.2020,04:00,0,0,0,77,78
03.03.2020,05:00,0,0,0,77,78
03.03.2020,06:00,0,0,0,77,78
03.03.2020,07:00,0,0,0,77,78
03.03.2020,08:00,0,0,0,77,78
03.03.2020,09:00,0,0,0,77,78
03.03.2020,10:00,0,0,0,77,78
03.03.2020,11:00,0,0,0,77,78
03.03.2020,12:00,0,0,0,77,78
03.03.2020,13:00,0,0,0,77,78
03.03.2020,14:00,0,0,0,77,78
03.03.2020,15:00,0,0,0,77,78
03.03.2020,16:00,0,0,0,77,77
03.03.2020,17:00,0,0,0,77,78
03.03.2020,18:00,0,0,0,77,78
03.03.2020,19:00,0,0,0,77,78
03.03.2020,20:00,0,0,0,77,78
03.03.2020,21:00,0,0,0,77,78
03.03.2020,22:00,0,0,0,77,78
03.03.2020,23:00,0,0,0,77,78
04.03.2020,00:00,0,0,0,77,78
04.03.2020,01:00,0,0,0,77,78
04.03.2020,02:00,0,0,0,77,77
04.03.2020,03:00,0,0,0,77,77
04.03.2020,04:00,0,0,0,77,77
04.03.2020,05:00,0,0,0,77,77
04.03.2020,06:00,0,0,0,77,77
04.03.2020,07:00,0,0,0,77,77
04.03.2020,08:00,0,0,0,77,77
04.03.2020,09:00,0,0,0,77,77
04.03.2020,10:00,0,0,0,77,77
04.03.2020,11:00,0,0,0,77,77
04.03.2020,12:00,0,0,0,77,77
04.03.2020,13:00,0,0,0,77,77
04.03.2020,14:00,0,0,0,77,77
04.03.2020,15:00,0,0,0,77,77
04.03.2020,16:00,0,0,0,78,78
04.03.2020,17:00,0,0,0,78,78
04.03.2020,18:00,0,0,0,78,78
04.03.2020,19:00,0,0,0,78,78
04.03.2020,20:00,0,0,0,78,78
04.03.2020,21:00,0,0,0,78,78
04.03.2020,22:00,0,0,0,78,78
04.03.2020,23:00,0,0,0,78,78
05.03.2020,00:00,0,0,0,78,78
05.03.2020,01:00,0,0,0,78,78
05.03.2020,02:00,0,0,0,78,78
05.03.2020,03:00,0,0,0,78,78
05.03.2020,04:00,0,0,0,78,78
05.03.2020,05:00,0,0,0,78,78
05.03.2020,06:00,0,0,0,78,78
05.03.2020,07:00,0,0,0,78,78
05.03.2020,08:00,0,0,0,78,78
05.03.2020,09:00,0,0,0,78,78
05.03.2020,10:00,0,0,0,78,78
05.03.2020,11:00,0,0,0,78,78
05.03.2020,12:00,0,0,0,78,78
05.03.2020,13:00,0,0,0,78,78
05.03.2020,14:00,0,0,0,78,78
05.03.2020,15:00,0,0,0,78,78
05.03.2020,16:00,0,0,0,78,78
05.03.2020,17:00,0,0,0,78,78
05.03.2020,18:00,0,0,0,78,78
05.03.2020,19:00,0,0,0,78,78
05.03.2020,20:00,0,0,0,78,78
05.03.2020,21:00,0,0,0,78,78
05.03.2020,22:00,0,0,0,78,78
05.03.2020,23:00,0,0,0,78,78
06.03.2020,00:00,0,0,0,78,78
06.03.2020,01:00,0,0,0,78,78
06.03.2020,02:00,0,0,0,78,78
06.03.2020,03:00,0,0,0,78,78
06.03.2020,04:00,0,0,0,78,78
06.03.2020,05:00,0,0,0,78,78
06.03.2020,06:00,0,0,0,78,78
06.03.2020,07:00,0,0,0,78,78
06.03.2020,08:00,0,0,0,78,78
06.03.2020,09:00,0,0,0,78,78
06.03.2020,10:00,0,0,0,78,78
06.03.2020,11:00,0,0,0,78,78
06.03.2020,12:00,0,0,0,78,78
06.03.2020,13:00,0,0,0,78,78
06.03.2020,14:00,0,0,0,78,78
06.03.2020,15:00,0,0,0,78,78
06.03.2020,16:00,0,0,0,78,78
06.03.2020,17:00,0,0,0,78,78
06.03.2020,18:00,0,0,0,78,78
06.03.2020,19:00,0,0,0,78,78
06.03.2020,20:00,0,0,0,78,78
06.03.2020,21:00,0,0,0,78,78
06.03.2020,22:00,0,0,0,78,78
06.03.2020,23:00,0,0,0,78,78
07.03.2020,00:00,0,0,0,78,78
07.03.2020,01:00,0,0,0,78,78
07.03.2020,02:00,0,0,0,78,78
07.03.2020,03:00,0,0,0,78,79
07.03.2020,04:00,0,0,0,78,79
07.03.2020,05:00,0,0,0,78,79
07.03.2020,06:00,0,0,0,78,79
07.03.2020,07:00,0,0,0,78,79
07.03.2020,08:00,0,0,0,78,79
07.03.2020,09:00,0,0,0,78,79
07.03.2020,10:00,0,0,0,78,79
07.03.2020,11:00,0,0,0,78,79
07.03.2020,12:00,0,0,0,78,79
07.03.2020,13:00,0,0,0,78,79
07.03.2020,14:00,0,0,0,78,79
07.03.2020,15:00,0,0,0,78,79
07.03.2020,16:00,0,0,0,78,79
07.03.2020,17:00,0,0,0,78,79
07.03.2020,18:00,0,0,0,78,79
07.03.2020,19:00,0,0,0,78,79
07.03.2020,20:00,0,0,0,78,79
07.03.2020,21:00,0,0,0,78,79
07.03.2020,22:00,0,0,0,78,79
07.03.2020,23:00,0,0,0,78,79
08.03.2020,00:00,0,0,0,78,79
08.03.2020,01:00,0,0,0,78,79
08.03.2020,02:00,0,0,0,78,79
08.03.2020,03:00,0,0,0,79,79
08.03.2020,04:00,0,0,0,79,79
08.03.2020,05:00,0,0,0,79,79
08.03.2020,06:00,0,0,0,79,79
08.03.2020,07:00,0,0,0,79,79
08.03.2020,08:00,0,0,0,79,79
08.03.2020,09:00,0,0,0,79,79
08.03.2020,10:00,0,0,0,79,79
08.03.2020,11:00,0,0,0,79,79
08.03.2020,12:00,0,0,0,79,79
08.03.2020,13:00,0,0,0,79,79
08.03.2020,14:00,0,0,0,79,79
08.03.2020,15:00,0,0,0,79,79
08.03.2020,16:00,0,0,0,79,79
08.03.2020,17:00,0,0,0,79,79
08.03.2020,18:00,0,0,0,79,79
08.03.2020,19:00,0,0,0,79,79
08.03.2020,20:00,0,0,0,79,79
08.03.2020,21:00,0,0,0,79,79
08.03.2020,22:00,0,0,0,79,79
08.03.2020,23:00,0,0,0,79,79
09.03.2020,00:00,0,0,0,79,79
09.03.2020,01:00,0,0,0,79,79
09.03.2020,02:00,0,0,0,79,79
09.03.2020,03:00,0,0,0,80,79
09.03.2020,04:00,0,0,0,80,79
09.03.2020,05:00,0,0,0,80,79
09.03.2020,06:00,0,0,0,80,79
09.03.2020,07:00,0,0,0,80,79
09.03.2020,08:00,0,0,0,81,79
09.03.2020,09:00,0,0,0,80,79
09.03.2020,10:00,0,0,0,80,79
09.03.2020,11:00,0,0,0,80,79
09.03.2020,12:00,0,0,0,80,79
09.03.2020,13:00,0,0,0,80,79
09.03.2020,14:00,0,0,0,80,79
09.03.2020,15:00,0,0,0,80,79
09.03.2020,16:00,0,0,0,80,79
09.03.2020,17:00,0,0,0,80,79
09.03.2020,18:00,0,0,0,79,79
09.03.2020,19:00,0,0,0,79,79
09.03.2020,20:00,0,0,0,79,79
09.03.2020,21:00,0,0,0,79,79
09.03.2020,22:00,0,0,0,79,79
09.03.2020,23:00,0,0,0,79,79
10.03.2020,00:00,0,0,0,79,79
10.03.2020,01:00,0,0,0,79,79
10.03.2020,02:00,0,0,0,79,79
10.03.2020,03:00,0,0,0,79,79
10.03.2020,04:00,0,0,0,79,79
10.03.2020,05:00,0,0,0,78,79
10.03.2020,06:00,0,0,0,78,79
10.03.2020,07:00,0,0,0,78,79
10.03.2020,08:00,0,0,0,78,79
10.03.2020,09:00,0,0,0,78,79
10.03.2020,10:00,0,0,0,78,79
10.03.2020,11:00,0,0,0,78,79
10.03.2020,12:00,0,0,0,78,79
10.03.2020,13:00,0,0,0,78,79
10.03.2020,14:00,0,0,0,80,80
10.03.2020,15:00,0,0,0,87,82
10.03.2020,16:00,0,0,0,87,82
10.03.2020,17:00,0,0,0,82,80
10.03.2020,18:00,0,0,0,79,79
10.03.2020,19:00,0,0,0,79,79
10.03.2020,20:00,0,0,0,78,79
10.03.2020,21:00,0,0,0,78,79
10.03.2020,22:00,0,0,0,78,79
10.03.2020,23:00,0,0,0,78,79
11.03.2020,00:00,0,0,0,78,79
11.03.2020,01:00,0,0,0,78,79
11.03.2020,02:00,0,0,0,78,79
11.03.2020,03:00,0,0,0,78,79
11.03.2020,04:00,0,0,0,78,79
11.03.2020,05:00,0,0,0,78,79
11.03.2020,06:00,0,0,0,78,79
11.03.2020,07:00,0,0,0,78,79
11.03.2020,08:00,0,0,0,78,79
11.03.2020,09:00,0,0,0,79,79
11.03.2020,10:00,0,0,0,79,79
11.03.2020,11:00,0,0,0,79,79
11.03.2020,12:00,0,0,0,79,79
11.03.2020,13:00,0,0,0,79,79
11.03.2020,14:00,0,0,0,79,79
11.03.2020,15:00,0,0,0,81,79
11.03.2020,16:00,0,0,0,81,79
11.03.2020,17:00,0,0,0,81,80
11.03.2020,18:00,0,0,0,81,80
11.03.2020,19:00,0,0,0,81,80
11.03.2020,20:00,0,0,0,81,80
11.03.2020,21:00,0,0,0,80,80
11.03.2020,22:00,0,0,0,80,80
11.03.2020,23:00,0,0,0,80,80
12.03.2020,00:00,0,0,0,80,80
12.03.2020,01:00,0,0,0,80,80
12.03.2020,02:00,0,0,0,80,80
12.03.2020,03:00,0,0,0,80,80
12.03.2020,04:00,0,0,0,80,80
12.03.2020,05:00,0,0,0,80,80
12.03.2020,06:00,0,0,0,80,80
12.03.2020,07:00,0,0,0,80,80
12.03.2020,08:00,0,0,0,80,80
12.03.2020,09:00,0,0,0,80,80
12.03.2020,10:00,0,0,0,80,80
12.03.2020,11:00,0,0,0,80,80
12.03.2020,12:00,0,0,0,80,80
12.03.2020,13:00,0,0,0,80,80
12.03.2020,14:00,0,0,0,80,80
12.03.2020,15:00,0,0,0,80,80
12.03.2020,16:00,0,0,0,80,80
12.03.2020,17:00,0,0,0,80,80
12.03.2020,18:00,0,0,0,81,80
12.03.2020,19:00,0,0,0,81,80
12.03.2020,20:00,0,0,0,81,80
12.03.2020,21:00,0,0,0,81,80
12.03.2020,22:00,0,0,0,81,80
12.03.2020,23:00,0,0,0,81,80
13.03.2020,00:00,0,0,0,81,80
13.03.2020,01:00,0,0,0,81,80
13.03.2020,02:00,0,0,0,81,80
13.03.2020,03:00,0,0,0,81,80
13.03.2020,04:00,0,0,0,81,80
13.03.2020,05:00,0,0,0,81,80
13.03.2020,06:00,0,0,0,81,80
13.03.2020,07:00,0,0,0,81,80
13.03.2020,08:00,0,0,0,81,80
13.03.2020,09:00,0,0,0,81,80
13.03.2020,10:00,0,0,0,81,80
13.03.2020,11:00,0,0,0,81,80
13.03.2020,12:00,0,0,0,80,80
13.03.2020,13:00,0,0,0,79,79
13.03.2020,14:00,0,0,0,79,79
13.03.2020,15:00,0,0,0,79,79
13.03.2020,16:00,0,0,0,79,79
13.03.2020,17:00,0,0,0,79,79
13.03.2020,18:00,0,0,0,79,79
13.03.2020,19:00,0,0,0,79,79
13.03.2020,20:00,0,0,0,79,79
13.03.2020,21:00,0,0,0,79,79
13.03.2020,22:00,0,0,0,79,78
13.03.2020,23:00,0,0,0,79,78
14.03.2020,00:00,0,0,0,79,78
14.03.2020,01:00,0,0,0,79,78
14.03.2020,02:00,0,0,0,79,78
14.03.2020,03:00,0,0,0,79,78
14.03.2020,04:00,0,0,0,79,78
14.03.2020,05:00,0,0,0,79,78
14.03.2020,06:00,0,0,0,79,78
14.03.2020,07:00,0,0,0,79,78
14.03.2020,08:00,0,0,0,79,78
14.03.2020,09:00,0,0,0,79,78
14.03.2020,10:00,0,0,0,79,78
14.03.2020,11:00,0,0,0,79,78
14.03.2020,12:00,0,0,0,79,78
14.03.2020,13:00,0,0,0,79,78
14.03.2020,14:00,0,0,0,79,78
14.03.2020,15:00,0,0,0,79,78
14.03.2020,16:00,0,0,0,79,78
14.03.2020,17:00,0,0,0,79,78
14.03.2020,18:00,0,0,0,79,78
14.03.2020,19:00,0,0,0,80,78
14.03.2020,20:00,0,0,0,80,78
14.03.2020,21:00,0,0,0,80,78
14.03.2020,22:00,0,0,0,80,78
14.03.2020,23:00,0,0,0,79,78
15.03.2020,00:00,0,0,0,79,78
15.03.2020,01:00,0,0,0,79,78
15.03.2020,02:00,0,0,0,79,78
15.03.2020,03:00,0,0,0,79,78
15.03.2020,04:00,0,0,0,79,78
15.03.2020,05:00,0,0,0,79,78
15.03.2020,06:00,0,0,0,79,78
15.03.2020,07:00,0,0,0,79,78
15.03.2020,08:00,0,0,0,79,78
15.03.2020,09:00,0,0,0,79,78
15.03.2020,10:00,0,0,0,79,78
15.03.2020,11:00,0,0,0,79,78
15.03.2020,12:00,0,0,0,79,78
15.03.2020,13:00,0,0,0,79,78
15.03.2020,14:00,0,0,0,79,78
15.03.2020,15:00,0,0,0,79,78
15.03.2020,16:00,0,0,0,79,78
15.03.2020,17:00,0,0,0,79,78
15.03.2020,18:00,0,0,0,79,78
15.03.2020,19:00,0,0,0,79,78
15.03.2020,20:00,0,0,0,79,78
15.03.2020,21:00,0,0,0,79,78
15.03.2020,22:00,0,0,0,79,78
15.03.2020,23:00,0,0,0,79,79
16.03.2020,00:00,0,0,0,80,79
16.03.2020,01:00,0,0,0,80,79
16.03.2020,02:00,0,0,0,80,79
16.03.2020,03:00,0,0,0,80,79
16.03.2020,04:00,0,0,0,80,79
16.03.2020,05:00,0,0,0,80,79
16.03.2020,06:00,0,0,0,80,79
16.03.2020,07:00,0,0,0,80,79
16.03.2020,08:00,0,0,0,80,79
16.03.2020,09:00,0,0,0,80,79
16.03.2020,10:00,0,0,0,80,79
16.03.2020,11:00,0,0,0,80,79
16.03.2020,12:00,0,0,0,80,79
16.03.2020,13:00,0,0,0,81,79
16.03.2020,14:00,0,0,0,81,79
16.03.2020,15:00,0,0,0,81,79
16.03.2020,16:00,0,0,0,81,79
16.03.2020,17:00,0,0,0,81,79
16.03.2020,18:00,0,0,0,81,79
16.03.2020,19:00,0,0,0,81,79
16.03.2020,20:00,0,0,0,81,79
16.03.2020,21:00,0,0,0,81,79
16.03.2020,22:00,0,0,0,81,79
16.03.2020,23:00,0,0,0,81,78
17.03.2020,00:00,0,0,0,81,80
17.03.2020,01:00,0,0,0,81,80
17.03.2020,02:00,0,0,0,81,80
17.03.2020,03:00,0,0,0,81,80
17.03.2020,04:00,0,0,0,81,80
17.03.2020,05:00,0,0,0,81,80
17.03.2020,06:00,0,0,0,81,80
17.03.2020,07:00,0,0,0,81,80
17.03.2020,08:00,0,0,0,81,80
17.03.2020,09:00,0,0,0,81,80
17.03.2020,10:00,0,0,0,80,80
17.03.2020,11:00,0,0,0,80,80
17.03.2020,12:00,0,0,0,80,80
17.03.2020,13:00,0,0,0,80,80
17.03.2020,14:00,0,0,0,80,80
17.03.2020,15:00,0,0,0,80,80
17.03.2020,16:00,0,0,0,80,80
17.03.2020,17:00,0,0,0,80,80
17.03.2020,18:00,0,0,0,80,80
17.03.2020,19:00,0,0,0,80,80
17.03.2020,20:00,0,0,0,80,80
17.03.2020,21:00,0,0,0,80,80
17.03.2020,22:00,0,0,0,80,80
17.03.2020,23:00,0,0,0,80,80
18.03.2020,00:00,0,0,0,80,80
18.03.2020,01:00,0,0,0,80,80
18.03.2020,02:00,0,0,0,80,80
18.03.2020,03:00,0,0,0,80,80
18.03.2020,04:00,0,0,0,80,80
18.03.2020,05:00,0,0,0,80,80
18.03.2020,06:00,0,0,0,80,80
18.03.2020,07:00,0,0,0,80,80
18.03.2020,08:00,0,0,0,80,80
18.03.2020,09:00,0,0,0,80,80
18.03.2020,10:00,0,0,0,80,80
18.03.2020,11:00,0,0,0,80,80
18.03.2020,12:00,0,0,0,80,80
18.03.2020,13:00,0,0,0,80,80
18.03.2020,14:00,0,0,0,80,80
18.03.2020,15:00,0,0,0,80,80
18.03.2020,16:00,0,0,0,80,80
18.03.2020,17:00,0,0,0,80,80
18.03.2020,18:00,0,0,0,80,80
18.03.2020,19:00,0,0,0,80,80
18.03.2020,20:00,0,0,0,80,80
18.03.2020,21:00,0,0,0,80,80
18.03.2020,22:00,0,0,0,80,80
18.03.2020,23:00,0,0,0,80,80
19.03.2020,00:00,0,0,0,80,80
19.03.2020,01:00,0,0,0,81,81
19.03.2020,02:00,0,0,0,81,82
19.03.2020,03:00,0,0,0,81,82
19.03.2020,04:00,0,0,0,81,82
19.03.2020,05:00,0,0,0,81,82
19.03.2020,06:00,0,0,0,81,82
19.03.2020,07:00,0,0,0,81,82
19.03.2020,08:00,0,0,0,81,82
19.03.2020,09:00,0,0,0,81,82
19.03.2020,10:00,0,0,0,81,82
19.03.2020,11:00,0,0,0,81,82
19.03.2020,12:00,0,0,0,81,82
19.03.2020,13:00,0,0,0,81,82
19.03.2020,14:00,0,0,0,81,82
19.03.2020,15:00,0,0,0,81,82
19.03.2020,16:00,0,0,0,81,82
19.03.2020,17:00,0,0,0,81,82
19.03.2020,18:00,0,0,0,81,82
19.03.2020,19:00,0,0,0,81,82
19.03.2020,20:00,0,0,0,81,82
19.03.2020,21:00,0,0,0,81,82
19.03.2020,22:00,0,0,0,81,82
19.03.2020,23:00,0,0,0,80,81
20.03.2020,00:00,0,0,0,80,81
20.03.2020,01:00,0,0,0,79,80
20.03.2020,02:00,0,0,0,79,80
20.03.2020,03:00,0,0,0,79,80
20.03.2020,04:00,0,0,0,79,80
20.03.2020,05:00,0,0,0,79,80
20.03.2020,06:00,0,0,0,79,80
20.03.2020,07:00,0,0,0,79,80
20.03.2020,08:00,0,0,0,79,80
20.03.2020,09:00,0,0,0,79,80
20.03.2020,10:00,0,0,0,79,80
20.03.2020,11:00,0,0,0,79,80
20.03.2020,12:00,0,0,0,79,80
20.03.2020,13:00,0,0,0,79,80
20.03.2020,14:00,0,0,0,79,79
20.03.2020,15:00,0,0,0,79,79
20.03.2020,16:00,0,0,0,79,79
20.03.2020,17:00,0,0,0,79,79
20.03.2020,18:00,0,0,0,79,79
20.03.2020,19:00,0,0,0,79,79
20.03.2020,20:00,0,0,0,79,79
20.03.2020,21:00,0,0,0,79,79
20.03.2020,22:00,0,0,0,79,79
20.03.2020,23:00,0,0,0,79,79
21.03.2020,00:00,0,0,0,79,79
21.03.2020,01:00,0,0,0,79,79
21.03.2020,02:00,0,0,0,79,79
21.03.2020,03:00,0,0,0,79,79
21.03.2020,04:00,0,0,0,79,79
21.03.2020,05:00,0,0,0,79,79
21.03.2020,06:00,0,0,0,79,79
21.03.2020,07:00,0,0,0,79,79
21.03.2020,08:00,0,0,0,79,79
21.03.2020,09:00,0,0,0,79,79
21.03.2020,10:00,0,0,0,79,79
21.03.2020,11:00,0,0,0,79,79
21.03.2020,12:00,0,0,0,79,79
21.03.2020,13:00,0,0,0,79,79
21.03.2020,14:00,0,0,0,79,79
21.03.2020,15:00,0,0,0,79,79
21.03.2020,16:00,0,0,0,79,79
21.03.2020,17:00,0,0,0,79,79
21.03.2020,18:00,0,0,0,79,79
21.03.2020,19:00,0,0,0,79,79
21.03.2020,20:00,0,0,0,79,79
21.03.2020,21:00,0,0,0,79,79
21.03.2020,22:00,0,0,0,79,79
21.03.2020,23:00,0,0,0,79,79
22.03.2020,00:00,0,0,0,79,79
22.03.2020,01:00,0,0,0,79,79
22.03.2020,02:00,0,0,0,79,79
22.03.2020,03:00,0,0,0,79,79
22.03.2020,04:00,0,0,0,79,79
22.03.2020,05:00,0,0,0,79,79
22.03.2020,06:00,0,0,0,79,79
22.03.2020,07:00,0,0,0,79,79
22.03.2020,08:00,0,0,0,79,79
22.03.2020,09:00,0,0,0,79,79
22.03.2020,10:00,0,0,0,79,79
22.03.2020,11:00,0,0,0,79,79
22.03.2020,12:00,0,0,0,79,79
22.03.2020,13:00,0,0,0,79,79
22.03.2020,14:00,0,0,0,79,79
22.03.2020,15:00,0,0,0,79,79
22.03.2020,16:00,0,0,0,79,79
22.03.2020,17:00,0,0,0,79,79
22.03.2020,18:00,0,0,0,79,79
22.03.2020,19:00,0,0,0,79,79
